,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
3018,6.8,0.22,0.31,6.9,0.037000000000000005,33.0,121.0,0.9917600000000001,3.02,0.39,11.9,8
3019,7.2,0.32,0.3,8.25,0.02,14.0,104.0,0.9936200000000001,2.99,0.44,11.4,6
3020,8.4,0.32,0.35,11.7,0.028999999999999998,3.0,46.0,0.99439,3.02,0.34,11.8,6
3021,6.8,0.27,0.29,4.6,0.046,6.0,88.0,0.9945799999999999,3.34,0.48,10.6,4
3022,8.0,0.74,0.21,4.0,0.05,24.0,133.0,0.99418,3.06,0.38,9.7,5
3023,7.0,0.45,0.34,19.8,0.04,12.0,67.0,0.9976,3.07,0.38,11.0,6
3024,7.0,0.13,0.37,12.85,0.042,36.0,105.0,0.9958100000000001,3.05,0.55,10.7,6
3025,5.4,0.22,0.29,1.2,0.045,69.0,152.0,0.9917799999999999,3.76,0.63,11.0,7
3026,8.4,0.22,0.3,8.9,0.024,17.0,118.0,0.99456,2.99,0.34,10.5,6
3027,7.4,0.32,0.22,11.7,0.035,44.0,150.0,0.9957799999999999,3.1,0.45,10.4,5
3028,7.5,0.18,0.37,6.2,0.05,21.0,138.0,0.99546,3.2,0.55,10.5,6
3029,7.1,0.47,0.29,14.8,0.024,22.0,142.0,0.99518,3.12,0.48,12.0,8
3030,7.1,0.47,0.29,14.8,0.024,22.0,142.0,0.99518,3.12,0.48,12.0,8
3031,5.8,0.19,0.25,10.8,0.042,33.0,124.0,0.99646,3.22,0.41,9.2,6
3032,6.7,0.14,0.46,1.6,0.036000000000000004,15.0,92.0,0.99264,3.37,0.49,10.9,5
3033,6.8,0.24,0.38,8.3,0.045,50.0,185.0,0.9957799999999999,3.15,0.5,9.5,6
3034,6.9,0.25,0.47,8.4,0.042,36.0,156.0,0.9960399999999999,3.15,0.55,9.4,6
3035,6.0,0.24,0.33,2.5,0.026000000000000002,31.0,85.0,0.9901399999999999,3.13,0.5,11.3,7
3036,6.8,0.29,0.34,3.5,0.054000000000000006,26.0,189.0,0.9948899999999999,3.42,0.58,10.4,5
3037,6.3,0.33,0.42,17.2,0.037000000000000005,57.0,170.0,0.99884,3.26,0.57,9.4,6
3038,6.5,0.23,0.45,2.1,0.027000000000000003,43.0,104.0,0.99054,3.02,0.52,11.3,6
3039,6.3,0.27,0.29,12.2,0.044000000000000004,59.0,196.0,0.99782,3.14,0.4,8.8,6
3040,6.3,0.2,0.37,11.8,0.045,58.0,130.0,0.99519,3.2,0.35,10.8,5
3041,6.2,0.33,0.41,16.8,0.037000000000000005,58.0,173.0,0.99882,3.25,0.57,9.4,6
3042,6.3,0.33,0.42,17.2,0.037000000000000005,57.0,170.0,0.99884,3.26,0.57,9.4,6
3043,7.2,0.21,1.0,1.1,0.154,46.0,114.0,0.9931,2.95,0.43,9.2,6
3044,6.0,0.27,0.3,14.7,0.044000000000000004,15.0,144.0,0.99666,3.12,0.53,10.3,6
3045,5.7,0.12,0.26,5.5,0.034,21.0,99.0,0.99324,3.09,0.57,9.9,6
3046,6.9,0.24,0.37,6.1,0.027000000000000003,38.0,112.0,0.9908600000000001,3.19,0.34,12.4,6
3047,7.7,0.18,0.53,1.2,0.040999999999999995,42.0,167.0,0.9908,3.11,0.44,11.9,5
3048,7.1,0.17,0.43,1.3,0.023,33.0,132.0,0.99067,3.11,0.56,11.7,6
3049,7.5,0.33,0.38,8.7,0.126,49.0,199.0,0.99711,2.98,0.57,9.4,5
3050,6.2,0.255,0.24,1.7,0.039,138.5,272.0,0.9945200000000001,3.53,0.53,9.6,4
3051,7.5,0.33,0.38,8.7,0.126,49.0,199.0,0.99711,2.98,0.57,9.4,5
3052,5.6,0.2,0.66,10.2,0.043,78.0,175.0,0.9945,2.98,0.43,10.4,7
3053,7.6,0.17,0.36,4.5,0.042,26.0,102.0,0.9942700000000001,3.09,0.47,9.5,5
3054,5.8,0.15,0.31,5.9,0.036000000000000004,7.0,73.0,0.9915200000000001,3.2,0.43,11.9,6
3055,6.3,0.25,0.44,1.7,0.024,36.0,116.0,0.98935,3.18,0.4,12.5,6
3056,6.9,0.28,0.41,1.4,0.016,6.0,55.0,0.9887600000000001,3.16,0.4,13.4,5
3057,7.2,0.27,0.37,5.4,0.026000000000000002,27.0,114.0,0.99174,3.13,0.84,12.7,5
3058,6.2,0.25,0.38,7.9,0.045,54.0,208.0,0.99572,3.17,0.46,9.1,5
3059,8.5,0.19,0.48,1.1,0.026000000000000002,23.0,58.0,0.9918399999999999,2.9,0.5,10.5,6
3060,6.2,0.25,0.54,7.0,0.046,58.0,176.0,0.99454,3.19,0.7,10.4,5
3061,6.2,0.25,0.54,7.0,0.046,58.0,176.0,0.99454,3.19,0.7,10.4,5
3062,6.8,0.28,0.43,7.6,0.03,30.0,110.0,0.99164,3.08,0.59,12.5,8
3063,6.2,0.25,0.54,7.0,0.046,58.0,176.0,0.99454,3.19,0.7,10.4,5
3064,7.4,0.21,0.8,12.3,0.038,77.0,183.0,0.9977799999999999,2.95,0.48,9.0,5
3065,7.0,0.15,0.38,15.3,0.045,54.0,120.0,0.9975,3.18,0.42,9.8,6
3066,7.4,0.21,0.8,12.3,0.038,77.0,183.0,0.9977799999999999,2.95,0.48,9.0,5
3067,7.3,0.28,0.42,1.2,0.033,29.0,142.0,0.99205,3.17,0.43,10.7,4
3068,6.1,0.18,0.38,2.3,0.033,28.0,111.0,0.98962,3.16,0.49,12.4,6
3069,7.0,0.53,0.43,6.1,0.028999999999999998,6.0,76.0,0.99118,3.08,0.5,12.5,8
3070,6.8,0.28,0.43,7.6,0.03,30.0,110.0,0.99164,3.08,0.59,12.5,8
3071,6.5,0.36,0.38,10.2,0.027999999999999997,20.0,82.0,0.99274,3.1,0.43,12.1,7
3072,7.5,0.25,0.47,4.1,0.040999999999999995,95.0,163.0,0.9918399999999999,2.92,0.59,11.3,6
3073,6.7,0.24,0.41,2.9,0.039,48.0,122.0,0.9905200000000001,3.25,0.43,12.0,5
3074,6.6,0.25,0.33,8.5,0.042,29.0,141.0,0.99546,3.28,0.6,10.4,5
3075,6.4,0.15,0.4,1.5,0.042,23.0,87.0,0.98972,3.11,0.46,12.2,7
3076,6.3,0.28,0.3,3.1,0.039,24.0,115.0,0.9942,3.05,0.43,8.6,5
3077,6.2,0.25,0.38,7.9,0.045,54.0,208.0,0.99572,3.17,0.46,9.1,5
3078,7.1,0.28,0.35,3.5,0.027999999999999997,35.0,91.0,0.9902200000000001,2.96,0.33,12.1,5
3079,6.6,0.35,0.34,4.9,0.032,9.0,125.0,0.9925299999999999,3.32,0.81,12.0,5
3080,8.5,0.19,0.48,1.1,0.026000000000000002,23.0,58.0,0.9918399999999999,2.9,0.5,10.5,6
3081,6.2,0.25,0.54,7.0,0.046,58.0,176.0,0.99454,3.19,0.7,10.4,5
3082,6.0,0.35,0.51,1.2,0.028999999999999998,10.0,102.0,0.9903,3.46,0.42,11.9,6
3083,5.8,0.31,0.32,4.5,0.024,28.0,94.0,0.98906,3.25,0.52,13.7,7
3084,6.6,0.17,0.35,2.6,0.03,33.0,78.0,0.99146,3.22,0.72,11.3,6
3085,8.5,0.23,0.4,9.9,0.036000000000000004,24.0,88.0,0.9951,3.02,0.42,10.5,6
3086,5.8,0.31,0.32,4.5,0.024,28.0,94.0,0.98906,3.25,0.52,13.7,7
3087,6.1,0.2,0.34,9.5,0.040999999999999995,38.0,201.0,0.995,3.14,0.44,10.1,3
3088,6.3,0.37,0.37,1.5,0.024,12.0,76.0,0.9887600000000001,2.94,0.39,12.3,6
3089,6.2,0.36,0.38,3.2,0.031,20.0,89.0,0.98956,3.06,0.33,12.0,7
3090,6.6,0.17,0.35,2.6,0.03,33.0,78.0,0.99146,3.22,0.72,11.3,6
3091,6.3,0.28,0.47,11.2,0.04,61.0,183.0,0.99592,3.12,0.51,9.5,6
3092,7.6,0.27,0.52,3.2,0.043,28.0,152.0,0.99129,3.02,0.53,11.4,6
3093,7.0,0.25,0.45,2.3,0.045,40.0,118.0,0.99064,3.16,0.48,11.9,7
3094,9.7,0.24,0.49,4.9,0.032,3.0,18.0,0.9936799999999999,2.85,0.54,10.0,6
3095,9.7,0.24,0.49,4.9,0.032,3.0,18.0,0.9936799999999999,2.85,0.54,10.0,6
3096,6.8,0.13,0.39,1.4,0.034,19.0,102.0,0.99121,3.23,0.6,11.3,7
3097,6.6,0.78,0.5,1.5,0.045,30.0,133.0,0.9910399999999999,3.25,0.48,11.7,5
3098,5.1,0.33,0.27,6.7,0.022000000000000002,44.0,129.0,0.99221,3.36,0.39,11.0,7
3099,6.7,0.34,0.4,2.1,0.033,34.0,111.0,0.98924,2.97,0.48,12.2,7
3100,6.7,0.14,0.51,4.3,0.027999999999999997,57.0,124.0,0.9917600000000001,2.91,0.54,10.7,7
3101,7.0,0.26,0.34,10.9,0.038,25.0,84.0,0.9943200000000001,3.11,0.34,10.9,6
3102,6.5,0.29,0.26,7.0,0.04,18.0,113.0,0.99366,3.17,0.38,10.2,6
3103,7.0,0.25,0.45,2.3,0.045,40.0,118.0,0.99064,3.16,0.48,11.9,7
3104,7.6,0.21,0.49,2.5,0.047,20.0,130.0,0.9917799999999999,3.15,0.48,11.1,5
3105,7.7,0.26,0.51,2.6,0.045,26.0,159.0,0.99126,3.0,0.5,11.2,6
3106,7.6,0.27,0.52,3.2,0.043,28.0,152.0,0.99129,3.02,0.53,11.4,6
3107,7.7,0.25,0.49,2.5,0.047,31.0,169.0,0.9925200000000001,3.07,0.57,10.6,6
3108,7.6,0.35,0.46,14.7,0.047,33.0,151.0,0.9970899999999999,3.03,0.53,10.3,5
3109,6.9,0.3,0.36,4.5,0.054000000000000006,31.0,203.0,0.99513,3.4,0.57,10.4,4
3110,6.7,0.24,0.46,2.2,0.033,19.0,111.0,0.99045,3.1,0.62,11.9,6
3111,6.5,0.23,0.39,1.9,0.036000000000000004,41.0,98.0,0.99,3.19,0.43,11.9,7
3112,7.6,0.23,0.34,1.6,0.043,24.0,129.0,0.99305,3.12,0.7,10.4,5
3113,6.5,0.24,0.39,17.3,0.052000000000000005,22.0,126.0,0.9988799999999999,3.11,0.47,9.2,6
3114,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6
3115,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6
3116,6.7,0.21,0.37,2.5,0.034,35.0,89.0,0.9913,3.25,0.5,11.0,7
3117,6.5,0.23,0.39,1.9,0.036000000000000004,41.0,98.0,0.99,3.19,0.43,11.9,7
3118,5.9,0.28,0.39,1.4,0.031,47.0,147.0,0.98836,3.08,0.64,12.9,7
3119,5.9,0.19,0.37,0.8,0.027000000000000003,3.0,21.0,0.9897,3.09,0.31,10.8,5
3120,6.2,0.25,0.42,8.0,0.049,53.0,206.0,0.9958600000000001,3.16,0.47,9.1,6
3121,7.6,0.23,0.34,1.6,0.043,24.0,129.0,0.99305,3.12,0.7,10.4,5
3122,5.6,0.18,0.27,1.7,0.03,31.0,103.0,0.98892,3.35,0.37,12.9,6
3123,5.5,0.18,0.22,5.5,0.037000000000000005,10.0,86.0,0.99156,3.46,0.44,12.2,5
3124,6.5,0.24,0.39,17.3,0.052000000000000005,22.0,126.0,0.9988799999999999,3.11,0.47,9.2,6
3125,7.4,0.23,0.38,8.6,0.052000000000000005,41.0,150.0,0.99534,3.06,0.46,10.3,5
3126,7.2,0.17,0.37,6.9,0.059000000000000004,47.0,128.0,0.9932200000000001,3.08,0.46,11.0,7
3127,7.6,0.3,0.38,2.1,0.043,10.0,98.0,0.9929600000000001,3.17,0.65,11.0,5
3128,5.0,0.24,0.21,2.2,0.039,31.0,100.0,0.99098,3.69,0.62,11.7,6
3129,6.1,0.21,0.38,1.5,0.039,37.0,122.0,0.98972,3.2,0.43,12.0,6
3130,6.5,0.33,0.38,2.5,0.047,30.0,148.0,0.98964,3.17,0.43,12.7,6
3131,6.3,0.35,0.26,17.6,0.061,59.0,198.0,0.99918,3.11,0.49,8.8,5
3132,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6
3133,6.6,0.25,0.35,2.9,0.034,38.0,121.0,0.99008,3.19,0.4,12.8,6
3134,6.5,0.16,0.33,4.8,0.043,45.0,114.0,0.992,3.18,0.44,11.2,6
3135,6.6,0.39,0.39,11.9,0.057,51.0,221.0,0.99851,3.26,0.51,8.9,6
3136,5.6,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2,5
3137,6.2,0.25,0.39,1.3,0.051,42.0,135.0,0.9906,3.23,0.4,11.1,6
3138,6.9,0.22,0.43,6.4,0.042,34.0,115.0,0.99293,3.05,0.51,10.8,6
3139,6.2,0.19,0.29,4.3,0.045,33.0,126.0,0.9965799999999999,3.18,0.42,9.3,6
3140,6.6,0.39,0.39,11.9,0.057,51.0,221.0,0.99851,3.26,0.51,8.9,6
3141,5.9,0.33,0.32,8.1,0.038,9.0,34.0,0.9911,3.22,0.36,12.7,7
3142,7.8,0.17,0.5,1.3,0.045,35.0,140.0,0.9904,3.16,0.4,12.0,6
3143,5.5,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2,5
3144,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6
3145,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6
3146,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6
3147,7.2,0.32,0.4,8.7,0.038,45.0,154.0,0.9956799999999999,3.2,0.47,10.4,6
3148,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6
3149,7.2,0.32,0.4,8.7,0.038,45.0,154.0,0.9956799999999999,3.2,0.47,10.4,6
3150,5.8,0.39,0.47,7.5,0.027000000000000003,12.0,88.0,0.9907,3.38,0.45,14.0,6
3151,6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6
3152,7.6,0.25,1.23,4.6,0.035,51.0,294.0,0.99018,3.03,0.43,13.1,6
3153,5.8,0.29,0.33,3.7,0.028999999999999998,30.0,88.0,0.9899399999999999,3.25,0.42,12.3,6
3154,7.2,0.4,0.38,2.2,0.03,40.0,109.0,0.99075,3.27,0.46,12.6,6
3155,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.9921200000000001,3.18,0.44,12.0,7
3156,6.1,0.17,0.42,15.1,0.033,28.0,124.0,0.99684,2.87,0.47,9.5,5
3157,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.9921200000000001,3.18,0.44,12.0,7
3158,7.1,0.36,0.37,4.8,0.019,39.0,114.0,0.99036,3.08,0.49,12.7,7
3159,6.9,0.19,0.32,7.9,0.042,30.0,130.0,0.99456,3.4,0.39,10.5,6
3160,6.5,0.34,0.46,1.0,0.023,6.0,80.0,0.98865,3.15,0.54,12.9,6
3161,6.1,0.17,0.42,15.1,0.033,28.0,124.0,0.99684,2.87,0.47,9.5,5
3162,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.9921200000000001,3.18,0.44,12.0,7
3163,7.1,0.36,0.37,4.8,0.019,39.0,114.0,0.99036,3.08,0.49,12.7,7
3164,7.8,0.3,0.36,4.6,0.024,20.0,198.0,0.9922200000000001,3.06,0.66,11.9,6
3165,6.1,0.68,0.52,1.4,0.037000000000000005,32.0,123.0,0.9902200000000001,3.24,0.45,12.0,6
3166,5.2,0.34,0.37,6.2,0.031,42.0,133.0,0.9907600000000001,3.25,0.41,12.5,6
3167,5.6,0.28,0.4,6.1,0.034,36.0,118.0,0.99144,3.21,0.43,12.1,7
3168,6.2,0.19,0.38,5.1,0.019,22.0,82.0,0.98961,3.05,0.36,12.5,6
3169,5.7,0.16,0.26,6.3,0.043,28.0,113.0,0.9936,3.06,0.58,9.9,6
3170,7.6,0.17,0.46,0.9,0.036000000000000004,63.0,147.0,0.99126,3.02,0.41,10.7,6
3171,7.3,0.2,0.39,2.3,0.048,24.0,87.0,0.99044,2.94,0.35,12.0,6
3172,6.7,0.33,0.36,6.6,0.042,34.0,116.0,0.9912299999999999,2.97,0.31,12.2,8
3173,6.7,0.33,0.34,7.5,0.036000000000000004,39.0,124.0,0.9912299999999999,2.99,0.32,12.4,8
3174,6.9,0.36,0.35,8.6,0.038,37.0,125.0,0.9916,3.0,0.32,12.4,8
3175,7.8,0.21,0.34,11.9,0.039,55.0,140.0,0.9959,3.02,0.31,10.3,6
3176,7.3,0.2,0.39,2.3,0.048,24.0,87.0,0.99044,2.94,0.35,12.0,6
3177,5.6,0.41,0.22,7.1,0.05,44.0,154.0,0.9931,3.3,0.4,10.5,5
3178,7.6,0.15,0.35,4.3,0.051,23.0,98.0,0.9942200000000001,3.1,0.44,9.5,6
3179,8.5,0.2,0.4,1.1,0.046,31.0,106.0,0.9919399999999999,3.0,0.35,10.5,4
3180,6.5,0.24,0.38,1.0,0.027000000000000003,31.0,90.0,0.98926,3.24,0.36,12.3,6
3181,8.3,0.16,0.37,7.9,0.025,38.0,107.0,0.99306,2.93,0.37,11.9,6
3182,5.5,0.12,0.33,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,9.8,5
3183,6.5,0.24,0.38,1.0,0.027000000000000003,31.0,90.0,0.98926,3.24,0.36,12.3,6
3184,6.2,0.1,0.41,1.0,0.04,17.0,76.0,0.98988,3.14,0.56,11.4,7
3185,6.5,0.21,0.4,7.3,0.040999999999999995,49.0,115.0,0.9926799999999999,3.21,0.43,11.0,6
3186,8.7,0.3,0.59,1.7,0.046,10.0,70.0,0.9937299999999999,3.06,0.56,10.8,4
3187,6.7,0.18,0.37,1.3,0.027000000000000003,42.0,125.0,0.98939,3.24,0.37,12.8,7
3188,7.0,0.17,0.36,6.4,0.055,42.0,123.0,0.99318,3.11,0.5,11.0,8
3189,6.6,0.19,0.33,1.8,0.035,42.0,148.0,0.9919600000000001,3.15,0.36,10.2,5
3190,5.8,0.28,0.3,1.5,0.026000000000000002,31.0,114.0,0.9895200000000001,3.32,0.6,12.5,7
3191,7.6,0.24,0.44,3.8,0.037000000000000005,49.0,146.0,0.9911,3.06,0.37,11.6,6
3192,8.3,0.16,0.37,7.9,0.025,38.0,107.0,0.99306,2.93,0.37,11.9,6
3193,5.5,0.12,0.33,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,9.8,5
3194,5.7,0.16,0.32,1.2,0.036000000000000004,7.0,89.0,0.99111,3.26,0.48,11.0,5
3195,7.0,0.21,0.42,5.3,0.037000000000000005,36.0,123.0,0.99321,3.14,0.52,10.9,6
3196,6.4,0.22,0.38,9.1,0.044000000000000004,35.0,127.0,0.99326,2.97,0.3,11.0,7
3197,7.9,0.34,0.44,6.5,0.027000000000000003,47.0,126.0,0.99124,2.96,0.37,12.5,6
3198,6.4,0.22,0.38,9.1,0.044000000000000004,35.0,127.0,0.99326,2.97,0.3,11.0,7
3199,6.8,0.21,0.4,6.3,0.032,40.0,121.0,0.9921399999999999,3.18,0.53,12.0,7
3200,5.2,0.31,0.36,5.1,0.031,46.0,145.0,0.9897,3.14,0.31,12.4,7
3201,7.9,0.34,0.44,6.5,0.027000000000000003,47.0,126.0,0.99124,2.96,0.37,12.5,6
3202,5.6,0.42,0.34,2.4,0.022000000000000002,34.0,97.0,0.98915,3.22,0.38,12.8,7
3203,6.4,0.22,0.38,9.1,0.044000000000000004,35.0,127.0,0.99326,2.97,0.3,11.0,7
3204,6.8,0.28,0.34,7.5,0.035,34.0,177.0,0.99692,3.33,0.43,9.1,5
3205,6.8,0.45,0.36,5.0,0.033,28.0,156.0,0.991,3.11,0.4,12.4,7
3206,6.6,0.29,0.39,6.75,0.031,22.0,98.0,0.9913,3.15,0.8,12.9,7
3207,6.8,0.21,0.42,1.2,0.045,24.0,126.0,0.99234,3.09,0.87,10.9,6
3208,6.8,0.25,0.24,1.6,0.045,39.0,164.0,0.9940200000000001,3.53,0.58,10.8,5
3209,6.4,0.21,0.34,16.05,0.04,56.0,142.0,0.9967799999999999,3.11,0.38,10.6,5
3210,5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.9945799999999999,3.13,0.52,9.0,5
3211,8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.9945200000000001,3.04,0.33,12.0,6
3212,6.4,0.24,0.32,0.95,0.040999999999999995,23.0,131.0,0.9903299999999999,3.25,0.35,11.8,5
3213,7.5,0.18,0.45,4.6,0.040999999999999995,67.0,158.0,0.9927,3.01,0.38,10.6,6
3214,5.2,0.335,0.2,1.7,0.033,17.0,74.0,0.9900200000000001,3.34,0.48,12.3,6
3215,7.1,0.14,0.33,1.0,0.10400000000000001,20.0,54.0,0.9905700000000001,3.19,0.64,11.5,6
3216,7.2,0.13,0.46,1.3,0.044000000000000004,48.0,111.0,0.9912700000000001,2.97,0.45,11.1,5
3217,5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.9945799999999999,3.13,0.52,9.0,5
3218,6.5,0.29,0.25,2.5,0.142,8.0,111.0,0.9927,3.0,0.44,9.9,4
3219,6.2,0.35,0.31,2.6,0.036000000000000004,37.0,92.0,0.9893799999999999,3.27,0.53,12.8,7
3220,9.0,0.38,0.53,2.1,0.102,19.0,76.0,0.9900100000000001,2.93,0.57,12.9,5
3221,6.6,0.24,0.38,12.75,0.034,8.0,74.0,0.9938600000000001,3.1,0.57,12.9,6
3222,6.6,0.16,0.34,1.1,0.037000000000000005,41.0,115.0,0.9899,3.01,0.68,12.0,6
3223,8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.9945200000000001,3.04,0.33,12.0,6
3224,5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,6
3225,6.6,0.33,0.4,2.65,0.040999999999999995,35.0,86.0,0.98916,3.11,0.39,13.3,7
3226,5.7,0.2,0.3,2.5,0.046,38.0,125.0,0.9927600000000001,3.34,0.5,9.9,6
3227,6.8,0.27,0.37,8.2,0.055,52.0,192.0,0.9958600000000001,3.11,0.52,9.5,6
3228,6.8,0.27,0.42,7.3,0.054000000000000006,58.0,200.0,0.99556,3.12,0.49,9.4,6
3229,6.2,0.2,0.26,1.1,0.047,42.0,119.0,0.9915799999999999,3.48,0.6,11.0,7
3230,6.7,0.13,0.57,6.6,0.055999999999999994,60.0,150.0,0.9954799999999999,2.96,0.43,9.4,6
3231,6.8,0.21,0.37,7.0,0.038,27.0,107.0,0.99206,2.98,0.82,11.5,6
3232,6.7,0.31,0.32,14.5,0.038,6.0,79.0,0.9941200000000001,3.14,0.34,12.5,5
3233,6.2,0.2,0.29,11.8,0.035,21.0,93.0,0.99364,3.18,0.34,11.9,6
3234,6.6,0.25,0.34,3.0,0.054000000000000006,22.0,141.0,0.9933799999999999,3.26,0.47,10.4,6
3235,5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,6
3236,6.9,0.22,0.39,6.0,0.035,44.0,141.0,0.9912299999999999,3.11,0.33,12.5,6
3237,6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,7
3238,7.6,0.27,0.29,2.5,0.059000000000000004,37.0,115.0,0.9932799999999999,3.09,0.37,9.8,5
3239,6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,12.3,7
3240,6.4,0.16,0.42,1.0,0.036000000000000004,29.0,113.0,0.9908,3.18,0.52,11.0,6
3241,5.8,0.3,0.42,1.1,0.036000000000000004,19.0,113.0,0.9887100000000001,3.1,0.46,12.6,7
3242,7.0,0.29,0.35,1.4,0.036000000000000004,42.0,109.0,0.99119,3.31,0.62,11.6,6
3243,6.6,0.34,0.24,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,12.3,7
3244,6.7,0.21,0.36,8.55,0.02,20.0,86.0,0.99146,3.19,0.22,13.4,7
3245,7.6,0.27,0.29,2.5,0.059000000000000004,37.0,115.0,0.9932799999999999,3.09,0.37,9.8,5
3246,6.8,0.22,0.41,6.7,0.034,39.0,116.0,0.99245,3.18,0.46,11.5,6
3247,7.7,0.27,0.49,3.8,0.037000000000000005,46.0,139.0,0.99116,3.04,0.38,11.6,6
3248,6.4,0.25,0.37,4.5,0.039,41.0,147.0,0.9921,3.18,0.4,11.1,7
3249,6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,7
3250,6.7,0.13,0.45,4.2,0.043,52.0,131.0,0.9916200000000001,3.06,0.54,11.3,6
3251,6.7,0.24,0.37,11.3,0.043,64.0,173.0,0.9963200000000001,3.08,0.53,9.9,6
3252,7.1,0.26,0.37,5.5,0.025,31.0,105.0,0.99082,3.06,0.33,12.6,8
3253,5.3,0.3,0.16,4.2,0.028999999999999998,37.0,100.0,0.9905,3.3,0.36,11.8,8
3254,7.1,0.38,0.4,2.2,0.042,54.0,201.0,0.99177,3.03,0.5,11.4,5
3255,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
3256,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
3257,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
3258,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
3259,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
3260,7.4,0.19,0.31,14.5,0.045,39.0,193.0,0.9986,3.1,0.5,9.2,6
3261,6.3,0.32,0.32,1.5,0.03,24.0,101.0,0.9892299999999999,3.21,0.42,13.0,5
3262,7.6,0.19,0.32,18.75,0.047,32.0,193.0,1.00014,3.1,0.5,9.3,7
3263,6.5,0.26,0.31,3.6,0.03,36.0,92.0,0.99026,3.22,0.62,12.6,8
3264,5.9,0.24,0.12,1.4,0.035,60.0,247.0,0.9935799999999999,3.34,0.44,9.6,6
3265,4.2,0.215,0.23,5.1,0.040999999999999995,64.0,157.0,0.9968799999999999,3.42,0.44,8.0,3
3266,8.1,0.24,0.32,10.5,0.03,34.0,105.0,0.9940700000000001,3.11,0.42,11.8,6
3267,5.8,0.23,0.2,2.0,0.043,39.0,154.0,0.99226,3.21,0.39,10.2,6
3268,7.5,0.33,0.36,2.6,0.051,26.0,126.0,0.99097,3.32,0.53,12.7,6
3269,6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9976,3.31,0.56,9.4,5
3270,6.4,0.15,0.29,1.8,0.044000000000000004,21.0,115.0,0.99166,3.1,0.38,10.2,5
3271,6.5,0.32,0.34,5.7,0.044000000000000004,27.0,91.0,0.9918399999999999,3.28,0.6,12.0,7
3272,7.5,0.22,0.32,2.4,0.045,29.0,100.0,0.99135,3.08,0.6,11.3,7
3273,6.4,0.23,0.32,1.9,0.038,40.0,118.0,0.99074,3.32,0.53,11.8,7
3274,6.1,0.22,0.31,1.4,0.039,40.0,129.0,0.99193,3.45,0.59,10.9,5
3275,6.5,0.48,0.02,0.9,0.043,32.0,99.0,0.99226,3.14,0.47,9.8,4
3276,6.6,0.23,0.3,4.6,0.06,29.0,154.0,0.9914200000000001,3.23,0.49,12.2,8
3277,6.4,0.16,0.25,1.4,0.057,21.0,125.0,0.9909100000000001,3.23,0.44,11.1,7
3278,6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9976,3.31,0.56,9.4,5
3279,7.4,0.16,0.32,1.4,0.065,23.0,140.0,0.99134,3.06,0.47,11.4,6
3280,6.4,0.15,0.29,1.8,0.044000000000000004,21.0,115.0,0.99166,3.1,0.38,10.2,5
3281,6.5,0.32,0.3,2.3,0.051,20.0,127.0,0.98964,3.13,0.52,12.8,6
