,US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,CLASS
3437,1.355,1.36,1.382,2.623,2.596,2.596,3.262,3.241,5.0,5.0,5.0,0.9079999999999999,0.893,0.8959999999999999,0.9179999999999999,1.104,0.512,0.483,0.47,0.47,0.484,0.522,1.406,1.371,Sharp-Right-Turn
3438,1.357,1.3559999999999999,1.374,5.0,2.603,2.597,3.219,3.24,3.265,5.0,5.0,0.914,0.8959999999999999,0.895,0.912,1.101,0.513,0.483,0.47100000000000003,0.467,0.48,1.564,1.41,1.456,Sharp-Right-Turn
3439,1.361,1.3559999999999999,1.3719999999999999,5.0,1.426,2.5989999999999998,3.221,3.242,5.0,5.0,5.0,1.063,0.899,0.887,0.907,0.9359999999999999,0.513,1.136,0.469,0.46399999999999997,0.473,1.558,0.7879999999999999,1.41,Sharp-Right-Turn
3440,1.391,1.3559999999999999,1.371,1.426,1.42,2.597,3.23,3.2439999999999998,3.2569999999999997,5.0,5.0,1.064,0.902,0.89,0.902,0.927,0.515,0.486,0.467,0.461,0.47,5.0,0.784,1.449,Sharp-Right-Turn
3441,1.396,1.3559999999999999,1.367,1.3869999999999998,1.415,2.5989999999999998,3.225,3.241,5.0,5.0,5.0,0.92,0.898,0.889,0.9009999999999999,0.9209999999999999,1.105,0.485,0.465,0.45899999999999996,0.467,1.5530000000000002,0.7829999999999999,1.455,Sharp-Right-Turn
3442,0.5820000000000001,1.357,1.367,1.389,1.416,2.6010000000000004,2.617,3.235,5.0,5.0,5.0,0.917,0.898,0.888,0.898,0.9179999999999999,0.953,0.488,0.46399999999999997,0.457,0.46399999999999997,1.456,0.782,1.401,Sharp-Right-Turn
3443,0.569,1.357,1.367,1.575,2.6180000000000003,2.6039999999999996,2.612,3.234,5.0,5.0,5.0,0.9179999999999999,0.898,0.887,0.897,0.9159999999999999,1.1079999999999999,0.494,0.46299999999999997,0.455,0.461,1.584,0.525,1.3969999999999998,Sharp-Right-Turn
3444,0.563,1.358,1.39,1.5619999999999998,1.416,2.61,2.611,3.2430000000000003,5.0,5.0,5.0,0.92,0.899,0.887,0.898,0.917,1.095,0.511,0.465,0.45299999999999996,0.45799999999999996,1.556,0.506,0.539,Sharp-Right-Turn
3445,0.556,1.3630000000000002,1.3719999999999999,1.412,2.63,2.613,2.613,2.63,5.0,5.0,5.0,0.927,0.902,0.8859999999999999,1.1159999999999999,1.093,1.093,0.505,0.467,0.451,0.461,0.493,0.49700000000000005,0.536,Sharp-Right-Turn
3446,0.55,1.365,1.3659999999999999,1.381,2.634,2.616,2.615,3.259,3.26,3.2760000000000002,5.0,5.0,0.909,0.889,0.89,1.095,1.091,0.575,0.47700000000000004,0.45,0.45,0.47200000000000003,0.508,0.539,Sharp-Right-Turn
3447,0.5479999999999999,1.367,1.3630000000000002,1.379,5.0,1.4380000000000002,2.616,2.628,3.264,5.0,5.0,1.213,5.0,0.889,0.882,0.902,1.084,0.491,1.128,0.452,0.447,0.462,0.49,0.534,Sharp-Right-Turn
3448,1.4069999999999998,1.375,1.3630000000000002,1.376,1.597,1.429,2.6180000000000003,2.6289999999999996,3.265,5.0,5.0,5.0,0.943,0.8959999999999999,0.887,0.8959999999999999,1.082,0.496,0.469,0.46299999999999997,0.445,0.45799999999999996,0.485,0.529,Sharp-Right-Turn
3449,1.413,1.382,1.364,1.375,1.426,1.4240000000000002,2.62,2.633,3.264,5.0,5.0,5.0,1.082,0.925,0.877,0.894,1.0759999999999998,0.49700000000000005,0.47,0.451,0.44299999999999995,0.452,0.48100000000000004,0.78,Sharp-Right-Turn
3450,1.3880000000000001,1.374,1.365,1.3719999999999999,1.3980000000000001,1.423,2.622,3.2439999999999998,3.265,5.0,5.0,5.0,5.0,0.892,0.88,0.8909999999999999,0.9179999999999999,1.087,0.47100000000000003,0.447,0.441,0.449,0.48700000000000004,0.504,Sharp-Right-Turn
3451,0.527,0.569,1.3659999999999999,1.3730000000000002,1.3980000000000001,1.421,2.6239999999999997,3.2460000000000004,3.264,5.0,5.0,5.0,0.9109999999999999,0.888,0.879,0.889,0.9109999999999999,1.085,0.48100000000000004,0.446,0.436,0.446,0.47100000000000003,0.499,Sharp-Right-Turn
3452,0.517,1.3780000000000001,1.367,1.376,1.4,1.42,2.628,3.2439999999999998,3.266,3.281,5.0,5.0,5.0,0.888,0.878,0.8859999999999999,0.907,1.103,0.49,0.446,0.43799999999999994,0.444,0.46299999999999997,0.493,Sharp-Right-Turn
3453,0.512,0.5539999999999999,1.369,1.3780000000000001,1.5630000000000002,1.419,2.634,2.641,3.259,3.273,5.0,5.0,5.0,0.8909999999999999,0.8759999999999999,0.884,0.907,1.081,0.5670000000000001,0.445,0.436,0.444,0.48,0.48700000000000004,Sharp-Right-Turn
3454,0.503,1.385,1.3719999999999999,1.376,1.426,1.415,2.637,2.633,3.272,3.2739999999999996,5.0,5.0,5.0,0.895,0.8759999999999999,0.871,1.071,1.075,0.489,0.44799999999999995,0.435,0.436,0.465,0.489,Sharp-Right-Turn
3455,0.49700000000000005,1.391,1.374,1.374,1.395,5.0,2.6489999999999996,2.635,3.2710000000000004,3.275,5.0,5.0,5.0,0.9009999999999999,0.878,0.865,1.072,1.068,5.0,0.475,0.434,0.434,0.447,0.5760000000000001,Sharp-Right-Turn
3456,0.49700000000000005,1.3940000000000001,1.38,1.375,1.395,1.631,1.446,2.636,2.6519999999999997,3.272,5.0,5.0,5.0,5.0,0.877,0.86,0.895,1.0659999999999998,5.0,0.504,0.433,0.43200000000000005,0.445,0.569,Sharp-Right-Turn
3457,0.777,1.4040000000000001,1.385,1.376,1.392,1.594,1.442,2.637,2.653,3.273,5.0,5.0,5.0,5.0,0.879,0.8590000000000001,0.882,1.063,1.082,0.5529999999999999,0.44,0.43,0.439,0.489,Sharp-Right-Turn
3458,0.49,1.411,1.393,1.3769999999999998,1.389,1.415,1.4380000000000002,2.639,2.657,3.2769999999999997,5.0,5.0,5.0,5.0,0.887,0.856,0.879,0.9179999999999999,5.0,0.45299999999999996,0.434,0.429,0.43700000000000006,0.49700000000000005,Sharp-Right-Turn
3459,0.483,1.5119999999999998,1.405,1.379,1.39,1.412,2.658,2.638,2.657,3.278,5.0,5.0,5.0,5.0,0.899,0.858,0.8759999999999999,0.914,1.125,0.457,0.434,0.42700000000000005,0.435,1.561,Sharp-Right-Turn
3460,0.48,0.517,1.391,1.381,1.3940000000000001,1.415,2.6719999999999997,2.641,3.266,3.273,5.0,5.0,5.0,5.0,0.877,0.8640000000000001,0.873,0.8959999999999999,1.0659999999999998,0.545,0.433,0.426,0.43200000000000005,0.456,Sharp-Right-Turn
3461,0.46799999999999997,0.508,1.395,1.383,1.41,1.412,5.0,2.647,3.2689999999999997,3.285,5.0,5.0,5.0,5.0,0.873,0.862,0.889,0.889,1.0590000000000002,0.539,0.43200000000000005,0.425,0.43,0.44799999999999995,Sharp-Right-Turn
3462,0.46299999999999997,0.505,1.3980000000000001,1.386,1.401,1.575,5.0,1.4769999999999999,3.2710000000000004,3.28,3.2880000000000003,5.0,5.0,5.0,0.8759999999999999,0.861,0.865,1.053,1.056,1.125,0.43200000000000005,0.425,0.429,0.447,Sharp-Right-Turn
3463,0.455,0.506,1.409,1.389,1.3940000000000001,1.4180000000000001,5.0,2.657,2.657,2.674,3.286,5.0,5.0,5.0,0.882,0.862,0.858,1.05,1.05,0.47,0.433,0.423,0.423,0.43700000000000006,Sharp-Right-Turn
3464,0.452,0.505,1.4169999999999998,1.396,1.396,1.409,1.62,2.6630000000000003,2.659,3.275,3.287,5.0,5.0,5.0,0.892,0.863,0.845,0.875,1.051,0.469,0.43799999999999994,0.426,0.42100000000000004,0.435,Sharp-Right-Turn
3465,0.449,0.787,1.4669999999999999,1.402,1.3969999999999998,1.409,1.43,1.456,2.657,3.28,3.287,5.0,5.0,5.0,5.0,0.905,0.8420000000000001,0.867,1.048,0.474,0.439,0.44,0.42,0.429,Slight-Right-Turn
3466,0.488,0.485,1.4369999999999998,1.416,1.396,1.4069999999999998,1.4269999999999998,1.4480000000000002,2.658,3.281,3.284,5.0,4.495,5.0,5.0,0.8859999999999999,0.84,0.861,1.04,0.48100000000000004,0.441,0.429,0.419,0.428,Slight-Right-Turn
3467,0.486,0.48100000000000004,1.482,1.409,1.3980000000000001,1.4080000000000001,1.4240000000000002,1.4480000000000002,2.659,3.2760000000000002,3.284,5.0,5.0,5.0,5.0,0.856,0.838,0.858,1.043,1.105,0.446,0.426,0.419,0.426,Move-Forward
3468,0.446,0.48100000000000004,1.49,1.409,1.399,1.409,1.431,1.4509999999999998,2.661,2.673,3.285,5.0,5.0,5.0,5.0,0.855,0.8420000000000001,0.855,0.882,1.081,0.45,0.426,0.419,0.426,Move-Forward
3469,0.446,0.478,1.528,1.409,1.4,1.409,1.589,1.4509999999999998,2.661,2.68,3.285,5.0,5.0,5.0,5.0,0.8540000000000001,0.8440000000000001,0.851,0.88,1.08,0.461,0.42700000000000005,0.419,0.426,Move-Forward
3470,0.45,0.478,1.4909999999999999,1.409,1.4,1.409,1.5919999999999999,1.4509999999999998,2.661,2.676,3.2880000000000003,5.0,5.0,5.0,5.0,0.8540000000000001,0.8440000000000001,0.851,0.887,1.081,0.461,0.42700000000000005,0.419,0.426,Move-Forward
3471,0.451,0.48,1.4909999999999999,1.409,1.4,1.409,1.431,1.4509999999999998,2.66,2.679,3.2910000000000004,5.0,5.0,5.0,5.0,0.8540000000000001,0.8420000000000001,0.851,0.8809999999999999,1.078,0.531,0.42700000000000005,0.42,0.42700000000000005,Move-Forward
3472,0.45799999999999996,0.484,1.484,1.413,1.401,1.411,1.432,1.453,2.657,3.272,3.285,5.0,5.0,5.0,5.0,0.853,0.841,0.851,0.8809999999999999,1.082,0.455,0.43,0.423,0.43,Move-Forward
3473,0.495,0.49,1.4469999999999998,1.413,1.403,1.411,1.432,1.456,2.653,3.267,3.278,5.0,5.0,5.0,5.0,0.85,0.841,0.848,0.875,1.083,0.46299999999999997,0.436,0.429,0.436,Move-Forward
3474,0.47200000000000003,0.49700000000000005,1.4480000000000002,1.416,1.4080000000000001,1.4140000000000001,1.435,1.459,2.647,3.261,3.266,5.0,5.0,5.0,5.0,0.847,0.8370000000000001,0.845,0.868,1.057,0.47200000000000003,0.445,0.43799999999999994,0.445,Move-Forward
3475,0.483,0.508,1.506,1.421,1.412,1.4180000000000001,1.44,1.464,2.64,3.253,3.2560000000000002,5.0,5.0,5.0,5.0,0.8420000000000001,0.8320000000000001,0.843,0.863,1.058,0.48200000000000004,0.455,0.44799999999999995,0.455,Move-Forward
3476,0.491,1.579,1.515,1.426,1.4169999999999998,1.4240000000000002,1.472,1.469,2.6319999999999997,3.2430000000000003,3.2439999999999998,5.0,5.0,5.0,5.0,0.8370000000000001,0.8270000000000001,0.835,0.858,1.061,0.495,0.467,0.46,0.46799999999999997,Move-Forward
3477,0.508,0.536,1.464,1.432,1.4240000000000002,1.43,1.465,1.475,2.623,2.67,3.23,5.0,5.0,5.0,5.0,0.8320000000000001,0.821,0.8320000000000001,0.852,1.056,0.508,0.48100000000000004,0.474,0.48100000000000004,Move-Forward
3478,0.523,0.5479999999999999,1.4680000000000002,1.439,1.43,1.4369999999999998,1.472,1.482,2.613,3.221,3.215,5.0,5.0,5.0,5.0,0.825,0.815,0.8220000000000001,0.845,1.056,0.523,0.496,0.489,0.496,Move-Forward
3479,0.535,0.57,1.5519999999999998,1.444,1.4380000000000002,1.444,1.482,1.4880000000000002,2.602,2.6180000000000003,3.202,5.0,5.0,5.0,5.0,0.818,0.8079999999999999,0.8170000000000001,0.8370000000000001,1.0590000000000002,0.536,0.513,0.505,0.512,Move-Forward
3480,0.552,0.5870000000000001,1.5619999999999998,1.452,1.445,1.452,1.486,1.496,2.591,3.1919999999999997,3.187,5.0,5.0,5.0,5.0,0.8109999999999999,0.8,0.807,0.8290000000000001,0.593,0.5529999999999999,0.53,0.522,0.532,Move-Forward
3481,0.57,0.595,1.4909999999999999,1.459,1.453,1.459,1.496,1.5030000000000001,2.5780000000000003,3.181,3.1630000000000003,5.0,5.0,5.0,5.0,0.804,0.7929999999999999,0.8,0.826,1.065,0.568,0.5479999999999999,0.54,0.547,Move-Forward
3482,0.589,0.614,1.501,1.466,1.46,1.466,1.4969999999999999,1.51,2.5660000000000003,2.5780000000000003,3.1439999999999997,5.0,5.0,5.0,5.0,0.7959999999999999,0.785,0.792,0.815,1.073,0.5870000000000001,0.5670000000000001,0.5589999999999999,0.5660000000000001,Move-Forward
3483,0.607,0.632,1.506,1.474,1.4680000000000002,1.474,1.508,1.517,2.553,2.565,3.1260000000000003,5.0,5.0,5.0,5.0,0.789,0.778,0.7879999999999999,0.807,1.079,0.605,0.585,0.578,0.585,Move-Forward
3484,0.627,0.6509999999999999,1.51,1.482,1.476,1.482,1.755,1.525,2.54,3.1260000000000003,3.109,5.0,5.0,5.0,1.022,0.782,0.77,0.777,0.802,1.082,0.624,0.605,0.597,0.604,Move-Forward
3485,0.648,0.67,0.716,1.49,1.483,1.49,5.0,1.5330000000000001,2.525,3.1260000000000003,3.09,5.0,5.0,5.0,5.0,0.775,0.763,0.769,0.795,1.088,0.643,0.627,0.616,0.623,Move-Forward
3486,0.664,0.6890000000000001,0.732,1.4980000000000002,1.4909999999999999,1.4969999999999999,1.784,1.541,2.512,2.5380000000000003,3.0669999999999997,5.0,5.0,5.0,5.0,0.767,0.7559999999999999,0.765,0.785,1.094,0.6629999999999999,0.6459999999999999,0.636,0.642,Move-Forward
3487,0.687,0.7090000000000001,0.7509999999999999,1.506,1.499,1.508,1.804,1.548,2.499,2.5180000000000002,3.051,5.0,5.0,5.0,5.0,0.76,0.748,0.758,1.11,0.804,0.682,0.665,0.655,0.6609999999999999,Move-Forward
3488,0.703,0.728,1.5419999999999998,1.5130000000000001,1.507,1.516,1.557,1.5530000000000002,2.489,2.509,3.031,5.0,5.0,5.0,5.0,0.753,0.741,0.75,0.772,0.809,0.701,0.685,0.674,0.684,Move-Forward
3489,0.722,0.746,1.55,1.5219999999999998,1.515,1.521,5.0,1.561,2.477,2.499,3.01,5.0,5.0,5.0,0.9490000000000001,0.746,0.7340000000000001,0.74,1.126,0.8009999999999999,0.72,0.7040000000000001,0.693,0.7020000000000001,Move-Forward
3490,0.741,0.7659999999999999,1.554,1.5290000000000001,1.5230000000000001,1.5290000000000001,5.0,1.568,2.463,3.051,2.99,5.0,5.0,5.0,0.929,0.738,0.726,0.732,1.137,0.778,0.7390000000000001,0.723,0.7120000000000001,0.722,Move-Forward
3491,0.7609999999999999,0.785,1.5630000000000002,1.537,1.531,1.5390000000000001,5.0,1.579,2.451,3.037,2.9730000000000003,5.0,5.0,5.0,0.91,0.7340000000000001,0.7190000000000001,0.728,1.146,0.774,0.759,0.743,0.732,0.741,Move-Forward
3492,0.779,0.807,1.571,1.545,1.5390000000000001,1.547,1.575,1.584,2.438,3.023,2.9539999999999997,5.0,5.0,5.0,5.0,0.7340000000000001,0.7120000000000001,0.718,0.743,0.7659999999999999,0.778,0.762,0.7509999999999999,0.76,Move-Forward
3493,0.7979999999999999,0.826,0.865,1.5530000000000002,1.546,1.554,5.0,1.5919999999999999,2.426,2.983,2.935,5.0,5.0,5.0,5.0,0.731,0.705,0.7140000000000001,0.736,0.755,0.797,0.78,0.77,0.779,Move-Forward
3494,0.8190000000000001,0.8440000000000001,1.5859999999999999,1.56,1.5530000000000002,1.5590000000000002,1.59,1.599,2.414,2.9960000000000004,2.9160000000000004,5.0,5.0,5.0,5.0,0.7240000000000001,0.7020000000000001,0.723,0.7290000000000001,0.7490000000000001,0.815,0.799,0.7879999999999999,0.797,Move-Forward
3495,0.835,0.8590000000000001,1.59,1.568,1.561,1.5659999999999998,5.0,1.609,2.4019999999999997,2.983,2.898,5.0,5.0,5.0,5.0,0.718,0.6990000000000001,0.7140000000000001,0.8,0.745,0.8340000000000001,0.8140000000000001,0.8059999999999999,0.816,Move-Forward
3496,0.852,0.88,0.919,1.575,1.568,1.574,1.607,1.6130000000000002,2.39,2.97,2.88,5.0,3.495,5.0,5.0,0.711,0.6990000000000001,0.7040000000000001,0.7979999999999999,0.735,0.851,0.835,0.8240000000000001,0.8340000000000001,Move-Forward
3497,0.87,0.899,1.608,1.5819999999999999,1.575,1.581,5.0,1.62,2.398,2.957,2.862,5.0,5.0,5.0,5.0,0.705,0.6920000000000001,0.6970000000000001,0.7190000000000001,0.728,0.8690000000000001,0.852,0.8420000000000001,0.851,Move-Forward
3498,0.888,0.915,1.615,1.589,1.5819999999999999,1.588,5.0,1.63,2.945,2.862,2.844,5.0,3.457,5.0,5.0,0.698,0.6859999999999999,0.6890000000000001,0.7140000000000001,0.725,0.887,0.87,0.86,0.8690000000000001,Move-Forward
3499,0.9059999999999999,0.938,1.618,1.5959999999999999,1.589,1.598,5.0,2.952,2.932,2.932,2.826,5.0,5.0,5.0,5.0,0.6920000000000001,0.68,0.6829999999999999,0.71,1.208,0.904,0.888,0.878,0.887,Move-Forward
3500,0.924,0.9520000000000001,1.6280000000000001,1.6030000000000002,1.5959999999999999,1.6019999999999999,5.0,2.9419999999999997,2.349,2.825,2.8080000000000003,5.0,3.188,5.0,5.0,0.6859999999999999,0.6729999999999999,0.675,0.7140000000000001,0.97,0.922,0.9059999999999999,0.8959999999999999,0.905,Move-Forward
3501,0.9420000000000001,0.973,1.636,1.61,1.6030000000000002,1.609,5.0,2.926,2.335,2.804,2.79,5.0,3.168,5.0,5.0,0.679,0.667,0.6859999999999999,0.698,1.226,0.94,0.925,0.914,0.9229999999999999,Move-Forward
3502,0.96,1.6680000000000001,1.64,1.617,1.61,1.621,5.0,1.669,2.326,2.8930000000000002,2.7710000000000004,5.0,3.148,5.0,5.0,0.672,0.66,0.6659999999999999,0.701,0.71,0.9590000000000001,0.943,0.9329999999999999,0.9420000000000001,Move-Forward
3503,0.9790000000000001,1.013,1.651,1.625,1.617,1.633,5.0,1.673,2.315,2.773,2.752,5.0,5.0,5.0,5.0,0.6659999999999999,0.654,0.6629999999999999,0.6809999999999999,0.716,0.978,0.9620000000000001,0.951,1.704,Move-Forward
3504,0.997,1.683,1.655,1.632,1.625,1.6340000000000001,5.0,1.6780000000000002,2.3040000000000003,2.865,2.733,5.0,3.109,5.0,5.0,0.659,0.647,0.6729999999999999,2.7539999999999996,0.7,0.996,0.98,0.97,0.982,Move-Forward
3505,1.016,1.69,1.662,1.642,1.633,1.642,5.0,1.689,2.296,2.733,2.714,5.0,5.0,5.0,5.0,0.652,0.64,0.649,1.298,0.693,1.014,0.9990000000000001,0.988,1.0,Move-Forward
3506,1.034,1.693,1.675,1.652,1.64,1.646,5.0,1.689,2.839,2.843,2.696,5.0,3.069,5.0,5.0,0.6459999999999999,0.634,0.643,0.6709999999999999,1.281,1.033,1.0170000000000001,1.0070000000000001,1.0190000000000001,Move-Forward
3507,1.053,2.068,1.9869999999999999,1.66,1.6469999999999998,1.656,5.0,1.694,2.827,2.6919999999999997,2.678,2.7239999999999998,3.0460000000000003,5.0,5.0,0.639,0.627,0.636,1.3319999999999999,1.2919999999999998,1.055,1.036,1.025,1.038,Move-Forward
3508,1.071,1.4509999999999998,2.006,1.6640000000000001,1.655,1.6669999999999998,1.685,1.7009999999999998,2.818,2.674,2.659,2.699,3.284,5.0,5.0,0.633,0.62,0.63,1.426,1.304,1.07,1.054,1.043,1.052,Move-Forward
3509,1.089,2.807,2.023,1.672,1.662,1.671,1.689,1.712,2.802,2.6519999999999997,2.641,2.6830000000000003,3.0069999999999997,5.0,5.0,0.626,0.614,0.622,0.645,0.67,1.088,1.072,1.062,1.074,Move-Forward
3510,1.1079999999999999,2.096,1.92,1.68,1.67,1.676,1.7109999999999999,1.7169999999999999,2.79,2.634,2.622,2.641,2.987,5.0,5.0,0.619,0.607,0.613,0.635,1.33,1.109,1.093,1.08,1.128,Move-Forward
3511,1.127,2.116,1.925,1.6869999999999998,1.6769999999999998,1.683,1.7180000000000002,1.724,2.238,2.614,2.6010000000000004,2.65,2.964,5.0,5.0,0.612,0.6,0.609,0.632,0.654,1.128,1.113,1.099,1.14,Move-Forward
3512,1.145,2.126,2.08,1.694,1.685,1.692,1.725,1.735,2.765,2.5989999999999998,2.582,2.627,2.9419999999999997,5.0,5.0,0.606,0.593,0.599,0.625,0.648,1.146,1.128,1.117,1.13,Move-Forward
3513,1.163,2.136,1.733,1.6980000000000002,1.692,1.6980000000000002,1.982,1.742,2.218,2.577,2.5660000000000003,5.0,2.9219999999999997,5.0,5.0,0.599,0.5870000000000001,0.596,0.615,0.644,1.165,1.146,1.136,1.1640000000000001,Move-Forward
3514,1.185,2.153,2.117,1.706,1.7,1.706,1.98,1.749,2.741,2.559,2.5469999999999997,2.595,2.909,5.0,5.0,0.593,0.581,0.5870000000000001,0.606,0.89,1.18,1.1640000000000001,1.1540000000000001,1.194,Move-Forward
3515,1.2009999999999998,1.585,1.735,1.713,1.7069999999999999,1.713,1.9809999999999999,1.757,2.7289999999999996,2.54,2.526,2.572,2.885,5.0,5.0,0.586,0.574,0.58,0.603,0.628,1.199,1.186,1.173,1.182,Move-Forward
3516,1.219,1.256,1.745,1.72,1.714,1.7209999999999999,5.0,1.768,2.717,2.521,2.5069999999999997,2.55,2.866,5.0,5.0,0.579,0.5670000000000001,0.574,0.596,0.626,1.217,1.204,1.1909999999999998,1.204,Move-Forward
3517,1.2409999999999999,1.271,1.756,1.7280000000000002,1.722,1.7280000000000002,1.7590000000000001,1.7730000000000001,2.6039999999999996,2.505,2.488,2.531,2.846,5.0,5.0,0.573,0.561,0.5670000000000001,0.59,0.616,1.235,1.2229999999999999,1.21,1.222,Move-Forward
3518,1.26,1.284,1.77,1.735,1.729,1.736,1.761,1.78,2.592,2.483,2.47,2.61,2.826,5.0,5.0,0.5670000000000001,0.5539999999999999,0.561,0.584,1.429,1.256,1.2409999999999999,1.228,1.3419999999999999,Move-Forward
3519,1.275,1.3019999999999998,1.767,1.743,1.736,1.743,1.768,1.788,2.583,2.465,2.452,2.464,2.8089999999999997,5.0,5.0,0.56,0.547,0.557,0.574,0.603,1.275,1.26,1.246,1.273,Move-Forward
3520,1.29,1.3230000000000002,1.784,1.7519999999999998,1.743,1.75,1.7719999999999998,1.798,2.57,2.447,2.434,2.48,2.7910000000000004,5.0,5.0,0.5529999999999999,0.541,0.551,0.57,0.6,1.4469999999999998,1.274,1.264,1.274,Move-Forward
3521,1.311,1.3419999999999999,1.788,1.757,1.751,1.758,1.7830000000000001,1.8030000000000002,2.5580000000000003,2.4290000000000003,2.415,5.0,2.7689999999999997,5.0,5.0,0.547,0.534,0.5429999999999999,0.5670000000000001,0.59,1.46,1.2919999999999998,1.2819999999999998,1.2919999999999998,Move-Forward
3522,1.329,1.36,2.281,1.768,1.7590000000000001,1.766,1.788,1.811,2.5469999999999997,2.407,2.397,5.0,2.972,5.0,5.0,0.56,0.528,0.537,0.56,0.581,1.473,1.311,1.301,1.311,Move-Forward
3523,1.347,1.374,1.807,1.776,1.767,1.774,1.796,1.819,2.6430000000000002,2.392,2.378,5.0,2.742,5.0,5.0,5.0,0.521,0.527,0.556,0.5770000000000001,1.358,1.328,1.319,1.328,Move-Forward
3524,1.3619999999999999,1.392,2.325,1.784,1.774,1.784,1.8030000000000002,1.8259999999999998,2.633,2.374,2.36,2.401,2.7089999999999996,5.0,5.0,5.0,0.518,0.523,0.5429999999999999,0.569,1.3630000000000002,1.3530000000000002,1.337,1.35,Move-Forward
3525,1.3840000000000001,1.4140000000000001,1.444,1.794,1.7830000000000001,1.7930000000000001,1.8119999999999998,1.835,2.623,2.355,2.342,2.391,2.6889999999999996,5.0,5.0,5.0,0.515,0.551,0.535,1.4180000000000001,1.3780000000000001,1.3780000000000001,1.355,1.47,Move-Forward
3526,1.402,1.429,1.4780000000000002,1.8,1.791,1.798,1.82,1.8430000000000002,2.612,2.336,2.323,5.0,2.6689999999999996,5.0,5.0,5.0,0.52,0.524,0.529,1.538,1.4,1.527,1.374,1.383,Move-Forward
3527,1.42,1.444,2.392,1.808,1.7990000000000002,1.806,1.828,1.851,2.4930000000000003,2.319,2.305,5.0,2.65,5.0,5.0,5.0,5.0,0.506,0.584,0.728,1.412,1.425,1.392,1.401,Move-Forward
3528,1.4409999999999998,1.462,2.4090000000000003,1.8159999999999998,1.807,1.814,1.839,1.859,2.594,2.3,2.287,5.0,2.63,2.862,5.0,5.0,5.0,0.503,0.579,0.5379999999999999,1.43,1.5530000000000002,1.41,1.4169999999999998,Move-Forward
3529,1.4569999999999999,1.4809999999999999,2.4130000000000003,1.824,1.815,1.8219999999999998,1.847,1.867,2.5839999999999996,2.282,2.2680000000000002,2.376,2.6069999999999998,2.842,1.923,5.0,5.0,0.49200000000000005,0.604,0.534,1.449,1.4369999999999998,1.4280000000000002,1.435,Slight-Right-Turn
3530,1.472,1.5019999999999998,1.545,1.8330000000000002,1.824,1.831,1.855,1.875,2.571,2.263,2.249,5.0,2.5869999999999997,5.0,1.9,5.0,5.0,0.48700000000000004,0.564,0.758,1.4709999999999999,1.456,1.4469999999999998,1.4569999999999999,Slight-Right-Turn
3531,1.4909999999999999,1.524,1.557,1.841,1.8319999999999999,1.839,5.0,1.8840000000000001,2.5610000000000004,2.241,2.23,2.242,2.5660000000000003,5.0,1.8869999999999998,5.0,5.0,0.483,0.575,0.731,1.489,1.474,1.465,1.475,Slight-Right-Turn
3532,1.51,1.5430000000000001,1.575,1.601,1.84,1.847,5.0,1.892,2.55,2.225,2.211,2.2359999999999998,2.546,5.0,5.0,5.0,5.0,0.48,0.555,0.742,1.508,1.493,1.483,1.4969999999999999,Slight-Right-Turn
3533,1.528,1.558,1.6030000000000002,1.857,1.848,1.855,1.882,1.899,2.541,2.207,2.193,2.261,2.526,5.0,5.0,5.0,5.0,0.478,0.536,0.675,1.526,1.511,1.5019999999999998,1.518,Slight-Right-Turn
3534,1.548,1.5719999999999998,1.617,1.865,1.8559999999999999,1.8619999999999999,5.0,1.9069999999999998,2.531,2.187,2.176,2.218,2.5069999999999997,5.0,5.0,5.0,5.0,0.479,0.573,0.698,1.544,1.5290000000000001,1.5190000000000001,1.535,Slight-Right-Turn
3535,1.561,1.588,1.6269999999999998,1.8719999999999999,1.8630000000000002,1.87,5.0,1.9140000000000001,2.523,2.17,2.1590000000000003,2.2119999999999997,2.489,5.0,5.0,5.0,5.0,0.49700000000000005,0.528,0.711,1.557,1.546,1.536,1.5490000000000002,Move-Forward
