,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
260,5.9,549,69.7,3,77.3,6232,6.83,94.7, v2,0.861,1.4,0.36,5.3, v2,7.8,0.397, v1,211,3.6,0.729,55,46879,55084, v3, v1,4.72,5.4, v3,19,82129,3043,4.1,0.68,76.8, v3,68.8,53305,64283,2.14,1.86,0.34, v1, v2,34.4,444,2.9,3.16, v1,55,21,7.3,8.43,0.06,3.55,4.7,0.7, v4, v1,22.1,53,5163, v1,75.7,361, v3,45695,5503,63.3,70173,30018,735,36539,0.09,52279,4163,0.76,0.76, v1,2.2, v3,0.133,0.848,5.67,571, v2,12,31690,6532, v2,72872, v3,73,8868,7.76,46, v2,598,64.8,0.215,497, v1,73501,7408, v4,0.85,0.412,0.5,78,58.4,942,272,25,533,4.86,75, v3,0.7,5733,878,0.9,4.7, v2,65.3,692,714, class1
261,3.1,566,81.4,2.82,77.6,5612,6.81,84.4, v2,0.757,1.7,0.64,5.7, v2,8.2,0.623, v3,732,4.2,0.647,16,34600,37696, v3, v3,4.62,1.38, v2,33,68476,2590,3.5,0.47,52, v2,64.5,83925,56149,2.83,1.47,0.2, v2, v4,46,452,2.5,0.51, v1,77,21,1.6,5.76,0.35,5.53,4.8,0.74, v4, v2,37.9,56,5370, v1,16.5,209, v1,43001,3956,64.7,63995,33972,826,29021,0.29,47802,5334,0.79,0.21, v2,1.9, v2,0.272,0.817,1.03,599, v3,56,29449,7718, v2,19765, v2,80,8826,7.99,32, v2,611,57.8,0.191,627, v3,76234,8214, v2,0.49,0.408,0.35,70,79,418,276,55,511,4.36,80, v1,0.6,4670,652,0.93,3.1, v2,27.7,246,785, class1
262,6.1,591,74.3,2.99,79.5,5485,3.3,87.8, v1,0.737,1.34,0.62,5.5, v1,8.2,0.348, v1,775,3.5,0.765,56,26650,56504, v1, v2,4.99,5.03, v1,44,82651,2632,4.2,0.51,76.8, v2,69,69517,49412,2.08,0.93,0.59, v2, v1,48.7,453,3.8,4.93, v2,75,48,4.5,5.98,0.25,3.6,9.1,0.78, v2, v3,34.7,35,4968, v1,23.2,288, v2,45040,4431,52.5,59119,30554,792,36369,0.35,78380,5351,0.51,0.93, v3,5.5, v3,0.104,0.296,7.17,479, v3,16,46672,6643, v2,44047, v1,59,8852,4.16,30, v1,641,66.6,0.313,746, v2,64721,5315, v1,0.58,0.274,0.35,44,63.2,945,275,54,513,4.54,30, v3,0.72,4666,673,0.28,5.2, v1,26.1,670,602, class1
263,2.8,544,70.8,2.95,78.1,7576,1.23,84.8, v2,0.75,1.25,0.49,6.9, v2,7.7,0.642, v1,243,3.5,0.319,22,80534,55685, v1, v2,6.8,8.13, v2,37,72444,2871,5.5,0.37,76.7, v2,73.5,29159,57324,1.92,1.48,0.57, v3, v4,35.9,443,1.8,3.81, v1,61,54,3.2,4.8,0.08,6.03,4.8,0.74, v3, v2,35.2,27,4683, v1,84.1,227, v2,38780,5668,62,63557,28763,912,35884,0.19,78403,5728,0.67,0.94, v3,5.9, v2,0.131,0.335,8.9,487, v3,67,40992,5113, v3,21460, v1,54,8784,2.61,33, v2,467,61.2,0.233,537, v1,55296,7118, v3,0.64,0.343,0.6,43,35.8,377,268,26,533,4.72,91, v2,0.71,6058,791,0.92,5.6, v2,28.9,372,800, class1
264,3.1,543,76.8,2.75,79.2,7134,7.16,83, v2,0.737,1.02,0.62,6.7, v3,4.1,0.307, v2,264,2,0.378,60,78942,33213, v2, v2,6.47,5.33, v2,41,74045,3005,3.7,0.53,36.1, v3,57.6,40257,40139,0.92,2.33,0.19, v1, v1,31.5,442,2.5,0.34, v1,78,54,3.6,5.95,0.35,3.56,9.4,0.71, v2, v1,38.6,32,5068, v2,83.3,346, v1,31293,5566,50.9,58797,24941,927,40409,0.25,78410,3888,0.59,0.72, v3,4.3, v4,0.15,0.886,8.83,485, v1,13,42720,9087, v2,20576, v2,53,8852,6.49,38, v2,644,76.6,0.309,744, v3,76310,5613, v1,0.56,0.272,0.33,79,70.2,216,297,80,540,4.88,38, v2,0.63,5739,782,0.93,5.5, v2,47.2,466,866, class2
265,4.4,621,69.7,3.01,78.1,8678,8.53,83.1, v1,0.83,1.35,0.12,5.9, v1,5.3,0.714, v1,803,1.8,0.696,26,39584,58024, v2, v1,4.4,5.4, v2,23,61649,3239,3.2,0.41,59.8, v2,72.7,61198,56112,2.62,1.6,0.14, v2, v3,32.6,458,2.8,6.07, v1,65,20,2.8,5.94,0.21,5.24,8.4,0.54, v4, v2,34.9,85,5048, v1,52.6,227, v1,35501,5378,62.4,56460,31953,725,25654,0.11,47761,2900,0.67,0.6, v3,4.5, v4,0.272,0.331,5.68,588, v1,62,41216,7044, v2,46569, v3,49,8832,2.45,29, v1,486,72,0.212,480, v1,79084,7021, v3,0.68,0.288,0.57,43,32.5,260,286,70,525,4.44,20, v3,0.55,5925,611,0.91,1.4, v2,62.4,314,596, class1
266,2.8,574,70.1,4.47,77.6,6814,7.97,93.4, v1,0.759,1.62,0.04,7.2, v1,5.8,0.683, v3,261,2.8,0.33,49,45248,57783, v2, v1,4.7,4.51, v2,46,85073,2113,2.6,0.49,46.4, v1,63.4,32494,43558,2.51,2.31,0.36, v2, v2,49,445,4.1,4.27, v1,54,53,7.3,4.62,0.29,3.56,9.2,0.77, v2, v1,38.4,30,5335, v2,52.8,243, v2,43508,3700,62.4,82244,28749,923,30299,0.03,59127,6203,0.62,0.6, v1,4.2, v1,0.277,0.239,3.56,484, v2,66,49648,7743, v3,21342, v1,54,8667,5.22,31, v1,469,62.6,0.243,745, v3,78214,5853, v4,0.56,0.402,0.53,63,43.5,654,275,38,534,4.64,84, v2,0.83,4664,741,0.31,2.1, v2,35.2,700,604, class4
267,2.7,573,76.8,4.62,79.5,7827,3.91,82.8, v1,0.849,1.25,0.04,6.1, v1,7.6,0.543, v3,564,4.2,0.199,72,52704,53573, v2, v1,6.43,4.43, v1,44,68377,2819,3.5,0.94,76.7, v2,58.1,70945,48233,1.48,1.52,0.24, v2, v1,33.1,450,3.9,3.17, v2,78,54,2.3,8.51,0.35,3.55,4.8,0.67, v4, v4,36.3,26,4727, v1,52.8,384, v2,46822,4563,64.1,68034,28283,799,40454,0.38,59085,3551,0.47,0.21, v1,1.3, v1,0.015,0.195,1.17,572, v2,65,49412,5893, v3,54375, v2,71,8718,5.45,29, v2,418,76.5,0.285,665, v1,60298,5101, v1,0.65,0.331,0.53,70,57.2,243,276,27,538,4.4,44, v3,0.45,5148,832,0.58,2, v1,27.5,650,789, class1
268,2.8,558,70.3,3.83,78.6,7126,1.35,83.5, v2,0.738,1.34,0.27,5, v2,4.4,0.349, v1,235,3.3,0.481,41,78890,55449, v1, v3,7.33,1.18, v3,41,84516,2082,5.1,0.82,86.2, v2,62.5,85112,58292,1.31,1.84,0.63, v3, v2,55.2,456,2,3.08, v2,82,46,3.8,5.73,0.31,5.51,8.8,0.73, v4, v3,33.5,41,5332, v2,84.1,221, v2,34870,5561,64,68345,23163,891,20416,0.34,73320,3292,0.47,0.95, v2,5.7, v1,0.154,0.336,0.97,581, v3,53,40973,8234, v1,64400, v1,60,8996,5.52,26, v2,442,61.1,0.233,536, v2,61695,8046, v4,0.87,0.33,0.36,49,39.3,619,339,26,505,4.81,22, v1,0.6,5706,897,0.37,2.1, v2,46.8,512,736, class4
269,6.4,546,84.7,3.93,77.7,6821,7.98,89.1, v1,0.763,0.74,0.11,6.6, v2,8.2,0.611, v3,730,3.9,0.524,40,59511,37581, v3, v3,6.43,5.09, v3,40,81152,3866,3.9,0.92,80.3, v1,58,25515,42576,1.94,1.65,0.55, v2, v4,36.3,432,3.4,5.37, v2,57,50,7.1,8.09,0.32,3.55,5.8,0.73, v2, v2,23.4,62,5059, v1,20.2,244, v1,40172,3207,59.7,57788,33805,913,40603,0.38,77079,4171,0.66,0.93, v3,5.7, v1,0.049,0.89,6.09,482, v1,66,54773,8185, v3,70916, v3,53,9003,3.73,28, v2,468,59,0.274,497, v1,71207,7361, v3,0.88,0.294,0.54,89,64,560,273,27,535,4.62,85, v3,0.63,4654,870,0.81,1.2, v1,45.9,693,732, class1
270,2.6,581,69.6,3.61,77.2,5730,8.84,94.5, v2,0.739,0.62,0.34,4.6, v3,4.1,0.534, v1,723,3.1,0.481,49,80578,21220, v1, v2,6.03,0.61, v3,41,71762,2814,2.7,0.93,82.2, v2,58,79524,61573,1,1.62,0.5, v3, v3,33.6,428,2.7,6.42, v1,56,26,4.4,4.89,0.12,3.55,6.9,0.59, v4, v2,36.1,46,5268, v2,46.9,245, v1,44518,4613,63.6,58865,24309,875,38804,0.01,46269,4864,0.62,0.8, v1,5.1, v4,0.272,0.214,6.56,589, v2,67,28673,7904, v1,25545, v1,55,8977,1.8,30, v2,637,67.3,0.288,591, v3,61302,7049, v3,0.57,0.297,0.43,87,56.8,621,284,34,514,4.96,75, v1,0.79,5843,871,0.92,1.8, v1,42.7,695,892, class4
271,6.7,577,90.8,4.42,78.7,6354,8.44,92.1, v2,0.879,1.13,0.68,6.1, v2,7.7,0.723, v2,802,2.5,0.651,80,52285,12509, v1, v3,7.25,1.59, v2,36,77547,2998,4.8,0.43,76.7, v2,57.7,19396,56855,2.16,1.67,0.69, v3, v4,41.6,451,2.2,7.35, v2,89,52,4.1,6.2,0.32,5.64,4.7,0.37, v2, v2,30.9,47,5049, v1,50.3,246, v3,31240,2932,60.4,59316,29003,893,35355,0.31,40466,5713,0.47,0.39, v3,5.5, v4,0.061,0.835,5.68,583, v2,39,47450,6872, v3,19139, v2,75,8829,2.91,45, v2,438,73.1,0.237,747, v1,54861,6040, v3,0.55,0.384,0.62,54,89.8,489,285,80,510,4.82,74, v3,0.49,8054,765,0.91,5.1, v1,68.7,610,821, class1
272,3.2,622,70.2,2.84,77.3,5849,1.85,86.1, v2,0.757,1.3,0.17,4.5, v2,8.2,0.692, v1,289,3.5,0.519,27,78613,59849, v2, v1,5.98,1.64, v3,40,62939,2851,3.1,0.55,76.7, v2,58,44144,55709,1.08,2.31,0.54, v3, v2,73.4,449,2.9,7.71, v1,74,44,5.1,7.85,0.35,5.21,9.2,0.77, v4, v1,37.2,57,5261, v1,39.6,341, v2,36552,4979,61.6,59198,29167,809,27230,0.08,41361,3899,0.47,0.38, v3,4.5, v2,0.158,0.58,2.09,562, v2,41,51916,7732, v2,62392, v3,54,8778,3.8,66, v1,498,76,0.311,744, v2,72283,5180, v2,0.56,0.311,0.52,71,69.6,211,308,53,541,4.64,80, v2,0.44,8053,614,0.92,1.1, v2,61.9,539,670, class1
273,2.7,595,70.9,4.16,78.6,8974,3.41,82.7, v1,0.744,1.33,0.7,6.6, v3,4.4,0.658, v2,718,3.3,0.33,35,58637,37733, v2, v2,7.17,9.7, v1,19,68169,3820,2.6,0.62,92, v1,62.1,86048,55547,2.13,1.47,0.15, v1, v1,32.3,436,3.2,5.42, v1,70,23,3.2,4.72,0.22,5.99,9.5,0.75, v2, v4,35,85,5312, v2,36.5,350, v2,48647,3377,65.5,58105,27986,918,41027,0.25,78466,2853,0.53,0.49, v3,4.8, v2,0.31,0.208,6.14,530, v1,15,54335,5135, v2,19085, v1,53,8780,5.12,70, v2,469,76.2,0.193,634, v3,54824,6993, v3,0.56,0.302,0.31,48,33.6,247,278,57,501,4.56,92, v3,0.73,5883,890,0.28,5.6, v1,44.9,325,668, class1
274,2.9,540,82.5,2.89,77.3,6474,4.07,85.8, v1,0.78,1.51,0.21,5.3, v3,8.2,0.652, v3,718,0.5,0.291,16,67803,55556, v3, v2,5.26,8.22, v3,31,85244,2491,2.9,0.94,76.6, v1,59.7,22449,57562,1.91,2.39,0.64, v2, v3,36.1,457,4.4,2.12, v1,73,47,2.6,5.14,0.21,6.07,5.1,0.78, v2, v2,37.9,57,5040, v2,74.4,359, v3,31205,5556,50.3,68850,30811,731,38213,0.11,78069,3779,0.68,0.92, v3,5.3, v4,0.051,0.262,7.51,586, v2,66,46499,8536, v2,73054, v3,57,8840,7.33,26, v1,358,60.7,0.285,666, v2,78899,5713, v1,0.49,0.406,0.35,79,33.2,509,272,23,532,4.94,84, v1,0.44,5744,683,0.92,5.5, v1,26.1,648,677, class1
275,6.1,575,77.2,4.16,78.6,6210,8.7,83, v2,0.806,0.62,0.05,4.9, v1,5.9,0.608, v3,354,3.5,0.338,35,31075,49350, v3, v3,6.01,5.45, v2,33,86378,3530,5.4,0.37,36.9, v1,58.8,19039,58666,2.72,1.52,0.71, v1, v3,35.1,457,3,6.32, v2,61,33,2.4,6.23,0.3,4.04,4.7,0.82, v2, v2,37.5,86,5347, v1,17.5,236, v3,45449,5546,50.9,62794,32010,876,37242,0.31,74147,2725,0.8,0.41, v3,1.6, v3,0.069,0.242,5.77,466, v3,17,30833,9090, v3,18097, v1,59,8820,5.31,44, v1,655,66.6,0.342,649, v1,65369,8181, v3,0.54,0.289,0.33,80,78.3,576,271,38,511,4.38,88, v3,0.48,8062,792,0.78,1.6, v2,50.5,684,729, class1
276,3.2,591,91.5,4.15,77.5,8644,6.95,94.5, v2,0.783,1.75,0.41,5.9, v3,8.2,0.32, v1,392,3.7,0.328,30,76251,17289, v3, v3,6.58,5.54, v3,41,69106,2839,4.9,0.39,89.6, v2,60.8,50863,57888,0.69,1.52,0.63, v3, v2,42.7,443,4.1,5.56, v2,58,52,6.2,5.87,0.19,6,8.5,0.31, v2, v1,38.5,86,4066, v1,71.1,382, v3,36124,5653,61.6,64430,29772,935,40018,0.26,46608,5861,0.58,0.95, v3,5.4, v2,0.331,0.859,5.69,603, v3,67,41525,5360, v1,58989, v3,50,8763,8.05,27, v1,493,65.6,0.329,743, v3,74952,5893, v4,0.88,0.301,0.59,86,47.7,223,293,33,538,4.57,86, v3,0.75,4652,611,0.89,2.9, v1,71.3,658,697, class4
277,4.8,600,77.8,4.13,78.9,5648,8.83,88.2, v1,0.751,1.41,0.65,5, v2,7.7,0.723, v3,731,2.8,0.468,16,76975,28785, v1, v1,5.67,5.79, v1,31,74267,2093,4.2,0.46,94, v2,58.1,55565,61121,1.03,1.5,0.67, v2, v1,42.2,453,2.9,6.82, v2,88,54,4.2,4.87,0.35,6.01,8.7,0.64, v2, v3,32.4,53,5069, v1,39.8,366, v1,39970,3723,60.9,58534,23919,880,36865,0.15,42469,5920,0.45,0.39, v3,4, v1,0.073,0.872,1.02,465, v3,18,31027,5227, v3,55908, v1,55,8831,6.1,70, v2,567,60.1,0.288,674, v2,74208,6162, v1,0.72,0.408,0.34,79,77.3,684,338,31,516,4.95,19, v2,0.8,5715,615,0.3,0.8, v1,28.1,448,874, class4
278,4.6,572,73.8,4.15,79.1,5792,8.05,94.6, v2,0.781,0.78,0.33,4.6, v2,7.9,0.43, v2,295,1.8,0.547,45,82458,37664, v2, v1,6.43,4.03, v2,38,68275,2787,5.8,0.53,76.6, v2,58,36965,56825,2.91,1.84,0.37, v3, v1,36.3,386,2.2,0.31, v2,52,54,7.3,7.96,0.06,5.85,9.8,0.74, v4, v2,24.7,86,5093, v1,35.5,311, v3,37133,4418,60.7,58576,24059,855,31505,0.08,77096,3812,0.46,0.28, v3,4.1, v3,0.077,0.334,1.75,598, v3,41,50102,6353, v1,71637, v2,66,8774,5.51,72, v2,642,66.5,0.276,473, v1,54934,6379, v2,0.86,0.347,0.33,65,70.8,237,272,25,543,4.42,22, v1,0.79,5724,906,0.53,1.9, v2,63.6,459,588, class4
279,2.8,548,71.1,4.16,78.8,7397,2.34,94.6, v1,0.775,1.17,0.45,7.3, v3,6.3,0.716, v1,162,4.1,0.327,55,59371,38004, v3, v2,7.34,5.25, v2,21,81847,2866,3.3,0.85,76.6, v3,62.3,66750,40666,0.77,1.75,0.2, v2, v3,33.3,392,2.8,5.49, v1,53,20,3.8,8.03,0.2,5.72,4.9,0.67, v4, v3,38.3,35,5373, v2,83.3,367, v2,34856,3008,63.5,59112,32729,846,38524,0,40769,6033,0.46,0.44, v1,5.2, v1,0.156,0.329,8.65,597, v2,66,26748,5936, v2,53840, v1,57,9028,6.17,44, v1,450,72.7,0.309,686, v2,74113,6991, v2,0.9,0.295,0.33,92,37.3,683,316,62,507,4.98,58, v2,0.47,8052,615,0.42,1.3, v2,49.3,661,758, class1
280,3.1,573,69.6,2.95,77,6976,8.04,83.7, v1,0.867,1.14,0.15,5.1, v3,8.2,0.652, v3,796,4.3,0.317,33,78008,58153, v3, v1,4.61,5.47, v2,40,75320,3572,5.5,0.57,76.8, v3,58,53815,57166,1.08,2.27,0.54, v2, v4,33.6,417,1.8,0.58, v1,54,13,3,5.89,0.22,3.56,4.7,0.76, v2, v4,38.1,84,5145, v1,83.9,361, v3,37490,4170,52.8,58847,28653,873,26809,0.05,54174,5093,0.71,0.9, v1,6.2, v4,0.05,0.856,5.69,514, v2,18,29623,9689, v3,66071, v2,75,8988,2.05,28, v2,609,63.6,0.287,747, v3,75233,6392, v4,0.74,0.399,0.58,44,36.4,206,310,27,531,4.6,93, v2,0.78,4971,905,0.56,4.9, v1,44,658,588, class1
281,6.9,587,70.8,3.18,78.7,8254,7.6,84, v1,0.815,1.31,0.4,4.8, v1,7.8,0.706, v2,262,0.9,0.197,64,68935,14280, v2, v2,6.43,6.64, v1,35,63731,2606,5.4,0.53,80.7, v1,74.2,24465,55472,0.87,1.47,0.39, v2, v4,34.3,425,3.1,6.33, v2,58,21,1.9,5.85,0.1,6.01,4.7,0.88, v2, v1,38.6,34,5097, v2,81.1,349, v1,35698,3135,64.5,68231,28016,772,36440,0.32,45681,6261,0.47,0.55, v2,6.3, v3,0.055,0.324,5.8,472, v1,67,30079,6099, v2,37053, v3,72,8838,6.66,29, v2,368,68.1,0.262,473, v2,71919,5597, v4,0.56,0.404,0.31,57,37.9,593,271,52,515,4.57,80, v3,0.71,7878,846,0.65,3.7, v2,29,680,861, class4
282,3.5,548,80.6,3.51,77.3,6172,1.67,90.9, v1,0.74,0.42,0.42,5.9, v2,8.2,0.676, v2,803,1.3,0.341,27,38424,18928, v1, v2,4.55,5.27, v1,47,71491,3620,4.1,0.47,76.7, v1,60.3,49750,55213,2.34,0.92,0.73, v2, v4,34.8,441,4.6,3.25, v1,57,52,4.2,5.07,0.35,3.55,9.3,0.73, v3, v1,38.4,58,5172, v2,55.1,332, v3,40294,5579,62.5,58423,27195,876,34884,0.16,41549,3918,0.48,0.68, v1,2.5, v4,0.159,0.923,5.1,581, v3,60,32220,8330, v1,21106, v2,67,8781,7.67,31, v2,432,76.1,0.24,747, v2,56298,5397, v2,0.57,0.306,0.55,44,67.4,751,271,75,509,4.44,79, v3,0.82,5785,750,0.33,5.6, v1,71.5,641,890, class4
283,3.2,550,84.4,4.15,78.3,6760,6.05,94.6, v1,0.764,1.45,0.06,5.2, v2,6,0.395, v3,526,2.3,0.336,51,58156,40662, v2, v3,6.42,5.66, v3,30,70136,2928,4.1,0.5,46.9, v2,57.6,18811,57133,1.56,1.47,0.4, v3, v2,33.4,437,3.8,1.75, v2,52,13,7.2,4.74,0.35,5.93,7.2,0.65, v2, v4,32.3,42,5005, v1,84.2,368, v1,38216,5562,62.4,67186,35664,735,34763,0.2,42925,3659,0.66,0.25, v1,4.5, v4,0.078,0.771,5.04,556, v3,12,46678,8431, v2,19588, v3,48,8876,3.81,56, v1,465,61.5,0.2,664, v3,54794,7221, v3,0.88,0.296,0.49,72,52.4,793,291,29,545,4.58,80, v1,0.72,5112,866,0.57,5.6, v1,68.8,341,595, class1
284,2.8,601,69.6,3.56,76.7,5816,3.42,83, v1,0.738,1.18,0.45,5.7, v2,6.4,0.426, v2,705,1.2,0.315,57,75490,62094, v2, v2,5.18,5.93, v3,25,66243,2372,2.6,0.47,76.7, v2,57.6,60746,48569,0.69,1.5,0.55, v1, v4,35.1,443,4.6,0.55, v1,80,49,5.4,4.88,0.05,6.01,8.9,0.75, v2, v2,38.3,86,4374, v1,49.2,344, v1,42221,4611,55,55323,24520,794,25848,0.03,64997,3748,0.46,0.19, v2,5, v2,0.049,0.278,8.34,578, v3,12,55035,5079, v2,65939, v1,50,8935,5.37,58, v1,653,70.8,0.331,746, v1,64889,5558, v3,0.65,0.302,0.36,50,66.7,508,275,46,546,4.63,90, v3,0.56,5576,907,0.61,3.5, v1,43.2,707,607, class1
285,2.8,586,81.7,4.16,77.8,7759,9.01,89, v1,0.872,1.44,0.53,6.5, v1,8.2,0.562, v1,734,0.6,0.76,74,32195,28138, v2, v1,4.71,2.04, v2,32,84834,2955,4.1,0.55,96.5, v1,62,20685,66270,2.31,2.31,0.5, v3, v2,32.1,448,2.5,6.54, v1,63,46,7.3,7.97,0.35,4.22,8.7,0.76, v4, v4,38.6,49,5307, v2,59.3,331, v1,38813,4612,60.1,66835,31620,703,30921,0.27,74788,4084,0.71,0.4, v1,3.7, v3,0.048,0.193,5.67,483, v3,57,43556,7882, v1,23204, v3,49,8669,3.08,50, v1,640,71.6,0.326,745, v3,73208,7280, v4,0.89,0.311,0.6,73,79.3,707,275,60,547,4.88,78, v3,0.58,5811,807,0.93,1.3, v2,46.2,642,667, class1
286,2.8,575,82.3,4.38,78.8,6781,1.74,85.1, v1,0.819,1.45,0.39,7.1, v3,8.2,0.338, v2,326,2.5,0.393,78,58722,12092, v1, v2,6.41,2.11, v2,35,78006,3873,3.5,0.38,81.1, v3,63.6,63433,40529,1.91,1.61,0.19, v2, v4,31.9,459,3.1,5.2, v1,52,52,7.3,4.77,0.34,3.94,8.6,0.47, v4, v1,35.1,45,5337, v1,74.1,334, v1,42762,4448,54.7,58347,24946,812,40188,0.36,78128,6246,0.82,0.68, v2,5.5, v4,0.275,0.408,1.73,595, v1,67,32171,7704, v3,51587, v3,77,8801,2.8,59, v2,605,73,0.231,745, v2,75573,6746, v4,0.91,0.273,0.33,85,52.9,428,274,32,503,4.83,87, v1,0.66,7996,818,0.88,3.6, v1,54.9,635,595, class4
287,3.1,556,71.7,4.15,78.7,8567,3.97,84.1, v1,0.875,0.64,0.77,6.1, v2,7.4,0.652, v1,804,3.4,0.419,42,35461,56159, v3, v1,5.24,0.71, v1,24,77997,2954,4.2,0.49,77.2, v2,61.6,18286,45185,1.2,1.3,0.28, v2, v2,32.5,453,3,0.68, v1,59,22,7.1,6.2,0.06,4.17,5.7,0.42, v4, v2,34.8,86,5184, v1,52.8,264, v2,42014,5511,52.8,59185,25102,864,34982,0.13,42179,3464,0.55,0.89, v1,2, v1,0.252,0.851,8.37,599, v1,38,52077,5199, v3,19198, v3,49,8834,3.36,71, v2,432,68.3,0.328,745, v2,74202,5635, v3,0.85,0.408,0.55,74,78.4,730,274,27,538,4.93,77, v1,0.76,5698,651,0.28,3.1, v1,62.1,713,922, class1
288,3.8,549,74.4,4.04,77.1,8266,4.31,87.3, v1,0.759,1.57,0.46,6.9, v2,8.2,0.33, v2,277,1.8,0.402,72,76328,23470, v3, v3,6.12,1.2, v3,49,75488,3696,2.7,0.95,76.5, v2,62.2,68447,41958,0.88,1.59,0.31, v3, v3,33.1,454,3.7,5.44, v2,65,53,6.9,5.03,0.21,3.56,8.6,0.75, v2, v1,36.4,84,5362, v2,59.4,330, v1,38345,3174,51.1,58555,29811,922,40162,0.19,41753,3833,0.73,0.92, v3,4.8, v1,0.152,0.942,2.24,472, v2,59,41100,9792, v3,73021, v2,79,8817,8.08,49, v2,349,58.9,0.34,743, v3,65895,5990, v3,0.65,0.302,0.36,46,59.9,903,272,45,538,4.64,35, v2,0.61,6046,862,0.44,4.4, v2,65,709,592, class1
289,2.6,569,91.9,4.58,78.6,6826,9.02,89.9, v2,0.783,1.65,0.3,4.4, v2,7.8,0.362, v1,363,2.3,0.741,17,75908,41865, v1, v3,4.41,5.49, v2,40,85853,2197,3.4,0.54,37.1, v2,60.7,42010,56959,1.05,1.51,0.14, v2, v2,36.1,452,4,3.18, v2,79,52,6.7,7.24,0.33,3.65,4.7,0.77, v2, v1,34.8,85,4539, v2,55.7,377, v1,40478,5565,64,59050,32456,796,26005,0.29,49583,2775,0.69,0.54, v3,6.3, v2,0.158,0.256,4.73,518, v1,66,31735,8269, v2,20036, v2,56,8838,1.34,65, v2,614,62.5,0.223,659, v1,74712,6907, v4,0.82,0.405,0.33,46,48.8,717,322,27,538,4.67,81, v2,0.78,8006,680,0.51,0.9, v2,71.9,701,588, class1
290,2.6,564,75,3.01,77.4,6744,4.13,93.8, v1,0.771,0.99,0.02,6, v1,8.2,0.492, v3,231,1.5,0.199,32,81078,61901, v1, v3,4.35,0.57, v3,46,82536,2896,5.3,0.64,76.8, v1,57.7,42807,55133,1.52,2.33,0.52, v1, v3,39.9,436,2.9,5.45, v2,90,50,7.2,6.21,0.35,6.02,9.8,0.61, v2, v1,21.1,52,5185, v1,70.5,260, v2,31797,3330,61.3,80129,34437,772,36386,0.41,68586,6137,0.66,0.83, v3,6.2, v3,0.164,0.204,1.46,570, v3,40,41002,5360, v1,62135, v3,60,8849,5.18,53, v1,543,66.4,0.335,748, v2,78651,5857, v3,0.75,0.262,0.47,88,69.7,933,273,51,515,4.97,79, v3,0.81,5699,723,0.84,4.5, v2,63.1,660,589, class3
291,7.7,578,70.7,4.04,77.1,5533,5.51,84.9, v1,0.759,1.24,0.71,6, v2,8.2,0.53, v3,264,4.1,0.408,28,59050,30408, v1, v2,7.23,0.57, v3,22,68640,2340,4.8,0.53,76.5, v1,58.1,62365,58169,2.76,2.32,0.34, v3, v1,34.6,423,1.8,7.77, v1,54,18,3,8.49,0.07,5.07,9.3,0.62, v4, v3,36,56,4254, v1,52.6,335, v2,35146,4400,59.9,61070,27404,834,38112,0.12,77052,5851,0.47,0.82, v1,4.2, v4,0.053,0.322,7.11,583, v2,49,41438,7656, v2,18690, v2,48,8790,5.93,46, v1,467,61.2,0.295,746, v3,77177,6835, v4,0.91,0.404,0.36,66,86.5,784,324,25,502,4.74,61, v1,0.44,7802,797,0.91,5.5, v1,27.7,513,601, class2
292,6.3,554,70.3,4.14,78.5,6057,1.25,83.2, v2,0.743,1.36,0.41,7.1, v3,4.9,0.453, v1,570,4.2,0.655,16,70353,11546, v1, v3,6.51,0.68, v2,42,71630,3530,4.8,0.41,35.1, v2,69.4,19427,61477,2.38,2.39,0.51, v2, v3,34.3,428,2.9,2.03, v1,90,53,4.6,8.54,0.2,3.56,5.2,0.85, v2, v3,35.6,82,4789, v1,51.4,332, v3,35793,4165,55,58802,34256,872,30733,0.31,42316,5986,0.53,0.45, v3,6.1, v2,0.274,0.331,7.32,590, v1,66,26194,6078, v2,58265, v1,76,8723,6.51,35, v2,616,75.2,0.314,745, v3,78612,7232, v4,0.89,0.305,0.49,88,34,804,281,31,512,4.62,61, v2,0.72,5831,655,0.31,1.8, v1,65.1,690,775, class3
