,parents,has_nurs,form,children,housing,finance,social,health,target
8726,great_pret,proper,complete,2,less_conv,inconv,slightly_prob,not_recom,not_recom
8727,great_pret,proper,complete,2,less_conv,inconv,problematic,recommended,priority
8728,great_pret,proper,complete,2,less_conv,inconv,problematic,priority,priority
8729,great_pret,proper,complete,2,less_conv,inconv,problematic,not_recom,not_recom
8730,great_pret,proper,complete,2,critical,convenient,nonprob,recommended,priority
8731,great_pret,proper,complete,2,critical,convenient,nonprob,priority,spec_prior
8732,great_pret,proper,complete,2,critical,convenient,nonprob,not_recom,not_recom
8733,great_pret,proper,complete,2,critical,convenient,slightly_prob,recommended,priority
8734,great_pret,proper,complete,2,critical,convenient,slightly_prob,priority,spec_prior
8735,great_pret,proper,complete,2,critical,convenient,slightly_prob,not_recom,not_recom
8736,great_pret,proper,complete,2,critical,convenient,problematic,recommended,spec_prior
8737,great_pret,proper,complete,2,critical,convenient,problematic,priority,spec_prior
8738,great_pret,proper,complete,2,critical,convenient,problematic,not_recom,not_recom
8739,great_pret,proper,complete,2,critical,inconv,nonprob,recommended,priority
8740,great_pret,proper,complete,2,critical,inconv,nonprob,priority,spec_prior
8741,great_pret,proper,complete,2,critical,inconv,nonprob,not_recom,not_recom
8742,great_pret,proper,complete,2,critical,inconv,slightly_prob,recommended,priority
8743,great_pret,proper,complete,2,critical,inconv,slightly_prob,priority,spec_prior
8744,great_pret,proper,complete,2,critical,inconv,slightly_prob,not_recom,not_recom
8745,great_pret,proper,complete,2,critical,inconv,problematic,recommended,spec_prior
8746,great_pret,proper,complete,2,critical,inconv,problematic,priority,spec_prior
8747,great_pret,proper,complete,2,critical,inconv,problematic,not_recom,not_recom
8748,great_pret,proper,complete,3,convenient,convenient,nonprob,recommended,priority
8749,great_pret,proper,complete,3,convenient,convenient,nonprob,priority,priority
8750,great_pret,proper,complete,3,convenient,convenient,nonprob,not_recom,not_recom
8751,great_pret,proper,complete,3,convenient,convenient,slightly_prob,recommended,priority
8752,great_pret,proper,complete,3,convenient,convenient,slightly_prob,priority,priority
8753,great_pret,proper,complete,3,convenient,convenient,slightly_prob,not_recom,not_recom
8754,great_pret,proper,complete,3,convenient,convenient,problematic,recommended,priority
8755,great_pret,proper,complete,3,convenient,convenient,problematic,priority,priority
8756,great_pret,proper,complete,3,convenient,convenient,problematic,not_recom,not_recom
8757,great_pret,proper,complete,3,convenient,inconv,nonprob,recommended,priority
8758,great_pret,proper,complete,3,convenient,inconv,nonprob,priority,spec_prior
8759,great_pret,proper,complete,3,convenient,inconv,nonprob,not_recom,not_recom
8760,great_pret,proper,complete,3,convenient,inconv,slightly_prob,recommended,priority
8761,great_pret,proper,complete,3,convenient,inconv,slightly_prob,priority,spec_prior
8762,great_pret,proper,complete,3,convenient,inconv,slightly_prob,not_recom,not_recom
8763,great_pret,proper,complete,3,convenient,inconv,problematic,recommended,spec_prior
8764,great_pret,proper,complete,3,convenient,inconv,problematic,priority,spec_prior
8765,great_pret,proper,complete,3,convenient,inconv,problematic,not_recom,not_recom
8766,great_pret,proper,complete,3,less_conv,convenient,nonprob,recommended,priority
8767,great_pret,proper,complete,3,less_conv,convenient,nonprob,priority,spec_prior
8768,great_pret,proper,complete,3,less_conv,convenient,nonprob,not_recom,not_recom
8769,great_pret,proper,complete,3,less_conv,convenient,slightly_prob,recommended,priority
8770,great_pret,proper,complete,3,less_conv,convenient,slightly_prob,priority,spec_prior
8771,great_pret,proper,complete,3,less_conv,convenient,slightly_prob,not_recom,not_recom
8772,great_pret,proper,complete,3,less_conv,convenient,problematic,recommended,spec_prior
8773,great_pret,proper,complete,3,less_conv,convenient,problematic,priority,spec_prior
8774,great_pret,proper,complete,3,less_conv,convenient,problematic,not_recom,not_recom
8775,great_pret,proper,complete,3,less_conv,inconv,nonprob,recommended,priority
8776,great_pret,proper,complete,3,less_conv,inconv,nonprob,priority,spec_prior
8777,great_pret,proper,complete,3,less_conv,inconv,nonprob,not_recom,not_recom
8778,great_pret,proper,complete,3,less_conv,inconv,slightly_prob,recommended,priority
8779,great_pret,proper,complete,3,less_conv,inconv,slightly_prob,priority,spec_prior
8780,great_pret,proper,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
8781,great_pret,proper,complete,3,less_conv,inconv,problematic,recommended,spec_prior
8782,great_pret,proper,complete,3,less_conv,inconv,problematic,priority,spec_prior
8783,great_pret,proper,complete,3,less_conv,inconv,problematic,not_recom,not_recom
8784,great_pret,proper,complete,3,critical,convenient,nonprob,recommended,priority
8785,great_pret,proper,complete,3,critical,convenient,nonprob,priority,spec_prior
8786,great_pret,proper,complete,3,critical,convenient,nonprob,not_recom,not_recom
8787,great_pret,proper,complete,3,critical,convenient,slightly_prob,recommended,priority
8788,great_pret,proper,complete,3,critical,convenient,slightly_prob,priority,spec_prior
8789,great_pret,proper,complete,3,critical,convenient,slightly_prob,not_recom,not_recom
8790,great_pret,proper,complete,3,critical,convenient,problematic,recommended,spec_prior
8791,great_pret,proper,complete,3,critical,convenient,problematic,priority,spec_prior
8792,great_pret,proper,complete,3,critical,convenient,problematic,not_recom,not_recom
8793,great_pret,proper,complete,3,critical,inconv,nonprob,recommended,priority
8794,great_pret,proper,complete,3,critical,inconv,nonprob,priority,spec_prior
8795,great_pret,proper,complete,3,critical,inconv,nonprob,not_recom,not_recom
8796,great_pret,proper,complete,3,critical,inconv,slightly_prob,recommended,priority
8797,great_pret,proper,complete,3,critical,inconv,slightly_prob,priority,spec_prior
8798,great_pret,proper,complete,3,critical,inconv,slightly_prob,not_recom,not_recom
8799,great_pret,proper,complete,3,critical,inconv,problematic,recommended,spec_prior
8800,great_pret,proper,complete,3,critical,inconv,problematic,priority,spec_prior
8801,great_pret,proper,complete,3,critical,inconv,problematic,not_recom,not_recom
8802,great_pret,proper,complete,more,convenient,convenient,nonprob,recommended,priority
8803,great_pret,proper,complete,more,convenient,convenient,nonprob,priority,priority
8804,great_pret,proper,complete,more,convenient,convenient,nonprob,not_recom,not_recom
8805,great_pret,proper,complete,more,convenient,convenient,slightly_prob,recommended,priority
8806,great_pret,proper,complete,more,convenient,convenient,slightly_prob,priority,priority
8807,great_pret,proper,complete,more,convenient,convenient,slightly_prob,not_recom,not_recom
8808,great_pret,proper,complete,more,convenient,convenient,problematic,recommended,priority
8809,great_pret,proper,complete,more,convenient,convenient,problematic,priority,priority
8810,great_pret,proper,complete,more,convenient,convenient,problematic,not_recom,not_recom
8811,great_pret,proper,complete,more,convenient,inconv,nonprob,recommended,priority
8812,great_pret,proper,complete,more,convenient,inconv,nonprob,priority,spec_prior
8813,great_pret,proper,complete,more,convenient,inconv,nonprob,not_recom,not_recom
8814,great_pret,proper,complete,more,convenient,inconv,slightly_prob,recommended,priority
8815,great_pret,proper,complete,more,convenient,inconv,slightly_prob,priority,spec_prior
8816,great_pret,proper,complete,more,convenient,inconv,slightly_prob,not_recom,not_recom
8817,great_pret,proper,complete,more,convenient,inconv,problematic,recommended,spec_prior
8818,great_pret,proper,complete,more,convenient,inconv,problematic,priority,spec_prior
8819,great_pret,proper,complete,more,convenient,inconv,problematic,not_recom,not_recom
8820,great_pret,proper,complete,more,less_conv,convenient,nonprob,recommended,priority
8821,great_pret,proper,complete,more,less_conv,convenient,nonprob,priority,spec_prior
8822,great_pret,proper,complete,more,less_conv,convenient,nonprob,not_recom,not_recom
8823,great_pret,proper,complete,more,less_conv,convenient,slightly_prob,recommended,priority
8824,great_pret,proper,complete,more,less_conv,convenient,slightly_prob,priority,spec_prior
8825,great_pret,proper,complete,more,less_conv,convenient,slightly_prob,not_recom,not_recom
8826,great_pret,proper,complete,more,less_conv,convenient,problematic,recommended,spec_prior
8827,great_pret,proper,complete,more,less_conv,convenient,problematic,priority,spec_prior
8828,great_pret,proper,complete,more,less_conv,convenient,problematic,not_recom,not_recom
8829,great_pret,proper,complete,more,less_conv,inconv,nonprob,recommended,priority
8830,great_pret,proper,complete,more,less_conv,inconv,nonprob,priority,spec_prior
8831,great_pret,proper,complete,more,less_conv,inconv,nonprob,not_recom,not_recom
8832,great_pret,proper,complete,more,less_conv,inconv,slightly_prob,recommended,priority
8833,great_pret,proper,complete,more,less_conv,inconv,slightly_prob,priority,spec_prior
8834,great_pret,proper,complete,more,less_conv,inconv,slightly_prob,not_recom,not_recom
8835,great_pret,proper,complete,more,less_conv,inconv,problematic,recommended,spec_prior
8836,great_pret,proper,complete,more,less_conv,inconv,problematic,priority,spec_prior
8837,great_pret,proper,complete,more,less_conv,inconv,problematic,not_recom,not_recom
8838,great_pret,proper,complete,more,critical,convenient,nonprob,recommended,priority
8839,great_pret,proper,complete,more,critical,convenient,nonprob,priority,spec_prior
8840,great_pret,proper,complete,more,critical,convenient,nonprob,not_recom,not_recom
8841,great_pret,proper,complete,more,critical,convenient,slightly_prob,recommended,priority
8842,great_pret,proper,complete,more,critical,convenient,slightly_prob,priority,spec_prior
8843,great_pret,proper,complete,more,critical,convenient,slightly_prob,not_recom,not_recom
8844,great_pret,proper,complete,more,critical,convenient,problematic,recommended,spec_prior
8845,great_pret,proper,complete,more,critical,convenient,problematic,priority,spec_prior
8846,great_pret,proper,complete,more,critical,convenient,problematic,not_recom,not_recom
8847,great_pret,proper,complete,more,critical,inconv,nonprob,recommended,priority
8848,great_pret,proper,complete,more,critical,inconv,nonprob,priority,spec_prior
8849,great_pret,proper,complete,more,critical,inconv,nonprob,not_recom,not_recom
8850,great_pret,proper,complete,more,critical,inconv,slightly_prob,recommended,priority
8851,great_pret,proper,complete,more,critical,inconv,slightly_prob,priority,spec_prior
8852,great_pret,proper,complete,more,critical,inconv,slightly_prob,not_recom,not_recom
8853,great_pret,proper,complete,more,critical,inconv,problematic,recommended,spec_prior
8854,great_pret,proper,complete,more,critical,inconv,problematic,priority,spec_prior
8855,great_pret,proper,complete,more,critical,inconv,problematic,not_recom,not_recom
8856,great_pret,proper,completed,1,convenient,convenient,nonprob,recommended,priority
8857,great_pret,proper,completed,1,convenient,convenient,nonprob,priority,priority
8858,great_pret,proper,completed,1,convenient,convenient,nonprob,not_recom,not_recom
8859,great_pret,proper,completed,1,convenient,convenient,slightly_prob,recommended,priority
8860,great_pret,proper,completed,1,convenient,convenient,slightly_prob,priority,priority
8861,great_pret,proper,completed,1,convenient,convenient,slightly_prob,not_recom,not_recom
8862,great_pret,proper,completed,1,convenient,convenient,problematic,recommended,priority
8863,great_pret,proper,completed,1,convenient,convenient,problematic,priority,priority
8864,great_pret,proper,completed,1,convenient,convenient,problematic,not_recom,not_recom
8865,great_pret,proper,completed,1,convenient,inconv,nonprob,recommended,priority
8866,great_pret,proper,completed,1,convenient,inconv,nonprob,priority,priority
8867,great_pret,proper,completed,1,convenient,inconv,nonprob,not_recom,not_recom
8868,great_pret,proper,completed,1,convenient,inconv,slightly_prob,recommended,priority
8869,great_pret,proper,completed,1,convenient,inconv,slightly_prob,priority,priority
8870,great_pret,proper,completed,1,convenient,inconv,slightly_prob,not_recom,not_recom
8871,great_pret,proper,completed,1,convenient,inconv,problematic,recommended,priority
8872,great_pret,proper,completed,1,convenient,inconv,problematic,priority,priority
8873,great_pret,proper,completed,1,convenient,inconv,problematic,not_recom,not_recom
8874,great_pret,proper,completed,1,less_conv,convenient,nonprob,recommended,priority
8875,great_pret,proper,completed,1,less_conv,convenient,nonprob,priority,priority
8876,great_pret,proper,completed,1,less_conv,convenient,nonprob,not_recom,not_recom
8877,great_pret,proper,completed,1,less_conv,convenient,slightly_prob,recommended,priority
8878,great_pret,proper,completed,1,less_conv,convenient,slightly_prob,priority,priority
8879,great_pret,proper,completed,1,less_conv,convenient,slightly_prob,not_recom,not_recom
8880,great_pret,proper,completed,1,less_conv,convenient,problematic,recommended,priority
8881,great_pret,proper,completed,1,less_conv,convenient,problematic,priority,priority
8882,great_pret,proper,completed,1,less_conv,convenient,problematic,not_recom,not_recom
8883,great_pret,proper,completed,1,less_conv,inconv,nonprob,recommended,priority
8884,great_pret,proper,completed,1,less_conv,inconv,nonprob,priority,priority
8885,great_pret,proper,completed,1,less_conv,inconv,nonprob,not_recom,not_recom
8886,great_pret,proper,completed,1,less_conv,inconv,slightly_prob,recommended,priority
8887,great_pret,proper,completed,1,less_conv,inconv,slightly_prob,priority,priority
8888,great_pret,proper,completed,1,less_conv,inconv,slightly_prob,not_recom,not_recom
8889,great_pret,proper,completed,1,less_conv,inconv,problematic,recommended,priority
8890,great_pret,proper,completed,1,less_conv,inconv,problematic,priority,priority
8891,great_pret,proper,completed,1,less_conv,inconv,problematic,not_recom,not_recom
8892,great_pret,proper,completed,1,critical,convenient,nonprob,recommended,priority
8893,great_pret,proper,completed,1,critical,convenient,nonprob,priority,spec_prior
8894,great_pret,proper,completed,1,critical,convenient,nonprob,not_recom,not_recom
8895,great_pret,proper,completed,1,critical,convenient,slightly_prob,recommended,priority
