,Choral ID,Event number,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Pitch classes,Bass,Meter,Chord label
2632,003907b_,9,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4, C_M
2633,003907b_,10,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,2, C_M
2634,003907b_,11,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
2635,003907b_,12, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
2636,003907b_,13,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3, F_M
2637,003907b_,14, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
2638,003907b_,15, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,2, BbM
2639,003907b_,16, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,G,3, EbM
2640,003907b_,17, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,F,5, BbM
2641,003907b_,18, NO, NO,YES,YES, NO,YES, NO, NO, NO, NO,YES, NO,Eb,2, BbM
2642,003907b_,19,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
2643,003907b_,20,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,F,2, F_M
2644,003907b_,21, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
2645,003907b_,22, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5, BbM
2646,003907b_,23,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3, F_M
2647,003907b_,24, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
2648,003907b_,25,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
2649,003907b_,26, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO,G,5, G_m7
2650,003907b_,27, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,G,2, G_m7
2651,003907b_,28,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3, F_M
2652,003907b_,29,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,2, F_M
2653,003907b_,30,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4, C_M
2654,003907b_,31,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,2, C_M
2655,003907b_,32,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
2656,003907b_,33, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
2657,003907b_,34,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,3, F_M
2658,003907b_,35, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
2659,003907b_,36, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,Bb,2, BbM
2660,003907b_,37, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,G,3, EbM
2661,003907b_,38, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,F,5, BbM
2662,003907b_,39, NO, NO,YES,YES, NO,YES, NO, NO, NO, NO,YES, NO,Eb,2, BbM
2663,003907b_,40,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
2664,003907b_,41,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,F,2, F_M
2665,003907b_,42, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
2666,003907b_,43, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5, BbM
2667,003907b_,44,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,C,3, C_m
2668,003907b_,45,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,C,2, C_m
2669,003907b_,46, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,4, D_m
2670,003907b_,47, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES,D,2, B_d7
2671,003907b_,48, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES,D,1, B_d7
2672,003907b_,49,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,3, C_m
2673,003907b_,50,YES, NO, NO,YES, NO,YES, NO,YES, NO, NO, NO, NO,F,2, C_m
2674,003907b_,51, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
2675,003907b_,52, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,F,2, G_m
2676,003907b_,53,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,3, C_m
2677,003907b_,54, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
2678,003907b_,55, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,5, BbM
2679,003907b_,56,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO, NO, NO,D,2, BbM
2680,003907b_,57, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3, BbM
2681,003907b_,58, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,4, EbM
2682,003907b_,59, NO, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,2, EbM
2683,003907b_,60,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
2684,003907b_,61, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,G,5, EbM
2685,003907b_,62,YES, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,A,2, EbM
2686,003907b_,63, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3, BbM
2687,003907b_,64, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO,Bb,2, BbM
2688,003907b_,65,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4, F_M
2689,003907b_,66, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,5, BbM
2690,003907b_,67, NO, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO,Bb,2, BbM
2691,003907b_,68, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3, BbM
2692,003907b_,69,YES, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO,C,4, C_m7
2693,003907b_,70,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,C,2, C_m7
2694,003907b_,71, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,3, BbM
2695,003907b_,72,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,2, BbM
2696,003907b_,73, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,5, EbM
2697,003907b_,74, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,D,2, EbM
2698,003907b_,75,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,C,3, A_d
2699,003907b_,76, NO, NO,YES, NO, NO, NO, NO, NO, NO, NO,YES, NO,Bb,4, BbM
2700,003907b_,77,YES, NO,YES, NO,YES, NO, NO, NO, NO, NO,YES, NO,C,2, BbM
2701,003907b_,78, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2702,003907b_,79, NO, NO, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,5, G_m
2703,003907b_,80, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,4, G_m
2704,003907b_,81, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,G,2, G_m
2705,003907b_,82, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES,D,3, D_d7
2706,003907b_,83,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,5, C_m
2707,003907b_,84,YES, NO, NO,YES, NO, NO, NO, NO, NO,YES, NO, NO,Eb,2, C_m
2708,003907b_,85, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO,E,3, G_m6
2709,003907b_,86,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,4, F_M
2710,003907b_,87,YES, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,Eb,2, F_M
2711,003907b_,88, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,3, BbM
2712,003907b_,89, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,2, BbM
2713,003907b_,90,YES, NO, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO,F,5, F_M4
2714,003907b_,91,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
2715,003907b_,92,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,F,2, F_M7
2716,003907b_,93, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,B,4, BbM
2717,003907bv,1, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5, G_M
2718,003907bv,2, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
2719,003907bv,3, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
2720,003907bv,4, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2721,003907bv,5, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,5, E_m7
2722,003907bv,6, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,2, E_m7
2723,003907bv,7, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
2724,003907bv,8, NO, NO,YES, NO, NO, NO,YES,YES, NO,YES, NO, NO,G,2, D_M
2725,003907bv,9, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
2726,003907bv,10, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2, A_M
2727,003907bv,11, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2728,003907bv,12, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
2729,003907bv,13, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
2730,003907bv,14, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
2731,003907bv,15, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,2, G_M
2732,003907bv,16,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,3, C_M
2733,003907bv,17, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,D,5, G_M
2734,003907bv,18,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,C,2, G_M
2735,003907bv,19, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2736,003907bv,20,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
2737,003907bv,21, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
2738,003907bv,22, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5, G_M
2739,003907bv,23, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
2740,003907bv,24, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
2741,003907bv,25, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2742,003907bv,26, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,5, E_m7
2743,003907bv,27, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,2, E_m7
2744,003907bv,28, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
2745,003907bv,29, NO, NO,YES, NO, NO, NO,YES,YES, NO,YES, NO, NO,G,2, D_M
2746,003907bv,30, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
2747,003907bv,31, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2, A_M
2748,003907bv,32, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2749,003907bv,33, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
2750,003907bv,34, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
2751,003907bv,35, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
2752,003907bv,36, NO, NO,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES,G,2, G_M
2753,003907bv,37,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,3, C_M
2754,003907bv,38, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,D,5, G_M
2755,003907bv,39,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,C,2, G_M
2756,003907bv,40, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2757,003907bv,41,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M
2758,003907bv,42, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
2759,003907bv,43, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5, G_M
2760,003907bv,44,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3, A_m
2761,003907bv,45,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2, A_m
2762,003907bv,46, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_m
2763,003907bv,47, NO, NO,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES,B,2, B_m
2764,003907bv,48, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES,B,1, B_m
2765,003907bv,49,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C,3, A_m
2766,003907bv,50,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,D,2, A_m
2767,003907bv,51, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,5, E_m
2768,003907bv,52, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,D,2, E_m
2769,003907bv,53,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C,3, A_m
2770,003907bv,54, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,4, B_M
2771,003907bv,55, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,5, G_M
2772,003907bv,56, NO, NO,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES,B,2, G_M
2773,003907bv,57, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
2774,003907bv,58,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4, C_M
2775,003907bv,59,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,C,2, C_M
2776,003907bv,60, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2777,003907bv,61,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,5, C_M
2778,003907bv,62,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,F#,2, C_M
2779,003907bv,63, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
2780,003907bv,64, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,G,2, G_M
2781,003907bv,65, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
2782,003907bv,66, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,5, G_M
2783,003907bv,67,YES, NO, NO, NO, NO, NO, NO,YES, NO, NO, NO, NO,G,2, G_M
2784,003907bv,68, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,3, G_M
2785,003907bv,69,YES, NO, NO, NO, NO, NO, NO,YES, NO,YES, NO, NO,A,4, A_m7
2786,003907bv,70,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,2, A_m7
2787,003907bv,71, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,3, G_M
2788,003907bv,72, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,B,2, G_M
2789,003907bv,73,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,5, C_M
2790,003907bv,74, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES,B,2, C_M
2791,003907bv,75,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,A,3, F#d
2792,003907bv,76, NO, NO, NO, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
2793,003907bv,77, NO,YES, NO, NO, NO, NO, NO,YES, NO,YES, NO,YES,A,2, G_M
2794,003907bv,78, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES,B,3, B_M
2795,003907bv,79, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,5, E_m
2796,003907bv,80, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,E,4, C_M
2797,003907bv,81,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,2, C_M
2798,003907bv,82, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO,YES,B,3, B_d7
2799,003907bv,83,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C,5, A_m
2800,003907bv,84,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,C,2, A_m
2801,003907bv,85, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,C#,3, C#d7
2802,003907bv,86, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
2803,003907bv,87,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,C,2, D_M
2804,003907bv,88, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,3, G_M
2805,003907bv,89, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,2, G_M
2806,003907bv,90, NO, NO,YES, NO, NO, NO, NO,YES, NO,YES, NO, NO,D,5, D_M4
2807,003907bv,91, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,3, D_M
2808,003907bv,92,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,2, D_M7
2809,003907bv,93, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,G,4, G_M
2810,004006b_,1, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,5, D_m
2811,004006b_,2,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,C,3, A_m
2812,004006b_,3, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
2813,004006b_,4, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,G,3, E_d
2814,004006b_,5,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,5, F_M
2815,004006b_,6, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES,B,3, G_M
2816,004006b_,7,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4, C_M
2817,004006b_,8,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_m
2818,004006b_,9,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,G,2, A_m
2819,004006b_,10,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, F_M
2820,004006b_,11,YES, NO, NO, NO,YES,YES, NO,YES, NO, NO, NO, NO,E,2, F_M
2821,004006b_,12,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,4, D_m7
2822,004006b_,13,YES, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO, NO,D,2, D_m7
2823,004006b_,14, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,3, D_m7
2824,004006b_,15,YES, NO, NO, NO,YES,YES, NO, NO, NO,YES, NO, NO,C,2, D_m7
2825,004006b_,16, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,Bb,5, G_m7
2826,004006b_,17, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,YES, NO,Bb,2, G_m7
2827,004006b_,18, NO, NO,YES, NO,YES, NO, NO,YES, NO, NO,YES, NO,Bb,3, G_m7
2828,004006b_,19, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,Bb,2, G_m7
2829,004006b_,20, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
2830,004006b_,21, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,5, D_m
2831,004006b_,22, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,3, D_M
2832,004006b_,23,YES, NO, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,2, D_M
2833,004006b_,24, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,4, G_m
2834,004006b_,25, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,YES, NO,G,2, G_m
2835,004006b_,26, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3, E_M
2836,004006b_,27, NO,YES, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,5, D_m
2837,004006b_,28, NO,YES, NO, NO, NO,YES, NO,YES, NO,YES, NO, NO,A,2, D_m
2838,004006b_,29, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,3, BbM
2839,004006b_,30,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,2, BbM
2840,004006b_,31, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,4, E_M
2841,004006b_,32,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_m
2842,004006b_,33,YES, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,2, A_m
2843,004006b_,34,YES, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,G,3, C_m6
2844,004006b_,35,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,4, D_M7
2845,004006b_,36, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,YES, NO,G,3, G_m
2846,004006b_,37, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,2, G_m
2847,004006b_,38, NO, NO,YES,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,5, EbM
2848,004006b_,39, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,Eb,2, EbM
2849,004006b_,40,YES, NO, NO,YES, NO, NO, NO,YES, NO,YES, NO, NO,Eb,3, C_m
2850,004006b_,41,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO, NO, NO,Eb,2, C_m
2851,004006b_,42, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,D,4, D_M
2852,004006b_,43, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,5, D_m
2853,004006b_,44,YES, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,C,2, D_m
2854,004006b_,45, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES,B,3, G_M7
2855,004006b_,46, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO, NO,G,2, G_M7
2856,004006b_,47,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4, C_M7
2857,004006b_,48,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,Bb,2, C_M7
2858,004006b_,49,YES, NO, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_m
2859,004006b_,50,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,G,2, A_m
2860,004006b_,51,YES, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,5, D_M7
2861,004006b_,52, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO,YES,F#,2, D_M7
2862,004006b_,53, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,F#,1, D_M7
2863,004006b_,54, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,YES,G#,3, E_M
2864,004006b_,55, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,4, A_M
2865,004006b_,56, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,G,5, C#d
2866,004006b_,57, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES,YES, NO,F,3, D_m
2867,004006b_,58, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,4, C#d
2868,004006b_,59, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,3, D_m
2869,004006b_,60, NO, NO,YES, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,5, A_M4
2870,004006b_,61, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO, NO,A,3, A_M
2871,004006b_,62, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,A,2, A_M7
2872,004006b_,63, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,Bb,4, BbM
2873,004006b_,64,YES, NO, NO, NO, NO,YES, NO, NO, NO,YES, NO, NO,A,5, F_M
2874,004006b_,65, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO, NO,YES,B,3, G_M7
2875,004006b_,66,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,C,4, C_M
2876,004006b_,67,YES, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,C,2, C_M
2877,004006b_,68, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,C#,3, A_M
2878,004006b_,69, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,D,5, D_m
2879,004006b_,70, NO, NO, NO, NO,YES, NO, NO,YES, NO, NO,YES, NO,G,3, C_M7
2880,004006b_,71, NO,YES, NO, NO,YES, NO, NO,YES, NO,YES, NO, NO,G,4, A_M
2881,004006b_,72, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,5, D_m
2882,004006b_,73, NO, NO,YES, NO,YES,YES, NO, NO, NO, NO,YES, NO,E,3, BbM
2883,004006b_,74, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,YES, NO,D,2, BbM
2884,004006b_,75, NO,YES, NO, NO,YES, NO, NO,YES, NO, NO, NO, NO,E,4, C#d
2885,004006b_,76, NO, NO,YES, NO, NO,YES, NO, NO, NO,YES, NO, NO,F,3, D_m
