pagename,review,rating
Shawarma w Saj,روعه,5
Shawarma Almahata,شاورما منا طيبه ابدن مطعم فاشله و سعر غالي آخر مره,1
Shawarma Almahata,جيد جدا و خدمة رائعة,3
Shawarma Almahata,اكل طيب وخدمة ممتازة,5
Shawarma Almahata,جيد جدا,4
Shawarma Almahata,مطعم جيد جدا,5
Shawarma Almahata,جيد,4
Shawarma Almahata,اطيب شاورما,5
Shawarma Almahata,صيدا,5
Samoukaa,طيب ونظيف والأسعار مقبوله,4
Samoukaa,سمك طازج وأكل طيب وخدمة حلوة وقعدة رايقة مناسبة للأفراد والعائلات .🌷🌷,5
Samoukaa,لقريدس المشوي لذيذ جدا,5
Samoukaa,خدمة سريعة ومكان مقبول جدا لتناول السمك المقلي والمشوي مع بعض المقبلات المرافقة. مكان صالح لتناول السمك.,4
Samoukaa,جميل جدا,5
Samoukaa,ممتاز,5
Samoukaa, أفخم مطعم في صيدا,5
Samoukaa,أنضف و أطيب سمك بصيدا,5
Samoukaa,جيدة جدا,3
3ajineh,محل جميل واكله لذيذ عجينته خفيفه ولذيذه جداً,5
3ajineh,طعم طيب ...شكل جميل ...انواع كتير ...وخدمة ممتازة,5
3ajineh,تجربة جديدة لمفهوم جديد في المعجنات,5
3ajineh,مكان روعه والاكل اطيب,4
3ajineh,"المكان عادي وأقل شوي كمان، الخدمة سيئة نسبيا""ملاحظات: منقوشة زعتر ورمان : تغيير قليل بطعمة الزعتر والصورة أطيب من النكهة الخبز طازج من الفرن طبق البيض : دون المستوى لبنة: مش بلدية ",2
3ajineh,اطيب لقمه واحلى خدمه,5
3ajineh,ولا اطيب,5
3ajineh,ممتاز,4
Shawarma Station,مقبول,2
Shawarma Station,مكان مريح .....اطلالة جميلة... اكل طيب ..وخدمة ممتازة,5
Shawarma Station,) مكان مميز و اسعار ممتازة جدا .. ومناسب لاصطحاب الاطفال,5
Shawarma Station,مطعم المحطه طريق صيدا لقمه طيبه ومعامله جيده,3
Shawarma Station,خدمات حلوه,5
Shawarma Station,اعتقد ان طعامه غير صحي وليس مكان نظيف,2
Shawarma Station,شكرا على جهودكم,4
Shawarma Station,روعه,5
Shawarma Station,لا ينقصهم شيئ,5
Shawarma Station,ممتاز واكله طيب,4
Shawarma Station,يوصل الطلب غير صحيح وثانيا بنزل ماء بدون طلب وبيحسبا مع الفاتورة,3
Shawarma Station,ممتاز,4
Shawarma Station,اطيب شاورما,4
Shawarma Station,مناسب ومتوسط الاسعار جيد المذاق وافر الكميه,4
Shawarma Station,المطعم نظيف والخدمه ممتازة والطعام لذيذ جدا ,4
Shawarma Station,أكل طيب,4
Shawarma Station,لذيذ,4
Al-Hamra (REST),نظافة وكرم وطعم مميز جدا.,5
Al-Hamra (REST),جميل الله يعطيكن الف عافيه,4
Al-Hamra (REST),كتير طيب وبالذات ابو فؤاد ملك سيخ الشاورما,5
Al-Hamra (REST),صاحب المطعم السيد كريم حمزة و شريكه السيد نيبال عيون ورجل اﻷعمال فوزي . مطعم الحمرا يقدم لزبائنه اشهى الأطباق. فريق عمل متكامل يسعى لخدمة الزبائن على اعلى مستوى . ,3
Al-Hamra (REST),الافضل في هذا المجال,5
Al-Hamra (REST),اكل طيب ومكان ظريف خدمة ممتازة,5
Al-Hamra (REST),طعم لذيذ وأسعار جيدة,4
Al-Hamra (REST),الاكل كتيييير طيب الشاورما والبروستد والاسعار كتير حلوة,5
Al-Hamra (REST),"الطعام لذيذ، والخدمة جيدة جدا",4
Al-Hamra (REST),مطعم يقدم وجبات لذيذة وسريعة اسعار مناسبة,5
Al-Hamra (REST),مطعم شاورما وفروج.بروستد مشوي كريسبي,3
Al-Hamra (REST),من أجمل المطاعم,5
Al-Hamra (REST),رأع وأكثر من ذلك,5
Al-Hamra (REST),لا بأس به,3
Al-Hamra (REST),طعم ممتاز وسعر مناسب,5
Al-Hamra (REST),جيد جدآ,5
Al-Hamra (REST),اشهى مأكولات,5
Al-Hamra (REST),فروج فيه كنير طيب,5
Al-Hamra (REST),جيد,5
Al-Hamra (REST),يقدم اشهى المأكولات الغربيه على الطريقه السوريه,4
Al-Hamra (REST),جميل جداً ,5
Al-Hamra (REST),اي,5
Masharef Saghbine,النهر هنا جميل والهواء نقي وشاعري ولكن لا يمكننا السباحه في الماء,4
Albohsasa Restaurant,في 26 \ 8 \ 2018 حين قصدنا منطقة الجنوب وابل السقي كان هذا المطعم مقصدنا اكلنا في هذا المطعم والملفت انه كبير جدا وجميل جدا ورائع جدا الأكل فيه طيب الخدمة فيه رائعة جدا رغم كثرة العدد اجواء المطعم مقبولة ديكوره جميل جدا انصح بزيارته,5
Albohsasa Restaurant,أرقى الجلسات واطيب مأكولات البحصاصة عنوان في عالم الكبار,5
Albohsasa Restaurant,خدمة وسط طبيعة خلابة,5
Albohsasa Restaurant,ممتاز جدن,5
Albohsasa Restaurant,مكان جميل,5
Albohsasa Restaurant,جميل,4
Albohsasa Restaurant,رائع وهادئ,5
Albohsasa Restaurant,روعة في الجمال والترتيب والأكل المميز والخدمة الرائعه .,5
Albohsasa Restaurant,جمبل,5
Albohsasa Restaurant,انه مكان جميل وراءع يلفت النظر لحظة الدخول اليه,5
Albohsasa Restaurant,رائع جدا,5
Albohsasa Restaurant,أكثر من رائع,5
Albohsasa Restaurant, من افضل المطاعم. اكل طيب و خدمه ٥ نجوم و قعده رائعه,5
Albohsasa Restaurant,ررررررروعة ميه ميه,5
Albohsasa Restaurant,من أفضل المطاعم في منطقة مرجعيون. ,5
Albohsasa Restaurant,مطعم نبع البحصاصة - حاصبيا - نهر الحاصباني,4
TOTANGO CHAKIF, انا مطعم التوتانجو يقدم خدمات جيدة. وبل أضافة انه يقع في رائس ابجبل لذالك يتمتع بأطلالة رائعة,5
TOTANGO CHAKIF,راق,5
TOTANGO CHAKIF,روعه واطلاله وبراس الجبل,5
TOTANGO CHAKIF,"طعام لذيذ، مكان مرتب؛ مناظر الطبيعة خلابة؛ والأهم ان معاملة الموظفين راقية ومحترمة",5
TOTANGO CHAKIF,جيده نوعا ما,3
TOTANGO CHAKIF,ممتاز,5
TOTANGO CHAKIF,مكان راق والاكل لذيذ وجلسات مريحة,5
TOTANGO CHAKIF,مليح,5
TOTANGO CHAKIF,مطعم وناد وصالات افراح ومناسبات رائع,5
TOTANGO CHAKIF,جلسه مطله وخدمه رائعه ومكان انيق وله تاريخ ,5
TOTANGO CHAKIF,اطيب اكل واجمل منظر مع طله روعه,5
TOTANGO CHAKIF,مطعم جميل؛ خدمة سريعة ؛ اهتمام بالزوار ,5
TOTANGO CHAKIF,جميل,4
TOTANGO CHAKIF,ماكولات لبنانية ومنظر مطل على النبطية,5
TOTANGO CHAKIF,الجودة والنظافه ....,5
TOTANGO CHAKIF,مناسبة تكريم اشخاص,1
TOTANGO CHAKIF,انا من نفذ التمديدات الصحيه في هذا المطعم,5
TOTANGO CHAKIF,جيدا جدا,5
Yusarsif Motel,خدمة جيده ونظافه السويت ممتازة واطلاله رائعه. بالاضافه الى اسعارهم جيده. بالنسبه لغير اوتيلات.,5
Yusarsif Motel,موقع جميل وخدمة جيدة وموتيل جيد ,3
Yusarsif Motel,مكان جميل ورائع والخدمة ممتازة ,3
Matam w Mantzah Sama Krebea,مطعم موميز أكلة طيب كتير,5
Matam w Mantzah Sama Krebea,مكان رائع للكبار والصغار انصح بهذا المكان ممتاز,5
Matam w Mantzah Sama Krebea,المكان جميل جدا قرب النهر الطريق طويل فيه مكان للعائلات سمك نهري طازج الاكل يجب أن يكون افضل الأكل عادي والأسعار أكبر من مستوى الطعام هاي مشكلتنا مع اللبناني : يريد ربح المال وليس الزبون,3
Matam w Mantzah Sama Krebea,رائع ويستحق 6 نجوم.,5
Matam w Mantzah Sama Krebea,المكان رائع كطبيعة ولكن الطريق المؤدية له سيئة جدا ويحتاج المنتزه لتطوير كبير ليرتقي للحد الادنى من متطلبات السياحة الخارجية,3
Matam w Mantzah Sama Krebea,مطعم موميز أكلة طيب كتير,5
Matam w Mantzah Sama Krebea,مكان رائع للكبار والصغار انصح بهذا المكان ممتاز,5
Matam w Mantzah Sama Krebea,اكثر من رائع لكن يحتاج الي زيادة في عدد الموظفين,4
Matam w Mantzah Sama Krebea,مطعم رائع وممتع والخدمة جيده,4
Matam w Mantzah Sama Krebea,جيد جدا وأكل طيب,5
Matam w Mantzah Sama Krebea,اطيب اكلة,5
Matam w Mantzah Sama Krebea,المكان ممتاز لكن خدمه الطعام بطيئه جدا.,3
Matam w Mantzah Sama Krebea,قعدة روعة وخدمة ممتازة,5
Matam w Mantzah Sama Krebea,راااائع جداااً,5
Matam w Mantzah Sama Krebea,مكان مكتض في ايام الاعياد,2
Matam w Mantzah Sama Krebea,مكان رائع واطيب لقمة,5
Matam w Mantzah Sama Krebea,تجربتي ممتازة جداجداجدا,5
Matam w Mantzah Sama Krebea,جلسة جميلة جدا واسعار جيدة,5
Matam w Mantzah Sama Krebea,أروق مكان وأصفاه للرأس,5
Matam w Mantzah Sama Krebea,رائع,5
Matam w Mantzah Sama Krebea,لا بأس,5
Matam w Mantzah Sama Krebea,رائعه,5
Matam w Mantzah Sama Krebea,مظهر رائع اجواء جميلة ,5
Matam w Mantzah Sama Krebea,جيدا ,5
Al-Saha Restaurant,مطعم مأكولات محلية يمكن اصطحاب الاولاد نظيف اسعار معقولة,3
Al-Saha Restaurant,مكان أثري هادئ,5
Al-Saha Restaurant,جيد ,4
Al-Saha Restaurant,مطعم شرقي سياحى تراثى رائع ,5
Luliwtu Allytany Khrdl,صالة اعراس جيدة ,3
Luliwtu Allytany Khrdl,ما دون الوسط في كل شي لا انصح بالدخول اليه,1
Al Jawad Restaurant,"خدمة سريعة، المكان مريح، الطعام لذيذ بالرغم من الإزدحام وعجقة الرواد تستقبلك البسمة على وجوه الموظفين.",5
Al Jawad Restaurant,دليت حدا على المطعم ... سودتولي وجي اتصل يطلب دليفيري كانت معاملة سيئة جدا على التلفون,1
Al Jawad Restaurant,اسعار مناسبه وطعام جيد,4
Al Jawad Restaurant,مطعم اكلات سريعة اكل جيد اسعار مناسبة,4
Al Jawad Restaurant,مطعم رائع وجميل وأكله طيب,4
Al Jawad Restaurant,جيد جدا شيعار النظاف ممتاز,5
Al Jawad Restaurant,مطعم ممتاز و اكل رخيص و لذيذ,5
Al Jawad Restaurant,افضل شي موجود بصور وشعبي بلبي حاجة كافة الفءات,1
Al Jawad Restaurant,سعرو كتير غالي ابو ديب افضل,3
Al Jawad Restaurant,أطيب أكله من لقمي هنيه,5
Al Jawad Restaurant,اكلات طيبة وخدمه رائعه,4
Al Jawad Restaurant,اطيب وانجح مطعم على صعيد لبنان,5
Al Jawad Restaurant,طعمي شهيه,5
Al Jawad Restaurant,خدماته جيدة,5
Al Jawad Restaurant,سعر غالي واكل عادي البوظة والكوكتيل مش كتير طيبين بالنسبة للسع,2
Al Jawad Restaurant,أطيب ككتيل,5
Al Jawad Restaurant,مكان راقي,5
Al Jawad Restaurant,مش منيح,1
Al Jawad Restaurant,جيد من حيث الاستقبال مزدحم بعض الشيئ,3
Al Jawad Restaurant,قرف سراقين,1
Al Jawad Restaurant,مكان مميز ورائع,5
Al Jawad Restaurant,جيده ممتازه نظيف واكلها روعه,5
Al Jawad Restaurant,اكله طيب واسعار معقوله,4
Al Jawad Restaurant,الى الامام,5
Al Jawad Restaurant,ممتاز,5
Al Jawad Restaurant,مطعم جيد جداً,5
Al Jawad Restaurant,ممتاز,5
Al Jawad Restaurant,اعمل في المطعم,5
Al Jawad Restaurant,لا بأس بها,3
Al Jawad Restaurant,مطعم مميز والنظافة مميزة,5
Al Jawad Restaurant,أطيب و أشه الأطعمة موجودة في الجواد The most delicious food is found in Al Jawad Restaurant,5
Al Jawad Restaurant,رائع,5
Al Jawad Restaurant,جيد جدا,5
Al Jawad Restaurant,اسعار نار وأكل عادي جدآ,1
Al Jawad Restaurant,مكان رائع,5
Al Jawad Restaurant,جميل ومعقول,5
Al Jawad Restaurant,لذيذ جدا,5
Al Jawad Restaurant,مطعم ممتاز,5
Al Jawad Restaurant,اكل لذيذ,5
Al Jawad Restaurant,رائع ,5
Al Jawad Restaurant,َممتاز,5
Al Jawad Restaurant,مريح ,3
Al Jawad Restaurant,من أفضل المطاعم في لبنان,5
Al Jawad Restaurant,احلا مطعم,5
Al Jawad Restaurant,حلوجدن,5
Shawatina,جيد جدآ,3
Shawatina,أصناف الطعام متنوعة ويتميز المطعم بالمأكولات البحرية.,5
Shawatina,طعام لذيذ,5
Shawatina,جيد,4
Shawatina,مطعم شواطينا يعود ريعها للايتام. ,5
Shawatina,تتوافر جميع الخدمات ,4
Shawatina,"مطعم شواطينا، صور",4
Shawatina,من أرقى المطاعم,5
Shawatina,للترفيه ,5
Shawatina,ممنتاز,5
Abou Deeb Restaurant,كولش طيب الاكل بيه وشعبي يمثل تراث صور واهلها انصح بيه ونظيف الاكل والخدمه زينه,4
Abou Deeb Restaurant,مطعم مميز متوفر به اصناف شهية ويوجد مواقغ للسيارة.وعنده استعداد للحفلات,4
