,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
11366,11367,23-04-2012,2,1,4,19,0,1,1,2,0.34,0.3182,0.76,0.2239,11,287,298
11367,11368,23-04-2012,2,1,4,20,0,1,1,2,0.32,0.3182,0.76,0.1642,17,186,203
11368,11369,23-04-2012,2,1,4,21,0,1,1,2,0.32,0.303,0.81,0.2239,7,145,152
11369,11370,23-04-2012,2,1,4,22,0,1,1,1,0.32,0.3182,0.76,0.19399999999999998,18,71,89
11370,11371,23-04-2012,2,1,4,23,0,1,1,1,0.32,0.3182,0.76,0.1642,10,49,59
11371,11372,24-04-2012,2,1,4,0,0,2,1,2,0.32,0.3333,0.76,0.1343,0,13,13
11372,11373,24-04-2012,2,1,4,1,0,2,1,2,0.32,0.3333,0.81,0.1343,1,6,7
11373,11374,24-04-2012,2,1,4,2,0,2,1,1,0.32,0.3182,0.81,0.19399999999999998,0,3,3
11374,11375,24-04-2012,2,1,4,3,0,2,1,1,0.32,0.303,0.81,0.2239,0,2,2
11375,11376,24-04-2012,2,1,4,4,0,2,1,1,0.3,0.2879,0.7,0.19399999999999998,0,3,3
11376,11377,24-04-2012,2,1,4,5,0,2,1,1,0.3,0.2879,0.7,0.19399999999999998,0,22,22
11377,11378,24-04-2012,2,1,4,6,0,2,1,1,0.3,0.2879,0.7,0.2239,3,117,120
11378,11379,24-04-2012,2,1,4,7,0,2,1,1,0.32,0.303,0.66,0.2836,3,387,390
11379,11380,24-04-2012,2,1,4,8,0,2,1,1,0.34,0.3182,0.61,0.2537,12,599,611
11380,11381,24-04-2012,2,1,4,9,0,2,1,1,0.4,0.4091,0.47,0.3582,6,302,308
11381,11382,24-04-2012,2,1,4,10,0,2,1,1,0.42,0.4242,0.47,0.2985,33,129,162
11382,11383,24-04-2012,2,1,4,11,0,2,1,1,0.46,0.4545,0.31,0.3881,27,157,184
11383,11384,24-04-2012,2,1,4,12,0,2,1,1,0.48,0.4697,0.29,0.3881,36,188,224
11384,11385,24-04-2012,2,1,4,13,0,2,1,1,0.5,0.4848,0.29,0.3881,35,189,224
11385,11386,24-04-2012,2,1,4,14,0,2,1,1,0.5,0.4848,0.25,0.3881,50,166,216
11386,11387,24-04-2012,2,1,4,15,0,2,1,1,0.5,0.4848,0.23,0.4179,60,176,236
11387,11388,24-04-2012,2,1,4,16,0,2,1,1,0.5,0.4848,0.23,0.19399999999999998,54,308,362
11388,11389,24-04-2012,2,1,4,17,0,2,1,1,0.52,0.5,0.22,0.3881,72,619,691
11389,11390,24-04-2012,2,1,4,18,0,2,1,1,0.5,0.4848,0.18,0.0,52,580,632
11390,11391,24-04-2012,2,1,4,19,0,2,1,1,0.5,0.4848,0.18,0.2537,33,449,482
11391,11392,24-04-2012,2,1,4,20,0,2,1,1,0.48,0.4697,0.21,0.3284,16,269,285
11392,11393,24-04-2012,2,1,4,21,0,2,1,2,0.46,0.4545,0.28,0.1642,13,213,226
11393,11394,24-04-2012,2,1,4,22,0,2,1,1,0.44,0.4394,0.35,0.1045,8,149,157
11394,11395,24-04-2012,2,1,4,23,0,2,1,1,0.42,0.4242,0.38,0.0896,4,69,73
11395,11396,25-04-2012,2,1,4,0,0,3,1,1,0.44,0.4394,0.38,0.0,13,23,36
11396,11397,25-04-2012,2,1,4,1,0,3,1,1,0.42,0.4242,0.41,0.0,8,17,25
11397,11398,25-04-2012,2,1,4,2,0,3,1,1,0.36,0.3788,0.62,0.0,1,6,7
11398,11399,25-04-2012,2,1,4,3,0,3,1,1,0.32,0.3333,0.7,0.0896,0,3,3
11399,11400,25-04-2012,2,1,4,4,0,3,1,1,0.34,0.3485,0.66,0.0896,0,6,6
11400,11401,25-04-2012,2,1,4,5,0,3,1,1,0.34,0.3636,0.66,0.0,0,24,24
11401,11402,25-04-2012,2,1,4,6,0,3,1,1,0.34,0.3636,0.66,0.0,3,103,106
11402,11403,25-04-2012,2,1,4,7,0,3,1,1,0.34,0.3636,0.71,0.0,13,376,389
11403,11404,25-04-2012,2,1,4,8,0,3,1,1,0.36,0.3636,0.76,0.0896,20,634,654
11404,11405,25-04-2012,2,1,4,9,0,3,1,1,0.42,0.4242,0.54,0.0,33,288,321
11405,11406,25-04-2012,2,1,4,10,0,3,1,1,0.52,0.5,0.34,0.0,44,138,182
11406,11407,25-04-2012,2,1,4,11,0,3,1,1,0.52,0.5,0.32,0.1343,42,177,219
11407,11408,25-04-2012,2,1,4,12,0,3,1,1,0.54,0.5152,0.28,0.2836,49,220,269
11408,11409,25-04-2012,2,1,4,13,0,3,1,1,0.56,0.5303,0.26,0.2239,35,193,228
11409,11410,25-04-2012,2,1,4,14,0,3,1,1,0.56,0.5303,0.22,0.3582,47,176,223
11410,11411,25-04-2012,2,1,4,15,0,3,1,1,0.58,0.5455,0.19,0.1642,47,182,229
11411,11412,25-04-2012,2,1,4,16,0,3,1,1,0.6,0.5909,0.2,0.3284,49,327,376
11412,11413,25-04-2012,2,1,4,17,0,3,1,1,0.6,0.5909,0.2,0.2985,68,664,732
11413,11414,25-04-2012,2,1,4,18,0,3,1,1,0.6,0.5909,0.2,0.2836,60,649,709
11414,11415,25-04-2012,2,1,4,19,0,3,1,1,0.6,0.5909,0.2,0.19399999999999998,42,501,543
11415,11416,25-04-2012,2,1,4,20,0,3,1,1,0.56,0.5303,0.22,0.0896,22,358,380
11416,11417,25-04-2012,2,1,4,21,0,3,1,1,0.52,0.5,0.52,0.1343,27,212,239
11417,11418,25-04-2012,2,1,4,22,0,3,1,1,0.5,0.4848,0.51,0.0,22,170,192
11418,11419,25-04-2012,2,1,4,23,0,3,1,2,0.5,0.4848,0.51,0.0896,10,94,104
11419,11420,26-04-2012,2,1,4,0,0,4,1,2,0.48,0.4697,0.63,0.0,1,42,43
11420,11421,26-04-2012,2,1,4,1,0,4,1,2,0.48,0.4697,0.48,0.0896,1,22,23
11421,11422,26-04-2012,2,1,4,2,0,4,1,2,0.48,0.4697,0.55,0.1045,3,10,13
11422,11423,26-04-2012,2,1,4,3,0,4,1,2,0.48,0.4697,0.55,0.0896,1,5,6
11423,11424,26-04-2012,2,1,4,4,0,4,1,2,0.48,0.4697,0.59,0.0896,1,2,3
11424,11425,26-04-2012,2,1,4,5,0,4,1,2,0.48,0.4697,0.63,0.1343,0,17,17
11425,11426,26-04-2012,2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537,5,122,127
11426,11427,26-04-2012,2,1,4,7,0,4,1,3,0.46,0.4545,0.82,0.3582,3,222,225
11427,11428,26-04-2012,2,1,4,8,0,4,1,3,0.46,0.4545,0.82,0.19399999999999998,4,358,362
11428,11429,26-04-2012,2,1,4,9,0,4,1,3,0.46,0.4545,0.88,0.1642,12,189,201
11429,11430,26-04-2012,2,1,4,10,0,4,1,2,0.46,0.4545,0.94,0.1642,14,125,139
11430,11431,26-04-2012,2,1,4,11,0,4,1,2,0.46,0.4545,0.94,0.2239,16,135,151
11431,11432,26-04-2012,2,1,4,12,0,4,1,2,0.52,0.5,0.83,0.1343,24,180,204
11432,11433,26-04-2012,2,1,4,13,0,4,1,2,0.5,0.4848,0.82,0.1642,19,178,197
11433,11434,26-04-2012,2,1,4,14,0,4,1,2,0.54,0.5152,0.77,0.19399999999999998,37,132,169
11434,11435,26-04-2012,2,1,4,15,0,4,1,2,0.52,0.5,0.83,0.3284,39,165,204
11435,11436,26-04-2012,2,1,4,16,0,4,1,2,0.52,0.5,0.83,0.2239,37,281,318
11436,11437,26-04-2012,2,1,4,17,0,4,1,1,0.54,0.5152,0.77,0.1642,49,565,614
11437,11438,26-04-2012,2,1,4,18,0,4,1,2,0.54,0.5152,0.77,0.19399999999999998,75,589,664
11438,11439,26-04-2012,2,1,4,19,0,4,1,2,0.54,0.5152,0.77,0.2239,57,407,464
11439,11440,26-04-2012,2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.19399999999999998,23,314,337
11440,11441,26-04-2012,2,1,4,21,0,4,1,1,0.52,0.5,0.83,0.2239,28,222,250
11441,11442,26-04-2012,2,1,4,22,0,4,1,1,0.52,0.5,0.83,0.1642,20,163,183
11442,11443,26-04-2012,2,1,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642,6,106,112
11443,11444,27-04-2012,2,1,4,0,0,5,1,1,0.54,0.5152,0.68,0.5522,12,61,73
11444,11445,27-04-2012,2,1,4,1,0,5,1,1,0.5,0.4848,0.59,0.4478,3,32,35
11445,11446,27-04-2012,2,1,4,2,0,5,1,1,0.48,0.4697,0.59,0.4179,4,18,22
11446,11447,27-04-2012,2,1,4,3,0,5,1,1,0.44,0.4394,0.47,0.4925,1,2,3
11447,11448,27-04-2012,2,1,4,4,0,5,1,1,0.42,0.4242,0.44,0.2537,0,6,6
11448,11449,27-04-2012,2,1,4,5,0,5,1,1,0.42,0.4242,0.44,0.3582,0,19,19
11449,11450,27-04-2012,2,1,4,6,0,5,1,1,0.4,0.4091,0.43,0.2537,5,115,120
11450,11451,27-04-2012,2,1,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,10,305,315
11451,11452,27-04-2012,2,1,4,8,0,5,1,1,0.4,0.4091,0.5,0.0,17,575,592
11452,11453,27-04-2012,2,1,4,9,0,5,1,1,0.42,0.4242,0.44,0.4925,42,292,334
11453,11454,27-04-2012,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,64,172,236
11454,11455,27-04-2012,2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284,47,186,233
11455,11456,27-04-2012,2,1,4,12,0,5,1,1,0.46,0.4545,0.36,0.3582,63,244,307
11456,11457,27-04-2012,2,1,4,13,0,5,1,1,0.46,0.4545,0.33,0.3881,94,212,306
11457,11458,27-04-2012,2,1,4,14,0,5,1,1,0.46,0.4545,0.33,0.3284,94,206,300
11458,11459,27-04-2012,2,1,4,15,0,5,1,1,0.52,0.5,0.29,0.4925,101,223,324
11459,11460,27-04-2012,2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,105,335,440
11460,11461,27-04-2012,2,1,4,17,0,5,1,1,0.54,0.5152,0.24,0.3881,89,613,702
11461,11462,27-04-2012,2,1,4,18,0,5,1,1,0.52,0.5,0.25,0.3582,94,560,654
11462,11463,27-04-2012,2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,62,379,441
11463,11464,27-04-2012,2,1,4,20,0,5,1,1,0.46,0.4545,0.31,0.2836,49,240,289
11464,11465,27-04-2012,2,1,4,21,0,5,1,1,0.44,0.4394,0.33,0.2985,23,185,208
11465,11466,27-04-2012,2,1,4,22,0,5,1,1,0.42,0.4242,0.38,0.2537,24,134,158
11466,11467,27-04-2012,2,1,4,23,0,5,1,1,0.4,0.4091,0.4,0.2537,11,105,116
11467,11468,28-04-2012,2,1,4,0,0,6,0,1,0.38,0.3939,0.43,0.1642,4,99,103
11468,11469,28-04-2012,2,1,4,1,0,6,0,1,0.36,0.3333,0.5,0.2985,7,60,67
11469,11470,28-04-2012,2,1,4,2,0,6,0,1,0.36,0.3485,0.43,0.1642,8,49,57
11470,11471,28-04-2012,2,1,4,3,0,6,0,1,0.34,0.3182,0.49,0.2239,3,23,26
11471,11472,28-04-2012,2,1,4,4,0,6,0,1,0.34,0.3333,0.49,0.1642,0,2,2
11472,11473,28-04-2012,2,1,4,5,0,6,0,1,0.34,0.3333,0.46,0.1343,2,3,5
11473,11474,28-04-2012,2,1,4,6,0,6,0,1,0.34,0.3333,0.49,0.19399999999999998,10,18,28
11474,11475,28-04-2012,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,10,45,55
11475,11476,28-04-2012,2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,24,134,158
11476,11477,28-04-2012,2,1,4,9,0,6,0,2,0.38,0.3939,0.37,0.0,45,169,214
11477,11478,28-04-2012,2,1,4,10,0,6,0,2,0.38,0.3939,0.4,0.1642,60,231,291
11478,11479,28-04-2012,2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,96,262,358
11479,11480,28-04-2012,2,1,4,12,0,6,0,2,0.38,0.3939,0.43,0.0,105,276,381
11480,11481,28-04-2012,2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0.0,120,269,389
11481,11482,28-04-2012,2,1,4,14,0,6,0,1,0.42,0.4242,0.38,0.1045,147,293,440
11482,11483,28-04-2012,2,1,4,15,0,6,0,1,0.42,0.4242,0.41,0.2239,148,260,408
11483,11484,28-04-2012,2,1,4,16,0,6,0,2,0.44,0.4394,0.38,0.19399999999999998,132,244,376
11484,11485,28-04-2012,2,1,4,17,0,6,0,2,0.42,0.4242,0.41,0.1343,98,224,322
11485,11486,28-04-2012,2,1,4,18,0,6,0,3,0.4,0.4091,0.47,0.0,17,73,90
11486,11487,28-04-2012,2,1,4,19,0,6,0,3,0.36,0.3485,0.71,0.1343,29,110,139
11487,11488,28-04-2012,2,1,4,20,0,6,0,2,0.38,0.3939,0.66,0.0,21,81,102
11488,11489,28-04-2012,2,1,4,21,0,6,0,3,0.36,0.3485,0.71,0.19399999999999998,12,72,84
11489,11490,28-04-2012,2,1,4,22,0,6,0,2,0.36,0.3485,0.71,0.1343,17,66,83
11490,11491,28-04-2012,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,5,37,42
11491,11492,29-04-2012,2,1,4,0,0,0,0,3,0.36,0.3485,0.81,0.1343,0,36,36
11492,11493,29-04-2012,2,1,4,1,0,0,0,2,0.36,0.3485,0.81,0.1343,5,37,42
11493,11494,29-04-2012,2,1,4,2,0,0,0,2,0.36,0.3636,0.87,0.1045,4,36,40
11494,11495,29-04-2012,2,1,4,3,0,0,0,2,0.36,0.3485,0.87,0.19399999999999998,2,14,16
11495,11496,29-04-2012,2,1,4,4,0,0,0,2,0.36,0.3485,0.87,0.1343,0,4,4
11496,11497,29-04-2012,2,1,4,5,0,0,0,1,0.34,0.3636,0.87,0.0,0,6,6
11497,11498,29-04-2012,2,1,4,6,0,0,0,1,0.34,0.3333,0.87,0.1343,1,6,7
11498,11499,29-04-2012,2,1,4,7,0,0,0,2,0.34,0.3333,0.87,0.1343,7,20,27
11499,11500,29-04-2012,2,1,4,8,0,0,0,1,0.38,0.3939,0.76,0.1343,26,81,107
11500,11501,29-04-2012,2,1,4,9,0,0,0,1,0.4,0.4091,0.71,0.1343,52,133,185
11501,11502,29-04-2012,2,1,4,10,0,0,0,1,0.42,0.4242,0.67,0.0896,127,253,380
11502,11503,29-04-2012,2,1,4,11,0,0,0,1,0.46,0.4545,0.51,0.0,128,283,411
11503,11504,29-04-2012,2,1,4,12,0,0,0,1,0.48,0.4697,0.44,0.1045,223,361,584
11504,11505,29-04-2012,2,1,4,13,0,0,0,1,0.5,0.4848,0.45,0.1045,226,369,595
11505,11506,29-04-2012,2,1,4,14,0,0,0,1,0.54,0.5152,0.34,0.0,281,372,653
11506,11507,29-04-2012,2,1,4,15,0,0,0,1,0.56,0.5303,0.37,0.1343,279,324,603
11507,11508,29-04-2012,2,1,4,16,0,0,0,1,0.6,0.6061,0.28,0.19399999999999998,240,347,587
11508,11509,29-04-2012,2,1,4,17,0,0,0,1,0.62,0.6061,0.27,0.2985,188,334,522
11509,11510,29-04-2012,2,1,4,18,0,0,0,1,0.6,0.6061,0.26,0.2836,164,323,487
11510,11511,29-04-2012,2,1,4,19,0,0,0,1,0.56,0.5303,0.35,0.1343,128,247,375
11511,11512,29-04-2012,2,1,4,20,0,0,0,1,0.56,0.5303,0.32,0.0896,45,198,243
11512,11513,29-04-2012,2,1,4,21,0,0,0,1,0.52,0.5,0.48,0.1343,65,139,204
11513,11514,29-04-2012,2,1,4,22,0,0,0,1,0.5,0.4848,0.45,0.0,23,85,108
11514,11515,29-04-2012,2,1,4,23,0,0,0,1,0.48,0.4697,0.59,0.0,15,67,82
11515,11516,30-04-2012,2,1,4,0,0,1,1,1,0.44,0.4394,0.72,0.1045,12,36,48
11516,11517,30-04-2012,2,1,4,1,0,1,1,1,0.42,0.4242,0.77,0.0896,9,15,24
11517,11518,30-04-2012,2,1,4,2,0,1,1,1,0.42,0.4242,0.71,0.1343,3,5,8
11518,11519,30-04-2012,2,1,4,3,0,1,1,1,0.4,0.4091,0.76,0.1642,0,4,4
11519,11520,30-04-2012,2,1,4,4,0,1,1,1,0.38,0.3939,0.62,0.2537,0,2,2
11520,11521,30-04-2012,2,1,4,5,0,1,1,1,0.38,0.3939,0.62,0.2537,1,19,20
11521,11522,30-04-2012,2,1,4,6,0,1,1,1,0.4,0.4091,0.47,0.19399999999999998,2,121,123
11522,11523,30-04-2012,2,1,4,7,0,1,1,1,0.4,0.4091,0.5,0.19399999999999998,6,343,349
11523,11524,30-04-2012,2,1,4,8,0,1,1,1,0.4,0.4091,0.43,0.19399999999999998,17,579,596
11524,11525,30-04-2012,2,1,4,9,0,1,1,2,0.4,0.4091,0.43,0.19399999999999998,29,239,268
11525,11526,30-04-2012,2,1,4,10,0,1,1,2,0.42,0.4242,0.41,0.1642,41,116,157
11526,11527,30-04-2012,2,1,4,11,0,1,1,2,0.44,0.4394,0.44,0.1045,52,111,163
11527,11528,30-04-2012,2,1,4,12,0,1,1,2,0.44,0.4394,0.47,0.1343,45,180,225
11528,11529,30-04-2012,2,1,4,13,0,1,1,2,0.48,0.4697,0.51,0.0896,48,199,247
11529,11530,30-04-2012,2,1,4,14,0,1,1,2,0.5,0.4848,0.55,0.1343,56,162,218
11530,11531,30-04-2012,2,1,4,15,0,1,1,2,0.52,0.5,0.55,0.1045,55,176,231
11531,11532,30-04-2012,2,1,4,16,0,1,1,1,0.56,0.5303,0.6,0.19399999999999998,44,303,347
11532,11533,30-04-2012,2,1,4,17,0,1,1,1,0.56,0.5303,0.6,0.1642,66,617,683
11533,11534,30-04-2012,2,1,4,18,0,1,1,2,0.56,0.5303,0.6,0.2239,53,611,664
11534,11535,30-04-2012,2,1,4,19,0,1,1,2,0.54,0.5152,0.64,0.2537,51,420,471
11535,11536,30-04-2012,2,1,4,20,0,1,1,2,0.52,0.5,0.59,0.19399999999999998,28,281,309
11536,11537,30-04-2012,2,1,4,21,0,1,1,2,0.52,0.5,0.59,0.19399999999999998,26,195,221
11537,11538,30-04-2012,2,1,4,22,0,1,1,2,0.52,0.5,0.55,0.1642,11,123,134
11538,11539,30-04-2012,2,1,4,23,0,1,1,2,0.52,0.5,0.55,0.2239,10,50,60
11539,11540,01-05-2012,2,1,5,0,0,2,1,2,0.5,0.4848,0.59,0.19399999999999998,7,28,35
11540,11541,01-05-2012,2,1,5,1,0,2,1,2,0.5,0.4848,0.63,0.1343,0,21,21
11541,11542,01-05-2012,2,1,5,2,0,2,1,2,0.5,0.4848,0.72,0.0896,1,7,8
11542,11543,01-05-2012,2,1,5,3,0,2,1,2,0.5,0.4848,0.77,0.0,1,2,3
11543,11544,01-05-2012,2,1,5,4,0,2,1,2,0.52,0.5,0.72,0.0896,1,7,8
11544,11545,01-05-2012,2,1,5,5,0,2,1,2,0.52,0.5,0.72,0.0896,0,17,17
11545,11546,01-05-2012,2,1,5,6,0,2,1,3,0.52,0.5,0.77,0.1045,2,24,26
11546,11547,01-05-2012,2,1,5,7,0,2,1,2,0.5,0.4848,0.94,0.2537,8,161,169
11547,11548,01-05-2012,2,1,5,8,0,2,1,2,0.52,0.5,0.94,0.2836,19,538,557
11548,11549,01-05-2012,2,1,5,9,0,2,1,2,0.54,0.5152,0.88,0.19399999999999998,18,331,349
11549,11550,01-05-2012,2,1,5,10,0,2,1,1,0.62,0.5909,0.78,0.2537,30,144,174
11550,11551,01-05-2012,2,1,5,11,0,2,1,2,0.66,0.6212,0.65,0.2836,50,179,229
11551,11552,01-05-2012,2,1,5,12,0,2,1,2,0.7,0.6515,0.58,0.2239,41,228,269
11552,11553,01-05-2012,2,1,5,13,0,2,1,2,0.72,0.6667,0.51,0.2239,41,208,249
11553,11554,01-05-2012,2,1,5,14,0,2,1,2,0.74,0.6667,0.48,0.2537,37,167,204
11554,11555,01-05-2012,2,1,5,15,0,2,1,2,0.74,0.6667,0.45,0.2239,48,186,234
11555,11556,01-05-2012,2,1,5,16,0,2,1,1,0.74,0.6667,0.45,0.19399999999999998,41,313,354
11556,11557,01-05-2012,2,1,5,17,0,2,1,1,0.74,0.6667,0.48,0.0896,65,616,681
11557,11558,01-05-2012,2,1,5,18,0,2,1,1,0.7,0.6515,0.54,0.1343,81,662,743
11558,11559,01-05-2012,2,1,5,19,0,2,1,1,0.7,0.6515,0.54,0.1343,58,429,487
11559,11560,01-05-2012,2,1,5,20,0,2,1,1,0.66,0.6212,0.61,0.1642,36,299,335
11560,11561,01-05-2012,2,1,5,21,0,2,1,1,0.64,0.6061,0.65,0.1343,31,251,282
11561,11562,01-05-2012,2,1,5,22,0,2,1,1,0.64,0.6061,0.65,0.0,21,190,211
11562,11563,01-05-2012,2,1,5,23,0,2,1,1,0.6,0.5758,0.78,0.0,16,79,95
11563,11564,02-05-2012,2,1,5,0,0,3,1,1,0.6,0.5758,0.78,0.1045,4,43,47
11564,11565,02-05-2012,2,1,5,1,0,3,1,1,0.56,0.5303,0.83,0.0,8,7,15
11565,11566,02-05-2012,2,1,5,2,0,3,1,1,0.56,0.5303,0.83,0.0,7,9,16
11566,11567,02-05-2012,2,1,5,3,0,3,1,1,0.56,0.5303,0.83,0.0896,0,6,6
11567,11568,02-05-2012,2,1,5,4,0,3,1,1,0.54,0.5152,0.88,0.0,2,2,4
11568,11569,02-05-2012,2,1,5,5,0,3,1,1,0.54,0.5152,0.9,0.1343,2,31,33
11569,11570,02-05-2012,2,1,5,6,0,3,1,3,0.56,0.5303,0.84,0.0,3,117,120
11570,11571,02-05-2012,2,1,5,7,0,3,1,2,0.54,0.5152,0.88,0.19399999999999998,14,344,358
11571,11572,02-05-2012,2,1,5,8,0,3,1,2,0.56,0.5303,0.88,0.0,26,640,666
11572,11573,02-05-2012,2,1,5,9,0,3,1,2,0.56,0.5303,0.88,0.0,26,289,315
11573,11574,02-05-2012,2,1,5,10,0,3,1,2,0.58,0.5455,0.83,0.1045,28,147,175
11574,11575,02-05-2012,2,1,5,11,0,3,1,2,0.58,0.5455,0.81,0.1343,39,145,184
11575,11576,02-05-2012,2,1,5,12,0,3,1,2,0.58,0.5455,0.83,0.2239,35,210,245
11576,11577,02-05-2012,2,1,5,13,0,3,1,2,0.58,0.5455,0.78,0.19399999999999998,49,179,228
11577,11578,02-05-2012,2,1,5,14,0,3,1,1,0.62,0.6061,0.69,0.0896,51,189,240
11578,11579,02-05-2012,2,1,5,15,0,3,1,1,0.64,0.6061,0.65,0.19399999999999998,52,204,256
11579,11580,02-05-2012,2,1,5,16,0,3,1,1,0.64,0.6061,0.65,0.1642,54,313,367
11580,11581,02-05-2012,2,1,5,17,0,3,1,1,0.6,0.5909,0.73,0.2537,70,659,729
11581,11582,02-05-2012,2,1,5,18,0,3,1,1,0.56,0.5303,0.73,0.2239,43,770,813
11582,11583,02-05-2012,2,1,5,19,0,3,1,1,0.54,0.5152,0.77,0.2537,43,461,504
11583,11584,02-05-2012,2,1,5,20,0,3,1,1,0.52,0.5,0.77,0.2537,42,296,338
11584,11585,02-05-2012,2,1,5,21,0,3,1,1,0.52,0.5,0.77,0.2239,21,218,239
11585,11586,02-05-2012,2,1,5,22,0,3,1,1,0.5,0.4848,0.82,0.2239,27,146,173
11586,11587,02-05-2012,2,1,5,23,0,3,1,2,0.5,0.4848,0.77,0.2537,21,77,98
11587,11588,03-05-2012,2,1,5,0,0,4,1,2,0.48,0.4697,0.82,0.2239,15,75,90
11588,11589,03-05-2012,2,1,5,1,0,4,1,2,0.46,0.4545,0.88,0.1045,9,15,24
11589,11590,03-05-2012,2,1,5,2,0,4,1,2,0.46,0.4545,0.88,0.1343,4,13,17
11590,11591,03-05-2012,2,1,5,3,0,4,1,2,0.46,0.4545,0.88,0.0,2,4,6
11591,11592,03-05-2012,2,1,5,4,0,4,1,2,0.46,0.4545,0.88,0.2537,0,2,2
11592,11593,03-05-2012,2,1,5,5,0,4,1,2,0.46,0.4545,0.88,0.2537,1,20,21
11593,11594,03-05-2012,2,1,5,6,0,4,1,2,0.46,0.4545,0.88,0.1642,8,128,136
11594,11595,03-05-2012,2,1,5,7,0,4,1,3,0.44,0.4394,0.94,0.1045,8,376,384
11595,11596,03-05-2012,2,1,5,8,0,4,1,3,0.46,0.4545,0.88,0.19399999999999998,19,608,627
11596,11597,03-05-2012,2,1,5,9,0,4,1,2,0.48,0.4697,0.88,0.1045,25,279,304
11597,11598,03-05-2012,2,1,5,10,0,4,1,2,0.52,0.5,0.77,0.0,36,132,168
11598,11599,03-05-2012,2,1,5,11,0,4,1,1,0.54,0.5152,0.77,0.0,34,167,201
11599,11600,03-05-2012,2,1,5,12,0,4,1,1,0.56,0.5303,0.73,0.1343,64,237,301
11600,11601,03-05-2012,2,1,5,13,0,4,1,1,0.6,0.5909,0.69,0.19399999999999998,48,217,265
11601,11602,03-05-2012,2,1,5,14,0,4,1,1,0.64,0.6061,0.65,0.19399999999999998,33,171,204
11602,11603,03-05-2012,2,1,5,15,0,4,1,1,0.66,0.6212,0.61,0.19399999999999998,63,220,283
11603,11604,03-05-2012,2,1,5,16,0,4,1,1,0.68,0.6364,0.57,0.1642,45,325,370
11604,11605,03-05-2012,2,1,5,17,0,4,1,1,0.72,0.6667,0.54,0.1343,87,617,704
11605,11606,03-05-2012,2,1,5,18,0,4,1,1,0.72,0.6667,0.58,0.1343,64,642,706
11606,11607,03-05-2012,2,1,5,19,0,4,1,1,0.7,0.6515,0.61,0.19399999999999998,55,467,522
11607,11608,03-05-2012,2,1,5,20,0,4,1,1,0.64,0.6061,0.73,0.19399999999999998,52,368,420
11608,11609,03-05-2012,2,1,5,21,0,4,1,1,0.62,0.5909,0.78,0.1343,42,257,299
11609,11610,03-05-2012,2,1,5,22,0,4,1,1,0.62,0.5909,0.78,0.0,29,217,246
11610,11611,03-05-2012,2,1,5,23,0,4,1,1,0.6,0.5606,0.83,0.0,21,100,121
11611,11612,04-05-2012,2,1,5,0,0,5,1,1,0.6,0.5758,0.78,0.3284,19,70,89
11612,11613,04-05-2012,2,1,5,1,0,5,1,1,0.6,0.5758,0.78,0.1045,15,33,48
11613,11614,04-05-2012,2,1,5,2,0,5,1,1,0.58,0.5455,0.83,0.1343,0,11,11
11614,11615,04-05-2012,2,1,5,3,0,5,1,1,0.56,0.5303,0.88,0.2239,0,14,14
11615,11616,04-05-2012,2,1,5,4,0,5,1,1,0.56,0.5303,0.88,0.19399999999999998,0,4,4
11616,11617,04-05-2012,2,1,5,5,0,5,1,1,0.56,0.5303,0.88,0.19399999999999998,0,24,24
11617,11618,04-05-2012,2,1,5,6,0,5,1,1,0.54,0.5152,0.94,0.1045,8,127,135
11618,11619,04-05-2012,2,1,5,7,0,5,1,1,0.56,0.5303,0.88,0.0,9,347,356
11619,11620,04-05-2012,2,1,5,8,0,5,1,1,0.56,0.5303,0.88,0.0,34,584,618
11620,11621,04-05-2012,2,1,5,9,0,5,1,1,0.6,0.5758,0.78,0.0,32,262,294
11621,11622,04-05-2012,2,1,5,10,0,5,1,2,0.62,0.5909,0.73,0.1343,45,154,199
11622,11623,04-05-2012,2,1,5,11,0,5,1,2,0.7,0.6515,0.61,0.0,77,181,258
11623,11624,04-05-2012,2,1,5,12,0,5,1,3,0.62,0.5909,0.78,0.3582,46,125,171
11624,11625,04-05-2012,2,1,5,13,0,5,1,2,0.64,0.6061,0.73,0.0,71,207,278
11625,11626,04-05-2012,2,1,5,14,0,5,1,2,0.66,0.6212,0.74,0.2836,83,159,242
11626,11627,04-05-2012,2,1,5,15,0,5,1,2,0.72,0.6818,0.62,0.1045,103,240,343
