,nr,i1_legid,i1_rcs_p,i1_rcs_e,i1_dep_1_p,i1_dep_1_e,i1_dep_1_place,i1_rcf_1_p,i1_rcf_1_e,i1_rcf_1_place,i1_dep_2_p,i1_dep_2_e,i1_dep_2_place,i1_rcf_2_p,i1_rcf_2_e,i1_rcf_2_place,i1_dep_3_p,i1_dep_3_e,i1_dep_3_place,i1_rcf_3_p,i1_rcf_3_e,i1_rcf_3_place,i1_dlv_p,i1_dlv_e,i1_hops,i2_legid,i2_rcs_p,i2_rcs_e,i2_dep_1_p,i2_dep_1_e,i2_dep_1_place,i2_rcf_1_p,i2_rcf_1_e,i2_rcf_1_place,i2_dep_2_p,i2_dep_2_e,i2_dep_2_place,i2_rcf_2_p,i2_rcf_2_e,i2_rcf_2_place,i2_dep_3_p,i2_dep_3_e,i2_dep_3_place,i2_rcf_3_p,i2_rcf_3_e,i2_rcf_3_place,i2_dlv_p,i2_dlv_e,i2_hops,i3_legid,i3_rcs_p,i3_rcs_e,i3_dep_1_p,i3_dep_1_e,i3_dep_1_place,i3_rcf_1_p,i3_rcf_1_e,i3_rcf_1_place,i3_dep_2_p,i3_dep_2_e,i3_dep_2_place,i3_rcf_2_p,i3_rcf_2_e,i3_rcf_2_place,i3_dep_3_p,i3_dep_3_e,i3_dep_3_place,i3_rcf_3_p,i3_rcf_3_e,i3_rcf_3_place,i3_dlv_p,i3_dlv_e,i3_hops,o_legid,o_rcs_p,o_rcs_e,o_dep_1_p,o_dep_1_e,o_dep_1_place,o_rcf_1_p,o_rcf_1_e,o_rcf_1_place,o_dep_2_p,o_dep_2_e,o_dep_2_place,o_rcf_2_p,o_rcf_2_e,o_rcf_2_place,o_dep_3_p,o_dep_3_e,o_dep_3_place,o_rcf_3_p,o_rcf_3_e,o_rcf_3_place,o_dlv_p,o_dlv_e,o_hops,legs
2048,2049.0,9162.0,7599.0,7223.0,90.0,438.0,456.0,1035.0,812.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,65.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3685.0,1632.0,1482.0,90.0,224.0,700.0,805.0,366.0,123.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,2505.0,1.0,1.0
2049,2050.0,3761.0,1334.0,40.0,240.0,1476.0,815.0,620.0,597.0,216.0,?,?,?,?,?,?,?,?,?,?,?,?,6300.0,642.0,1.0,4100,1351,105,240,1433,815,620,576,216,?,?,?,?,?,?,?,?,?,?,?,?,6300,2281,1,3989,1413,1127,240,485,815,620,582,216,?,?,?,?,?,?,?,?,?,?,?,?,6300,3990,1,120.0,548.0,217.0,270.0,543.0,216.0,735.0,491.0,815.0,2705,2954,815,180,37,515,?,?,?,?,?,?,5280.0,1355.0,2.0,3.0
2050,2051.0,5099.0,2035.0,617.0,240.0,1621.0,299.0,825.0,726.0,128.0,215,327,128,1005,656,548,?,?,?,?,?,?,3960.0,1609.0,2.0,7190,732,573,120,219,520,1210,987,349,1000,1245,349,1431,1088,548,?,?,?,?,?,?,604,3225,2,5118,1255,992,150,408,391,95,73,128,1110,1097,128,710,645,548,?,?,?,?,?,?,4230,1646,2,4172.0,3051.0,2757.0,300.0,666.0,548.0,860.0,878.0,128.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,242.0,1.0,3.0
2051,2052.0,13404.0,170.0,128.0,150.0,151.0,485.0,150.0,218.0,128.0,?,?,?,?,?,?,?,?,?,?,?,?,4200.0,24.0,1.0,10222,2845,275,240,2749,798,740,749,815,1200,1192,815,215,252,128,?,?,?,?,?,?,4890,270,2,658,202,49,150,250,750,185,189,128,?,?,?,?,?,?,?,?,?,?,?,?,4200,977,1,10686.0,5853.0,5266.0,90.0,1123.0,128.0,1365.0,1226.0,700.0,890,523,700,605,199,698,?,?,?,?,?,?,3780.0,111.0,2.0,3.0
2052,2053.0,8238.0,1751.0,1581.0,90.0,248.0,413.0,860.0,528.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,536.0,1.0,11729,37992,36962,90,1060,815,1210,1018,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,136,1,5916,2087,1701,90,409,456,1060,815,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,141,1,12962.0,5026.0,4240.0,90.0,812.0,700.0,1195.0,769.0,426.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,70.0,1.0,3.0
2053,2054.0,10532.0,711.0,271.0,360.0,726.0,700.0,990.0,980.0,349.0,?,?,?,?,?,?,?,?,?,?,?,?,550.0,2934.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9064.0,2754.0,1443.0,420.0,1700.0,349.0,2557.0,1205.0,293.0,?,?,?,?,?,?,?,?,?,?,?,?,4333.0,1093.0,1.0,1.0
2054,2055.0,12838.0,2473.0,716.0,90.0,1815.0,128.0,1230.0,913.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,295.0,1.0,13031,2191,2021,90,211,671,820,408,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,147,1,12015,1513,1402,90,140,113,1105,745,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,1027,1,14347.0,1254.0,692.0,90.0,587.0,700.0,625.0,262.0,174.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,1588.0,1.0,3.0
2055,2056.0,3427.0,132.0,48.0,135.0,175.0,815.0,215.0,146.0,128.0,?,?,?,?,?,?,?,?,?,?,?,?,4890.0,5.0,1.0,10191,868,184,150,783,140,240,251,128,?,?,?,?,?,?,?,?,?,?,?,?,4230,3460,1,4538,5901,5531,240,582,548,920,627,128,?,?,?,?,?,?,?,?,?,?,?,?,3960,342,1,12121.0,4597.0,3392.0,90.0,1230.0,128.0,1480.0,1250.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,303.0,1.0,3.0
2056,2057.0,1849.0,3574.0,452.0,90.0,3247.0,308.0,1040.0,752.0,233.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,411.0,1.0,10998,197,106,240,274,815,195,117,233,?,?,?,?,?,?,?,?,?,?,?,?,5220,733,1,83,1095,1028,240,290,789,1050,886,128,770,384,128,150,491,233,?,?,?,?,?,?,3900,2691,2,6635.0,4751.0,481.0,90.0,4292.0,233.0,1420.0,1150.0,700.0,1195,1472,700,860,432,584,?,?,?,?,?,?,3780.0,91.0,2.0,3.0
2057,2058.0,3103.0,4406.0,4266.0,90.0,175.0,671.0,820.0,538.0,700.0,730,1008,700,805,559,206,?,?,?,?,?,?,3780.0,43740.0,2.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11245.0,566.0,469.0,180.0,231.0,206.0,865.0,627.0,815.0,1360,1586,815,665,649,431,?,?,?,?,?,?,5430.0,2779.0,2.0,1.0
2058,2059.0,12580.0,1565.0,1424.0,180.0,261.0,257.0,950.0,676.0,149.0,145,445,149,1050,1398,431,?,?,?,?,?,?,6960.0,7667.0,2.0,4674,856,81,240,958,815,640,635,431,?,?,?,?,?,?,?,?,?,?,?,?,5370,3173,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2211.0,3212.0,1849.0,90.0,1503.0,431.0,1780.0,1377.0,700.0,345,645,700,965,708,742,?,?,?,?,?,?,3780.0,410.0,2.0,2.0
2059,2060.0,6502.0,1051.0,422.0,90.0,659.0,700.0,845.0,484.0,628.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,443.0,1.0,277,1605,569,180,1176,349,840,690,149,425,555,149,680,529,628,?,?,?,?,?,?,5460,566,2,14403,11561,10817,240,954,128,860,759,628,?,?,?,?,?,?,?,?,?,?,?,?,3960,3534,1,9739.0,1307.0,557.0,300.0,1011.0,628.0,920.0,1118.0,128.0,1505,1406,128,1260,1011,571,?,?,?,?,?,?,3960.0,169.0,2.0,3.0
2060,2061.0,11867.0,2142.0,2057.0,180.0,292.0,671.0,880.0,138.0,299.0,?,?,?,?,?,?,?,?,?,?,?,?,6660.0,3324.0,1.0,8614,1410,1245,150,267,411,585,597,128,1530,1601,128,570,495,299,?,?,?,?,?,?,4230,3703,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14213.0,2449.0,2152.0,90.0,327.0,299.0,820.0,483.0,700.0,35,371,700,965,667,742,?,?,?,?,?,?,3780.0,1530.0,2.0,2.0
2061,2062.0,5296.0,979.0,109.0,150.0,966.0,610.0,190.0,177.0,128.0,?,?,?,?,?,?,?,?,?,?,?,?,4200.0,2701.0,1.0,10311,147,37,240,310,798,715,566,128,?,?,?,?,?,?,?,?,?,?,?,?,3960,1864,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12214.0,4144.0,2905.0,90.0,1271.0,128.0,1230.0,1019.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,15.0,1.0,2.0
2062,2063.0,11843.0,3203.0,2126.0,90.0,1124.0,128.0,1635.0,1402.0,700.0,305,537,700,585,163,257,?,?,?,?,?,?,3780.0,11510.0,2.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11447.0,1546.0,1225.0,90.0,351.0,257.0,575.0,307.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,95.0,1.0,1.0
2063,2064.0,10024.0,1338.0,189.0,240.0,1341.0,815.0,780.0,754.0,609.0,?,?,?,?,?,?,?,?,?,?,?,?,7680.0,791.0,1.0,9935,1360,294,240,1245,815,780,799,609,?,?,?,?,?,?,?,?,?,?,?,?,7680,3640,1,10029,1100,108,240,1171,815,780,862,609,?,?,?,?,?,?,?,?,?,?,?,?,7680,694,1,13826.0,8365.0,7454.0,300.0,1165.0,609.0,905.0,992.0,597.0,?,?,?,?,?,?,?,?,?,?,?,?,2760.0,1133.0,1.0,3.0
2064,2065.0,10314.0,4288.0,4135.0,240.0,372.0,798.0,695.0,497.0,128.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,481.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12811.0,27944.0,26552.0,90.0,1408.0,128.0,1635.0,1369.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,599.0,1.0,1.0
2065,2066.0,9944.0,1160.0,52.0,240.0,1296.0,815.0,780.0,684.0,609.0,?,?,?,?,?,?,?,?,?,?,?,?,7680.0,2298.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8006.0,1695.0,1550.0,300.0,396.0,609.0,700.0,538.0,485.0,?,?,?,?,?,?,?,?,?,?,?,?,1140.0,474.0,1.0,1.0
2066,2067.0,5384.0,463.0,118.0,90.0,396.0,431.0,1745.0,1416.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,119.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6595.0,739.0,429.0,90.0,349.0,700.0,1285.0,979.0,256.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,38.0,1.0,1.0
2067,2068.0,8324.0,298.0,50.0,165.0,395.0,815.0,910.0,656.0,413.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,152.0,1.0,14062,1445,1334,240,301,128,905,571,413,?,?,?,?,?,?,?,?,?,?,?,?,3960,282,1,2482,1067,358,90,740,700,850,509,413,?,?,?,?,?,?,?,?,?,?,?,?,3780,1215,1,5856.0,2512.0,1610.0,300.0,1162.0,413.0,970.0,787.0,128.0,455,636,128,385,230,485,?,?,?,?,?,?,3960.0,506.0,2.0,3.0
2068,2069.0,1043.0,2507.0,436.0,90.0,2162.0,527.0,1380.0,1138.0,700.0,85,268,700,795,362,671,?,?,?,?,?,?,3780.0,503.0,2.0,4154,994,42,240,1142,815,1020,907,671,?,?,?,?,?,?,?,?,?,?,?,?,4680,6,1,10264,761,229,150,633,721,125,122,128,545,569,128,720,755,671,?,?,?,?,?,?,4170,335,2,13118.0,643.0,468.0,90.0,205.0,671.0,820.0,479.0,700.0,30,380,700,695,242,561,?,?,?,?,?,?,3780.0,1531.0,2.0,3.0
2069,2070.0,2024.0,2647.0,2511.0,90.0,182.0,113.0,1130.0,739.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,602.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8947.0,2669.0,1568.0,90.0,1134.0,700.0,1195.0,762.0,426.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,60.0,1.0,1.0
2070,2071.0,3060.0,30364.0,29268.0,90.0,1119.0,742.0,965.0,533.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,735.0,1.0,6996,1501,1190,240,528,128,1045,795,700,?,?,?,?,?,?,?,?,?,?,?,?,3960,1115,1,9255,1151,167,90,1014,815,1220,1037,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,215,1,6159.0,894.0,281.0,90.0,643.0,700.0,625.0,210.0,174.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,17475.0,1.0,3.0
2071,2072.0,1426.0,8413.0,6778.0,420.0,1285.0,548.0,695.0,914.0,349.0,?,?,?,?,?,?,?,?,?,?,?,?,550.0,1403.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3346.0,326.0,126.0,180.0,320.0,349.0,830.0,686.0,149.0,?,?,?,?,?,?,?,?,?,?,?,?,6680.0,315.0,1.0,1.0
2072,2073.0,5525.0,936.0,1133.0,300.0,56.0,576.0,825.0,680.0,144.0,?,?,?,?,?,?,?,?,?,?,?,?,4080.0,292.0,1.0,11714,725,96,300,880,815,815,667,144,?,?,?,?,?,?,?,?,?,?,?,?,4080,2978,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2764.0,4536.0,4338.0,300.0,459.0,144.0,3520.0,137.0,502.0,?,?,?,?,?,?,?,?,?,?,?,?,1440.0,1846.0,1.0,2.0
2073,2074.0,10989.0,490.0,502.0,300.0,254.0,371.0,840.0,782.0,431.0,434,494,431,2191,505,256,?,?,?,?,?,?,2625.0,3159.0,2.0,13675,1615,1389,300,503,555,775,612,256,?,?,?,?,?,?,?,?,?,?,?,?,4020,253,1,7442,3129,2871,300,514,431,2071,527,256,?,?,?,?,?,?,?,?,?,?,?,?,2625,1639,1,3322.0,31578.0,30588.0,90.0,1020.0,256.0,1240.0,1021.0,700.0,595,816,700,924,615,538,?,?,?,?,?,?,3780.0,17.0,2.0,3.0
2074,2075.0,6384.0,1172.0,446.0,90.0,760.0,700.0,605.0,268.0,698.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,27569.0,1.0,10666,3071,2031,90,1325,128,1635,1379,700,380,409,700,605,196,698,?,?,?,?,?,?,3780,4378,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8300.0,4852.0,4337.0,90.0,540.0,698.0,600.0,442.0,700.0,1575,1832,700,1840,1322,308,?,?,?,?,?,?,3780.0,1556.0,2.0,2.0
2075,2076.0,11251.0,4791.0,3371.0,420.0,1802.0,341.0,1015.0,981.0,349.0,?,?,?,?,?,?,?,?,?,?,?,?,460.0,1331.0,1.0,6746,7864,1056,180,6931,484,695,1450,149,1355,610,149,585,521,349,?,?,?,?,?,?,6960,1426,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9498.0,1735.0,1375.0,150.0,476.0,349.0,1024.0,847.0,407.0,?,?,?,?,?,?,?,?,?,?,?,?,2766.0,10191.0,1.0,2.0
2076,2077.0,8740.0,117.0,2.0,240.0,325.0,128.0,930.0,734.0,671.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,111.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13180.0,2046.0,1811.0,90.0,261.0,671.0,820.0,448.0,700.0,130,505,700,625,205,174,?,?,?,?,?,?,3780.0,3876.0,2.0,1.0
2077,2078.0,11430.0,2727.0,2707.0,150.0,114.0,366.0,120.0,104.0,128.0,1245,1294,128,645,317,411,?,?,?,?,?,?,4230.0,6149.0,2.0,6717,1273,296,240,1194,128,915,284,411,?,?,?,?,?,?,?,?,?,?,?,?,3960,1607,1,7864,881,146,150,835,391,370,137,128,1345,1583,128,650,417,411,?,?,?,?,?,?,4230,1770,2,3879.0,9013.0,5543.0,180.0,3600.0,411.0,875.0,1113.0,317.0,?,?,?,?,?,?,?,?,?,?,?,?,660.0,518.0,1.0,3.0
2078,2079.0,3054.0,2267.0,2168.0,90.0,140.0,671.0,815.0,1148.0,700.0,1105,890,700,1850,1313,308,?,?,?,?,?,?,3780.0,1011.0,2.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8171.0,150.0,114.0,300.0,309.0,308.0,880.0,665.0,341.0,?,?,?,?,?,?,?,?,?,?,?,?,1620.0,240.0,1.0,1.0
2079,2080.0,6337.0,546.0,232.0,90.0,339.0,700.0,1285.0,969.0,256.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,2222.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11713.0,11354.0,10202.0,240.0,1355.0,256.0,760.0,382.0,178.0,?,?,?,?,?,?,?,?,?,?,?,?,3840.0,50.0,1.0,1.0
2080,2081.0,6501.0,2372.0,1776.0,90.0,629.0,700.0,535.0,160.0,468.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,219.0,1.0,2392,386,149,90,377,431,1780,1357,700,130,442,700,535,259,468,?,?,?,?,?,?,3780,56,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10193.0,448.0,526.0,150.0,24.0,468.0,965.0,1066.0,349.0,?,?,?,?,?,?,?,?,?,?,?,?,385.0,1005.0,1.0,2.0
2081,2082.0,12758.0,198.0,213.0,150.0,80.0,166.0,140.0,146.0,128.0,900,910,128,650,348,411,?,?,?,?,?,?,4230.0,6250.0,2.0,7381,1137,1084,150,161,366,130,1110,128,1230,279,128,650,338,411,?,?,?,?,?,?,4230,6205,2,935,2500,2675,660,57,556,1920,1216,128,1965,3105,128,915,288,411,?,?,?,?,?,?,3960,1556,2,6677.0,1968.0,1728.0,260.0,474.0,411.0,2210.0,2241.0,256.0,3280,3217,256,1460,2773,640,?,?,?,?,?,?,4200.0,6333.0,2.0,3.0
2082,2083.0,6759.0,1174.0,976.0,90.0,229.0,485.0,1240.0,919.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,35.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2375.0,1314.0,675.0,90.0,671.0,700.0,535.0,147.0,468.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,1380.0,1.0,1.0
2083,2084.0,10195.0,921.0,285.0,240.0,825.0,140.0,510.0,244.0,128.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,307.0,1.0,9816,888,35,300,1162,628,920,706,128,?,?,?,?,?,?,?,?,?,?,?,?,3960,1280,1,10204,2557,1582,90,1009,187,1190,977,128,?,?,?,?,?,?,?,?,?,?,?,?,3780,825,1,7004.0,84.0,72.0,240.0,209.0,128.0,960.0,700.0,597.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,124.0,1.0,3.0
2084,2085.0,3285.0,160.0,117.0,150.0,124.0,398.0,120.0,182.0,134.0,?,?,?,?,?,?,?,?,?,?,?,?,2850.0,251.0,1.0,9747,200,102,180,213,485,210,211,134,?,?,?,?,?,?,?,?,?,?,?,?,3275,120,1,10292,324,259,180,183,485,205,194,134,?,?,?,?,?,?,?,?,?,?,?,?,2850,935,1,948.0,614.0,203.0,240.0,658.0,134.0,490.0,345.0,128.0,1295,1397,128,780,601,579,?,?,?,?,?,?,3960.0,8029.0,2.0,3.0
2085,2086.0,11367.0,2174.0,1451.0,240.0,923.0,398.0,400.0,206.0,233.0,?,?,?,?,?,?,?,?,?,?,?,?,9700.0,183.0,1.0,4781,141,65,240,279,815,190,154,233,?,?,?,?,?,?,?,?,?,?,?,?,5220,6315,1,8,3743,2772,300,1231,789,1050,1080,128,350,224,128,510,315,233,?,?,?,?,?,?,3960,244,2,11832.0,3144.0,345.0,240.0,1321.0,233.0,1590.0,223.0,128.0,3595,8090,128,960,599,667,?,?,?,?,?,?,3960.0,2873.0,2.0,3.0
2086,2087.0,4160.0,253.0,57.0,240.0,386.0,815.0,215.0,142.0,128.0,?,?,?,?,?,?,?,?,?,?,?,?,4890.0,864.0,1.0,12612,189,169,150,116,166,170,126,128,?,?,?,?,?,?,?,?,?,?,?,?,4200,845,1,5683,2510,1637,300,1137,413,970,857,128,?,?,?,?,?,?,?,?,?,?,?,?,3960,877,1,12738.0,1350.0,546.0,90.0,850.0,128.0,1230.0,946.0,700.0,605,889,700,890,636,108,?,?,?,?,?,?,3840.0,2754.0,2.0,3.0
2087,2088.0,9707.0,25575.0,24840.0,90.0,941.0,527.0,1385.0,1056.0,700.0,600,749,700,800,358,671,?,?,?,?,?,?,3780.0,1451.0,2.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3096.0,3174.0,3048.0,90.0,170.0,671.0,820.0,569.0,700.0,730,1013,700,805,514,206,?,?,?,?,?,?,3780.0,46620.0,2.0,1.0
2088,2089.0,6021.0,1459.0,597.0,300.0,1126.0,413.0,970.0,834.0,128.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,1087.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8898.0,341.0,206.0,240.0,328.0,128.0,1045.0,811.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,637.0,1.0,1.0
2089,2090.0,12802.0,37506.0,37007.0,90.0,800.0,128.0,1430.0,1340.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,2.0,1.0,1166,1806,1585,90,245,456,880,536,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,45,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13154.0,4324.0,3675.0,90.0,678.0,700.0,1240.0,849.0,281.0,?,?,?,?,?,?,?,?,?,?,?,?,3840.0,3315.0,1.0,2.0
2090,2091.0,10591.0,395.0,130.0,360.0,567.0,700.0,1125.0,1088.0,481.0,425,458,481,120,166,349,?,?,?,?,?,?,550.0,4486.0,2.0,9468,75,137,300,183,468,965,981,349,?,?,?,?,?,?,?,?,?,?,?,?,550,165,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1052.0,2112.0,1297.0,90.0,838.0,349.0,1215.0,887.0,700.0,1110,1448,700,1070,653,262,?,?,?,?,?,?,3780.0,17.0,2.0,2.0
2091,2092.0,9389.0,6908.0,6077.0,90.0,977.0,456.0,880.0,528.0,700.0,110,365,700,2315,1464,411,?,?,?,?,?,?,3420.0,4533.0,2.0,10092,11703,7191,240,4894,256,1335,941,411,?,?,?,?,?,?,?,?,?,?,?,?,780,3233,1,8453,842,186,150,759,101,130,654,128,1535,1042,128,645,361,411,?,?,?,?,?,?,4230,7269,2,1459.0,1387.0,1309.0,240.0,297.0,411.0,855.0,893.0,128.0,340,220,128,2820,2406,727,?,?,?,?,?,?,3960.0,4592.0,2.0,3.0
2092,2093.0,10245.0,1539.0,1149.0,240.0,570.0,798.0,800.0,706.0,815.0,1290,1385,815,385,104,770,?,?,?,?,?,?,5400.0,261.0,2.0,5369,877,22,150,955,128,110,108,770,?,?,?,?,?,?,?,?,?,?,?,?,4230,448,1,288,3780,3046,240,924,456,1030,772,128,815,1085,128,2655,2684,770,?,?,?,?,?,?,1680,252,2,5167.0,158.0,148.0,180.0,127.0,770.0,265.0,185.0,815.0,1350,1444,815,830,799,174,?,?,?,?,?,?,5400.0,1383.0,2.0,3.0
2093,2094.0,3669.0,1984.0,1681.0,90.0,337.0,413.0,885.0,653.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,759.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2454.0,2593.0,1796.0,90.0,827.0,700.0,705.0,317.0,403.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,2504.0,1.0,1.0
2094,2095.0,3074.0,1579.0,1477.0,90.0,131.0,671.0,820.0,542.0,700.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,210.0,1.0,11726,23210,22209,90,1031,815,1210,1031,700,?,?,?,?,?,?,?,?,?,?,?,?,3780,66,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7583.0,655.0,406.0,300.0,504.0,700.0,1070.0,917.0,128.0,1040,1128,128,390,270,678,?,?,?,?,?,?,3960.0,220.0,2.0,2.0
2095,2096.0,11416.0,812.0,19.0,240.0,991.0,128.0,810.0,654.0,609.0,?,?,?,?,?,?,?,?,?,?,?,?,3960.0,240.0,1.0,9769,319,364,240,135,366,660,380,281,345,627,281,710,556,609,?,?,?,?,?,?,4080,2772,2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3870.0,7992.0,4220.0,90.0,3876.0,609.0,1610.0,1301.0,206.0,?,?,?,?,?,?,?,?,?,?,?,?,3780.0,18840.0,1.0,2.0
