,AGE,GENDER,DOMAIN,PhD,YEARSEXP,UNIVERSITY,UOC_POSITION,OTHER_POSITION,OTHERSTATUS,USERWIKI,PU1,PU2,PU3,PEU1,PEU2,PEU3,ENJ1,ENJ2,Qu1,Qu2,Qu3,Qu4,Qu5,Vis1,Vis2,Vis3,Im1,Im2,Im3,SA1,SA2,SA3,Use1,Use2,Use3,Use4,Use5,Pf1,Pf2,Pf3,JR1,JR2,BI1,BI2,Inc1,Inc2,Inc3,Inc4,Exp1,Exp2,Exp3,Exp4,Exp5
759,47,1,1,0,15,1,6,2,?,0,3,3,4,4,4,3,4,4,3,4,4,3,4,4,3,3,3,4,4,4,4,4,2,2,4,4,4,1,1,1,4,4,4,4,4,4,4,4,3,4,4,1,4
760,28,1,3,0,3,1,6,2,?,1,4,4,3,3,4,4,4,3,3,3,3,4,4,4,4,4,3,3,3,5,5,5,5,4,3,3,?,4,2,3,5,5,5,?,5,4,5,4,4,4,2,4,3
761,37,1,1,0,2,1,6,2,?,0,2,2,5,5,5,2,3,?,5,4,4,?,4,2,4,?,2,4,3,3,5,5,1,1,1,1,?,1,1,1,5,4,2,2,4,4,4,3,1,1,5,1,4
762,35,1,6,0,5,1,6,2,?,0,4,4,4,4,4,3,4,4,3,4,3,4,4,3,3,3,4,3,3,4,4,4,3,3,4,4,3,2,4,2,4,4,4,4,4,3,3,3,3,3,2,2,3
763,47,1,6,0,3,1,6,1,6,0,3,2,3,4,4,3,2,3,3,3,2,2,3,3,3,2,2,4,3,4,4,4,2,2,2,2,3,2,2,3,3,2,2,2,3,3,2,2,2,3,3,1,3
764,35,1,1,0,2,1,6,2,?,0,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,5,5,3,3,5,5,5,3,1,5,5,5,5,5,3,3,3,5,5,5,5,3,3,5,5,5,1,5
765,44,1,3,0,15,1,6,2,?,0,2,2,2,4,2,2,1,2,1,1,1,5,1,2,2,1,2,2,2,3,1,4,1,1,1,1,4,1,1,1,5,3,3,3,5,5,5,5,1,3,3,1,1
766,35,1,6,0,2,1,6,2,?,0,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,2,2,3,3,4,4,5,2,2,3,3,4,4,4,3,3,3,3,4,5,3,3,?,3,3,3,2,2
767,27,1,1,1,1,1,6,1,6,0,2,2,4,3,3,?,2,3,2,2,2,2,2,2,3,2,2,4,4,4,3,3,2,1,2,3,3,2,2,4,3,2,2,2,2,2,3,3,4,4,4,1,2
768,54,1,3,0,2,1,6,2,?,0,3,2,3,4,4,3,4,4,2,3,2,3,3,3,3,3,2,3,4,4,4,4,3,1,4,4,3,2,2,2,5,4,3,3,3,3,4,3,4,4,4,2,3
769,39,1,6,0,1,1,6,2,?,0,5,5,5,5,5,3,5,5,3,4,4,3,4,3,3,2,3,3,3,5,5,5,1,1,3,3,5,2,3,2,4,4,4,4,5,5,5,3,4,4,4,1,1
770,30,1,6,0,2,1,6,2,?,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4
771,42,1,5,1,13,1,6,1,7,0,2,1,2,5,4,?,4,3,3,2,3,5,2,?,?,1,2,4,2,4,4,3,1,1,1,1,2,1,3,1,5,5,2,2,?,?,?,?,4,4,4,1,1
772,35,1,6,1,3,1,6,1,5,0,4,4,4,5,5,3,4,4,4,4,4,3,3,3,3,1,3,5,3,5,5,5,2,1,1,1,4,1,2,2,5,5,3,3,5,4,4,4,2,2,5,1,1
773,36,1,3,0,1,1,6,2,?,0,4,3,3,5,4,3,5,5,3,3,2,4,3,4,3,2,2,3,3,5,5,5,2,1,3,3,4,1,2,1,5,5,3,3,4,5,5,4,2,4,4,1,2
774,32,1,6,0,10,1,6,1,4,0,4,3,3,5,3,3,4,3,3,3,?,5,3,3,?,1,2,5,3,5,3,4,1,3,1,1,5,3,4,3,3,3,3,2,3,1,3,1,1,3,4,2,2
775,48,1,3,0,1,1,6,2,?,0,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2,2,3,3,4,2,2,2,5,5,5,5,4,4,4,4,2,2,2,3,2
776,30,1,6,0,4,1,6,1,7,1,2,2,2,4,4,2,3,3,3,3,2,2,2,2,2,2,2,2,2,5,5,5,2,1,2,2,3,2,?,3,3,2,3,3,5,5,5,5,4,3,4,2,3
777,35,1,2,0,10,1,6,2,?,0,4,4,4,4,4,3,5,2,4,4,4,2,4,4,3,2,3,4,4,2,4,4,3,4,4,4,4,4,5,1,5,4,4,4,5,2,4,5,3,4,5,1,5
778,47,1,1,0,9,1,6,1,7,0,3,3,3,5,4,?,4,4,3,3,3,3,2,?,?,1,2,2,2,5,5,5,1,1,3,3,3,1,1,?,5,5,3,3,5,5,5,5,2,2,2,1,1
779,44,1,4,0,?,1,6,2,?,0,5,4,5,5,4,4,5,5,4,4,3,3,3,3,4,2,4,3,3,5,5,5,3,3,3,3,3,4,5,4,5,?,3,3,5,3,5,4,3,3,2,3,3
780,31,1,1,1,4,1,6,2,?,0,3,3,3,5,5,3,4,4,2,?,3,3,3,3,3,1,2,3,3,3,3,5,1,1,2,1,3,1,1,2,4,4,2,2,3,2,2,2,2,3,3,1,3
781,43,1,5,0,10,1,6,1,7,0,2,2,4,5,5,3,5,4,4,4,4,4,4,3,3,1,3,4,4,5,5,5,2,2,4,4,4,1,1,1,3,3,4,3,4,3,3,2,1,4,4,1,1
782,41,1,6,1,3,1,6,1,7,0,2,2,2,4,4,3,3,3,3,3,2,3,3,3,3,1,3,3,4,4,4,4,2,2,2,2,2,2,4,2,4,4,3,3,4,4,4,4,2,2,2,1,2
783,38,1,1,0,1,1,6,2,?,0,2,2,3,5,5,3,3,3,3,3,3,3,2,?,?,1,1,4,2,5,5,5,2,1,1,1,2,1,3,1,5,5,2,2,4,3,4,4,2,2,2,1,4
784,40,1,1,1,9,1,6,1,2,0,3,3,4,5,5,3,3,4,3,3,3,3,3,3,3,2,2,3,3,5,5,5,3,3,3,3,4,1,3,3,3,3,4,4,5,5,3,5,3,3,3,1,1
785,27,1,6,0,4,1,6,1,7,0,1,1,1,5,5,5,1,5,3,2,3,2,4,1,5,1,1,4,1,5,5,5,3,1,1,1,1,3,4,3,5,5,1,1,4,3,4,2,3,3,3,1,1
786,49,1,1,0,0,1,6,1,3,0,2,2,3,4,3,3,2,3,2,2,2,2,2,2,2,1,2,2,2,5,5,5,1,1,2,2,3,1,3,3,3,3,2,2,3,4,5,5,2,2,2,2,2
787,23,1,1,0,?,1,6,2,?,0,2,2,2,4,4,3,4,3,3,4,3,4,2,2,3,1,2,3,2,5,3,5,1,1,1,2,2,1,3,1,3,3,2,2,5,5,5,5,2,2,4,1,1
788,40,1,5,0,1,1,6,2,?,0,3,3,3,4,3,3,4,?,4,4,4,2,3,3,3,2,3,4,3,3,4,4,1,1,3,3,3,1,3,1,?,?,3,4,4,4,3,3,3,3,3,1,2
789,63,1,6,1,36,1,6,1,2,0,4,4,4,4,4,3,4,4,4,4,3,2,3,3,3,3,3,3,3,4,4,4,1,1,4,4,4,1,2,1,3,3,3,3,3,3,3,3,3,3,4,1,1
790,56,1,3,1,16,1,6,2,?,0,2,2,3,4,2,3,4,4,2,2,2,4,2,3,3,2,2,4,3,4,4,4,2,1,2,2,?,1,3,1,5,4,3,3,4,3,4,4,4,4,4,1,1
791,60,1,3,0,4,1,6,2,?,?,2,2,2,5,2,2,5,3,1,1,1,5,1,?,?,2,?,?,2,?,3,3,?,?,2,2,3,2,2,2,?,?,?,?,?,?,?,?,?,?,?,?,?
792,50,1,6,1,19,1,6,1,2,1,2,3,3,2,4,2,3,2,2,2,2,4,2,2,2,1,2,2,3,4,4,4,2,1,2,1,5,2,2,3,5,4,1,2,4,4,4,4,1,3,2,1,3
793,43,1,1,0,20,1,6,2,?,0,3,3,3,5,5,4,5,4,3,4,3,4,3,3,5,1,1,3,3,5,5,5,1,1,1,1,3,3,4,3,4,3,3,2,?,3,3,4,4,?,4,1,3
794,51,1,1,0,19,1,6,2,?,0,2,2,2,4,3,4,2,2,2,3,2,2,1,1,3,1,3,3,2,3,3,3,1,1,1,1,2,1,4,3,?,?,?,?,?,?,?,?,2,3,1,1,2
795,62,1,3,0,15,1,6,2,?,0,2,5,4,5,5,4,3,3,4,3,3,3,4,3,3,3,?,3,3,4,3,?,3,2,4,2,4,1,2,1,3,?,3,4,3,2,3,1,4,3,2,1,2
796,46,1,1,1,21,1,6,1,2,0,3,4,5,4,5,?,5,5,4,4,4,1,4,?,?,4,1,1,3,5,5,5,4,1,5,3,5,3,2,4,4,4,4,5,4,4,5,5,5,4,4,1,1
797,49,1,1,1,23,1,6,1,2,0,3,3,3,5,5,?,4,4,3,3,3,2,3,3,?,1,1,3,5,5,3,5,2,3,4,4,4,4,4,4,2,3,4,3,4,4,4,4,4,4,4,1,2
798,42,1,5,0,19,1,6,2,?,1,2,2,3,4,3,2,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,?,2,2,3,3,3,2,2,2,4,3,3,3,3,2,3,2,2,2,4,1,2
799,45,1,3,1,20,1,6,1,2,0,2,2,2,4,2,1,2,2,3,3,3,2,2,2,1,1,2,2,2,2,?,2,1,1,1,1,2,1,1,1,3,3,2,2,2,2,2,2,2,3,4,1,1
800,41,0,2,1,3,2,?,?,7,0,3,3,4,4,3,3,4,4,4,4,3,4,4,3,3,4,4,4,2,4,4,4,3,2,4,4,4,2,3,2,4,4,4,4,4,4,4,2,4,4,4,2,2
801,52,0,6,1,30,2,?,?,1,0,3,2,3,4,4,2,4,4,4,3,3,2,3,2,3,1,2,4,3,4,4,5,1,1,4,3,1,1,4,2,4,2,2,1,1,2,2,2,1,3,4,1,1
802,43,1,6,0,17,2,?,?,6,0,4,3,3,3,4,4,3,4,3,3,3,3,4,3,4,2,2,4,2,5,5,5,3,2,3,2,4,3,4,4,5,3,3,3,3,2,2,4,4,4,4,2,4
803,62,0,2,1,22,2,?,?,6,0,2,3,3,3,4,4,5,5,4,4,3,3,4,3,?,1,1,1,2,5,5,5,1,2,5,3,5,1,2,?,4,1,5,5,4,1,4,4,2,4,3,1,1
804,44,1,1,1,20,2,?,?,2,0,3,3,3,4,4,?,4,4,3,3,3,3,3,3,3,1,2,2,2,3,4,3,?,1,3,3,3,1,2,3,2,2,3,3,5,4,5,4,3,3,3,1,1
805,41,1,1,1,11,2,?,?,4,0,4,4,3,5,5,5,5,5,4,4,4,5,3,3,4,3,3,3,4,5,5,5,3,3,3,3,4,3,4,5,5,3,3,3,3,3,3,3,3,4,4,1,1
806,37,1,4,1,6,2,?,?,4,0,4,4,5,5,5,3,4,5,4,5,4,1,4,?,5,3,5,5,5,5,4,5,4,1,1,1,5,2,3,3,3,3,3,5,4,4,4,4,5,5,5,2,1
807,46,1,1,1,20,2,?,?,2,0,3,3,4,4,4,?,?,4,2,2,3,4,2,?,?,1,2,3,3,4,5,5,1,2,2,2,3,1,3,4,4,4,2,2,4,3,4,4,2,3,3,1,3
808,43,0,3,1,15,2,?,?,2,0,3,2,3,5,4,3,4,4,3,3,2,5,3,2,3,1,2,5,4,5,5,5,1,1,2,2,3,1,1,1,5,5,2,2,3,3,3,2,2,4,4,1,4
809,28,0,4,1,1,2,?,?,4,0,4,4,3,5,5,5,4,3,3,3,4,4,4,3,3,1,2,3,4,4,5,4,3,3,1,1,3,2,4,5,4,2,3,3,3,1,1,1,3,3,3,3,3
810,25,0,1,0,1,2,?,?,6,0,3,3,3,5,4,3,4,4,4,3,3,4,4,3,3,1,2,4,3,5,5,4,1,1,3,3,4,2,4,3,4,3,3,3,4,4,4,4,1,4,4,1,1
811,29,1,4,0,2,2,?,?,6,0,4,5,3,5,5,?,5,4,4,4,3,3,3,2,?,1,1,4,2,5,5,5,2,1,3,2,4,1,3,3,4,4,2,2,2,4,4,2,4,5,4,1,1
812,61,0,3,1,37,2,?,?,2,0,3,4,4,5,5,?,4,4,3,4,3,4,3,3,?,1,2,4,3,5,5,5,1,1,1,1,4,1,1,1,4,2,1,1,1,1,1,1,1,3,3,1,1
813,65,0,6,1,43,2,?,?,?,1,3,4,5,5,4,5,5,5,4,4,4,2,4,4,4,1,5,5,5,4,5,5,1,1,4,4,5,4,?,4,5,1,4,2,1,1,?,5,4,4,4,1,4
814,53,0,3,1,12,2,?,?,7,0,3,2,3,4,3,3,3,3,2,3,2,5,3,3,3,1,1,3,1,4,2,5,1,1,1,1,2,3,4,2,4,3,2,2,2,4,4,4,1,1,1,1,1
815,49,0,1,1,18,2,?,?,4,0,3,3,4,5,4,3,4,4,3,3,2,3,3,3,2,3,2,2,3,2,4,4,2,1,4,4,4,1,1,1,2,1,3,4,3,3,3,1,4,4,4,1,1
816,35,1,6,1,8,2,?,?,4,0,1,1,2,5,3,?,4,3,3,3,3,3,3,1,2,1,1,2,1,3,5,4,1,1,1,1,1,4,4,3,2,3,1,1,3,3,1,2,2,3,2,1,2
817,35,0,6,0,7,2,?,?,7,0,4,1,5,5,4,3,5,4,4,5,4,2,5,2,3,1,2,1,4,5,2,4,3,1,1,1,4,3,4,5,1,1,2,1,3,1,1,5,5,5,5,1,5
818,44,0,2,0,3,2,?,?,7,0,4,4,4,5,5,4,4,4,4,4,4,3,4,4,3,3,3,3,3,5,4,5,4,4,4,3,5,4,5,3,?,2,5,5,5,5,5,5,4,4,4,3,4
819,31,1,6,1,7,2,?,?,7,0,2,2,2,5,5,4,4,5,4,4,3,4,4,?,2,1,1,2,?,4,4,5,1,1,2,?,3,1,3,4,3,1,2,2,4,4,4,1,3,3,4,2,2
820,37,1,4,1,5,2,?,?,7,0,2,3,4,5,5,5,4,4,4,4,4,2,4,3,3,2,4,5,4,5,3,4,3,1,3,3,4,1,5,2,4,3,3,4,4,4,4,3,4,4,5,1,1
821,31,1,5,0,4,2,?,?,6,0,3,3,1,5,4,3,4,4,3,4,4,3,1,3,3,1,1,1,2,3,4,4,1,1,1,2,1,1,3,1,4,5,2,1,3,3,3,3,1,2,4,1,1
822,60,0,2,1,35,2,?,?,1,0,4,5,5,5,5,4,5,4,4,4,3,1,2,?,?,5,2,4,3,4,2,4,4,1,4,5,5,1,1,3,4,?,5,5,?,?,?,?,5,5,5,2,1
823,33,1,6,1,5,2,?,?,4,0,4,2,3,3,5,4,2,5,2,5,3,4,3,4,2,1,3,2,3,5,5,5,1,2,2,4,3,4,4,4,3,3,3,3,3,3,3,3,?,4,1,1,?
824,48,0,6,1,19,2,?,?,1,0,3,2,3,4,4,3,4,1,3,3,3,5,2,1,3,1,1,4,4,4,3,5,1,1,2,2,2,2,2,2,4,4,1,2,5,3,5,4,3,3,4,1,1
825,46,0,2,1,15,2,?,?,2,0,3,3,5,5,4,3,4,4,3,3,3,4,3,?,4,3,3,2,3,4,3,4,2,2,4,2,4,2,2,1,2,?,3,3,2,2,2,2,3,5,5,1,1
826,53,0,5,1,26,2,?,?,1,0,2,3,3,4,4,2,5,5,4,4,3,5,2,2,3,1,2,4,4,5,4,5,1,1,2,2,3,1,1,2,4,4,2,2,?,3,4,2,2,4,4,1,2
827,47,0,6,0,20,2,?,?,7,0,5,4,5,5,5,4,3,5,4,4,3,3,4,4,3,3,4,4,5,5,5,5,4,4,5,5,5,4,5,3,4,3,5,5,4,4,3,4,4,4,5,1,4
828,31,0,6,1,1,2,?,?,?,1,4,5,4,5,5,5,5,5,5,5,5,1,5,5,4,5,2,2,3,4,4,5,4,4,5,5,3,1,3,1,4,2,5,5,5,5,5,5,5,5,5,2,5
829,36,0,4,1,10,2,?,?,2,0,4,4,5,5,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,5,4,5,4,2,4,4,4,1,2,2,4,4,4,4,4,4,3,3,4,5,5,1,2
830,25,1,1,0,3,2,?,?,?,0,3,3,3,5,5,3,4,5,3,2,3,4,2,1,2,1,2,2,3,4,3,5,1,1,2,4,4,1,2,2,3,3,2,2,1,4,2,2,3,4,3,1,1
831,24,1,6,0,2,2,?,?,7,0,3,3,3,5,5,5,3,2,3,4,4,3,3,4,2,1,1,2,2,3,4,4,3,3,1,1,3,1,3,1,3,3,3,2,4,2,2,4,2,3,3,1,1
832,45,0,1,1,18,2,?,?,7,0,3,3,3,3,3,3,2,3,3,3,2,5,3,3,3,1,3,3,3,3,3,5,1,1,1,1,3,3,3,1,3,2,2,2,3,3,3,3,2,3,3,1,3
833,33,1,1,1,3,2,?,?,7,0,2,2,3,4,4,?,3,3,3,4,3,3,3,3,?,1,2,2,3,4,5,5,2,1,3,3,2,1,2,1,3,2,2,2,3,3,4,4,2,4,4,1,1
834,54,1,6,1,30,2,?,?,1,0,3,3,3,4,4,5,3,3,2,2,2,2,3,3,4,1,2,4,3,3,4,5,1,1,1,1,3,1,1,3,5,3,2,2,2,1,2,2,2,2,1,1,2
835,29,0,4,0,5,2,?,?,?,0,4,4,5,5,5,4,4,4,5,5,5,3,5,2,2,2,3,4,4,5,5,5,4,2,4,4,5,3,4,3,3,2,4,4,4,4,4,5,5,5,5,4,5
836,62,0,6,1,37,2,?,?,2,0,5,5,5,4,4,3,5,3,4,4,4,5,4,3,3,2,3,3,3,4,4,5,2,3,4,3,5,1,2,1,3,1,3,3,5,5,5,5,4,5,5,1,3
837,29,0,4,0,1,2,?,?,5,0,3,3,4,5,4,3,4,3,3,3,2,3,2,2,3,5,2,4,4,5,5,5,1,3,4,4,3,2,3,2,2,3,4,4,4,5,4,4,3,4,4,1,2
838,28,0,3,1,4,2,?,?,7,0,2,2,3,5,3,4,5,5,4,4,2,4,3,3,3,1,3,4,3,5,5,4,3,1,3,3,3,4,2,4,4,3,2,2,3,5,4,3,3,5,5,3,1
839,58,0,3,1,31,2,?,?,7,0,3,4,3,4,3,2,4,4,2,3,3,4,3,3,3,2,2,3,3,2,3,4,2,1,3,3,3,1,1,1,4,3,3,3,4,4,4,4,2,2,2,1,1
840,62,1,6,1,22,2,?,?,2,1,4,3,4,5,5,3,4,4,4,4,4,2,4,3,3,2,3,4,4,4,4,4,1,1,2,2,4,1,1,1,4,3,3,3,4,4,4,4,4,3,4,1,1
841,37,1,2,1,15,2,?,?,2,0,4,3,4,4,5,3,4,4,2,3,3,4,3,2,2,1,2,3,2,3,?,5,1,1,1,1,3,1,1,1,2,2,2,2,3,3,4,4,3,3,1,1,1
842,60,1,3,1,20,2,?,?,2,0,3,3,3,5,5,4,4,4,3,3,3,4,3,3,4,1,3,4,4,4,4,4,2,1,2,2,4,1,1,1,2,1,2,4,3,3,2,1,1,4,4,1,1
843,45,0,6,1,25,2,?,?,2,1,5,5,5,5,5,5,5,5,5,5,4,2,4,?,?,4,?,5,?,5,5,5,4,2,3,3,5,1,2,4,1,1,3,3,1,2,4,4,5,5,5,2,1
844,45,1,5,1,20,2,?,?,4,0,4,2,3,5,4,3,4,4,4,4,3,2,4,3,3,3,2,4,4,4,4,4,2,2,3,3,3,1,1,4,2,3,3,4,4,4,5,4,3,4,3,1,1
845,36,0,5,1,14,2,?,?,2,0,4,4,4,5,4,5,4,4,4,4,3,5,4,2,2,1,3,4,3,5,5,5,1,2,5,2,4,3,1,1,3,1,4,4,3,3,1,1,3,5,5,4,4
846,38,0,6,1,15,2,?,?,2,0,4,4,3,4,4,?,5,5,4,4,3,5,4,1,?,1,3,4,2,5,5,5,2,1,2,2,5,3,3,5,2,1,1,2,2,1,2,3,3,4,5,1,1
847,30,1,6,0,5,2,?,?,7,0,2,2,2,5,5,?,2,2,2,3,4,1,2,2,?,1,3,5,3,5,5,5,1,1,1,1,2,1,2,2,4,?,2,2,2,2,2,2,2,2,2,1,1
848,45,0,6,0,15,2,?,?,7,0,3,3,4,4,4,2,4,4,4,4,4,2,3,3,3,2,3,2,3,4,5,5,2,2,2,2,4,3,4,2,3,3,2,2,2,2,2,2,4,4,4,2,2
849,28,1,3,0,1,2,?,?,7,0,4,4,3,5,5,3,5,5,3,4,3,3,3,3,3,3,2,2,2,4,5,5,1,3,4,4,4,2,2,3,3,3,4,4,4,4,4,4,3,4,4,1,3
850,45,1,6,1,11,2,?,?,2,0,5,5,5,5,5,3,5,5,5,5,5,1,5,3,3,1,3,2,3,5,5,5,5,2,5,4,5,2,1,5,3,1,3,3,5,5,5,5,5,5,5,2,5
851,48,1,6,1,5,2,?,?,6,0,3,3,3,5,4,3,5,2,3,4,1,4,2,3,3,1,1,5,3,5,5,5,2,2,2,2,4,1,2,2,2,2,2,2,4,4,3,4,4,5,4,1,1
852,48,0,4,0,24,2,?,?,7,0,1,4,4,5,4,4,2,5,4,4,3,4,5,5,5,2,4,5,4,5,5,5,4,1,4,4,4,1,1,3,5,4,4,4,5,3,5,5,5,5,5,2,5
853,26,1,6,0,1,2,?,?,5,0,1,2,3,5,4,3,4,5,3,4,2,5,3,2,2,1,2,3,2,4,4,4,2,1,2,2,2,1,3,3,3,3,2,2,5,4,3,5,2,4,5,1,1
854,48,1,1,1,22,2,?,?,2,0,3,3,3,5,5,4,2,3,3,4,3,2,3,2,4,1,1,3,1,3,4,5,2,1,1,1,2,1,4,2,3,4,2,3,4,1,2,3,3,4,4,1,1
855,37,0,2,0,12,2,?,?,7,?,5,5,5,4,4,3,5,5,3,4,4,4,5,1,2,1,5,5,5,5,5,5,3,4,5,5,5,5,5,5,3,1,5,5,2,2,1,1,4,5,5,4,5
856,51,0,6,1,25,2,?,?,2,1,3,3,4,4,3,2,3,3,4,5,2,3,3,4,5,2,1,2,1,5,5,5,3,1,5,4,5,1,5,5,5,5,3,3,4,3,5,3,3,5,5,1,5
857,60,0,3,1,37,2,?,?,1,1,3,3,4,4,4,3,4,4,3,4,3,3,2,2,2,2,3,4,4,4,3,3,3,1,1,1,3,1,1,1,4,4,3,3,4,2,2,1,3,4,4,1,3
858,53,0,4,1,25,2,?,?,2,1,5,5,5,5,5,5,5,5,5,5,4,2,5,5,5,5,3,3,5,5,5,5,5,3,5,5,5,4,3,5,4,1,5,5,5,4,4,5,5,5,5,4,3
859,60,1,1,1,39,2,?,?,2,0,4,3,4,4,4,1,3,3,3,3,3,3,3,?,?,4,3,3,3,4,4,?,4,3,4,4,3,1,1,1,3,3,3,3,?,?,?,3,4,4,4,1,1
860,36,0,2,0,3,2,?,?,7,0,3,3,3,5,4,4,3,3,3,3,2,4,2,2,3,1,4,4,3,3,4,4,2,2,1,1,2,4,5,2,4,3,2,2,2,2,2,2,3,3,3,2,3
861,53,0,1,1,18,2,?,?,2,0,3,3,3,5,4,3,3,4,3,3,3,3,3,3,3,1,3,3,3,3,4,4,1,1,1,1,4,1,2,2,4,4,3,3,?,4,4,4,3,4,2,1,1
862,41,1,1,1,12,2,?,?,4,0,2,2,?,5,3,3,4,4,2,2,2,4,2,2,1,1,1,3,1,4,5,5,1,1,1,1,1,3,4,4,4,3,1,1,1,2,1,1,1,1,3,2,3
863,27,1,6,0,1,2,?,?,5,1,3,4,5,5,5,3,5,4,4,5,4,4,4,3,2,5,2,3,3,5,5,5,5,3,5,4,5,3,5,4,2,2,5,5,5,5,5,5,5,5,5,3,5
864,46,0,6,1,20,2,?,?,2,0,3,3,3,5,4,3,4,4,3,3,2,4,2,3,2,1,2,2,1,4,5,5,2,2,2,1,3,1,1,2,4,1,2,3,4,4,4,5,5,5,5,1,3
865,51,1,1,0,20,2,?,?,7,0,4,4,5,5,5,3,3,3,4,4,4,4,4,3,3,1,2,3,?,5,5,5,2,1,3,?,4,1,3,1,3,2,3,4,3,3,2,2,3,5,5,1,1
866,29,1,6,0,5,2,?,?,5,0,2,2,3,4,4,4,2,3,3,3,2,2,3,4,3,1,2,4,2,4,4,4,1,1,2,3,2,2,4,4,2,3,2,2,5,3,3,5,3,3,5,1,2
867,59,1,6,1,20,2,?,?,6,0,3,3,3,5,4,3,3,3,4,4,4,4,3,4,?,1,?,4,?,5,5,5,1,3,1,2,4,3,2,4,5,3,2,2,2,2,?,?,2,2,5,4,2
868,58,0,6,0,5,2,?,?,7,1,3,1,2,4,3,5,3,3,1,2,2,5,3,1,5,1,2,5,3,5,5,4,1,1,2,1,2,3,1,4,2,2,1,1,1,1,1,1,2,3,4,4,4
869,61,1,2,1,?,2,?,?,2,0,3,4,4,5,4,?,4,4,4,4,4,?,?,?,?,1,2,4,2,4,5,5,2,1,3,3,4,1,2,4,4,?,?,?,4,?,4,?,4,4,4,1,1
870,41,1,2,1,15,2,?,?,2,0,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,3,3,3,3,3,3,2,2,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4,1,3
871,62,0,3,1,30,2,?,?,7,0,4,3,4,5,3,?,?,4,2,2,2,4,3,4,?,2,2,3,?,5,4,3,2,1,2,2,4,2,1,2,?,?,?,?,5,4,4,3,2,3,3,1,1
872,33,0,4,1,7,2,?,?,4,0,3,3,4,5,4,?,5,4,4,4,3,4,5,?,?,1,4,5,5,4,5,5,5,1,4,2,5,1,3,3,4,4,5,4,4,4,4,4,5,5,2,1,1
873,44,0,2,1,20,2,?,?,1,0,3,3,4,4,4,2,4,4,3,4,3,2,3,2,2,2,2,4,3,4,2,4,3,1,3,3,3,2,1,3,4,3,3,3,3,3,3,2,4,4,4,1,1
874,47,1,6,1,18,2,?,?,1,0,5,5,5,5,5,3,5,5,4,3,3,2,3,3,3,2,3,3,3,3,3,3,?,?,5,5,5,1,2,1,?,?,?,?,?,?,?,?,?,?,?,?,?
875,23,0,3,0,1,2,?,?,7,1,4,4,4,4,3,4,4,4,3,3,3,3,3,3,3,1,3,3,3,5,4,4,2,2,4,4,3,3,3,3,3,2,3,3,3,2,3,2,3,4,4,3,1
876,39,1,6,1,13,2,?,?,2,0,1,4,4,4,4,1,4,4,4,4,4,5,4,1,2,4,2,2,1,5,5,5,2,1,3,3,5,5,5,5,3,3,3,4,1,1,1,1,4,4,4,1,2
877,48,1,6,1,21,2,?,?,6,0,2,2,3,5,3,?,1,2,3,3,3,3,2,?,?,1,2,3,2,5,5,5,1,1,1,1,3,1,3,1,3,3,1,1,4,4,3,1,1,3,1,1,1
878,40,1,3,1,12,2,?,?,2,0,1,1,2,4,4,3,1,3,2,2,2,4,2,3,3,1,1,3,?,2,4,3,1,1,1,1,1,1,2,1,3,3,1,1,3,3,2,1,1,1,3,1,1
879,35,1,3,0,3,2,?,?,7,0,3,3,2,5,3,3,1,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,1,3,2,3,1,3,3,1,1,1,1,1,1,2,1,2,1,1
880,26,0,4,0,1,2,?,?,6,1,4,4,4,5,5,4,5,5,4,5,2,5,4,5,2,1,2,4,5,5,3,5,5,5,4,5,5,3,4,1,5,3,5,5,4,5,2,4,5,5,5,4,5
881,33,0,1,0,2,2,?,?,7,0,1,1,2,4,3,4,3,2,1,1,2,5,1,2,2,1,3,2,1,4,5,3,1,1,1,1,1,1,2,2,4,4,1,1,3,2,2,3,2,3,3,3,1
882,45,0,1,1,8,2,?,?,?,0,1,1,1,5,5,4,2,1,1,3,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,1,1,5,1,3,1,1,1,1,1,1,1,1,2,3,1,1
883,47,0,2,1,25,2,?,?,2,0,4,4,4,5,5,?,5,5,4,4,4,4,4,5,3,1,4,5,3,5,4,5,3,4,4,4,5,5,4,2,5,4,5,5,5,5,5,5,4,5,5,1,1
884,35,1,6,1,11,2,?,?,7,0,2,2,3,4,3,3,4,4,2,1,1,5,3,2,2,1,3,4,4,5,5,5,2,1,2,1,2,2,1,4,3,2,2,1,4,2,2,3,2,4,4,1,5
885,26,1,5,0,4,2,?,?,6,0,3,2,3,5,4,4,4,4,3,4,2,5,2,2,3,1,1,2,1,3,3,3,1,1,1,1,2,1,3,1,2,2,1,2,2,2,2,3,1,2,3,1,1
